"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENEID"
"6065","ENSNVIG00000006480",871.010666225402,-0.0897221304448543,0.231835639917419,-0.387007495813903,0.698750658676974,0.891236246879441,"RXRB"
"6066","ENSNVIG00000006481",1.99242644775189,1.63405455106654,2.49279753855769,0.655510335593478,0.512139234128026,NA,""
"6067","ENSNVIG00000006482",182.242259757927,1.33637005218075,0.530917755114935,2.5170942943723,0.0118327156568496,0.154468385911699,""
"6068","ENSNVIG00000006483",5.78375307509176,-0.365217333781464,1.09358611001692,-0.333963032664901,0.738407454339152,NA,"SMIM18"
"6069","ENSNVIG00000006484",877.798240815305,0.283848361514408,0.309816615207214,0.916181855916806,0.359571520328273,0.696091042152207,"AP2A2"
"6070","ENSNVIG00000006485",0,NA,NA,NA,NA,NA,""
"6071","ENSNVIG00000006486",0,NA,NA,NA,NA,NA,"U6"
"6072","ENSNVIG00000006487",168.373270302057,-0.80948276458983,0.466038312980008,-1.73694467180975,0.082396937336562,0.385678681680589,""
"6073","ENSNVIG00000006488",1023.30570452173,0.168417596235261,0.269528895517954,0.624859148818212,0.532063505886691,0.808530076638443,"Metazoa_SRP"
"6074","ENSNVIG00000006489",16.8534429013686,2.22854366348543,0.806244625299848,2.76410359034222,0.0057079415126908,0.104908901287669,""
"6075","ENSNVIG00000006490",0,NA,NA,NA,NA,NA,""
"6076","ENSNVIG00000006491",125.473734198404,-0.303210107838922,0.392451820184643,-0.772604666978654,0.439756381647991,0.752052240486741,"RBPMS"
"6077","ENSNVIG00000006492",65.6612381957027,0.155237358919377,0.413794278753584,0.375155885158629,0.707544536662921,0.895821124693492,"BLOC1S4"
"6078","ENSNVIG00000006494",408.544238670423,-0.203106999544315,0.281424916202148,-0.721709372024556,0.470473178799524,0.770508122949972,""
"6079","ENSNVIG00000006495",174.573500115392,0.397148426604293,0.357479724705994,1.11096769734542,0.266582253845169,0.619200196262643,"SLC38A6"
"6080","ENSNVIG00000006496",123.536157644344,-0.186226006944485,0.268259151452168,-0.694201878804084,0.487555614539191,0.780999390545607,"TBC1D25"
"6081","ENSNVIG00000006498",509.206501344513,0.147253747894404,0.237382068060919,0.620323805826032,0.535044624970896,0.810922613847992,""
"6082","ENSNVIG00000006499",961.380817469736,0.396107604873586,0.406635843580838,0.974108926024474,0.330002458026392,0.67433722606975,""
"6083","ENSNVIG00000006501",515.217397240317,2.65804276479006,0.793821680185705,3.34841291329842,0.000812758197099875,0.0348615212398911,"S100P"
"6084","ENSNVIG00000006502",370.57236751573,-2.03543628999929,1.56314646654055,-1.3021404798387,0.192868367448702,0.547027465320382,"TDRD1"
"6085","ENSNVIG00000006503",196.39996283884,-0.415651137598348,0.391468799070884,-1.06177334843762,0.288338591699307,0.640096922218612,"METTL8"
"6086","ENSNVIG00000006504",1.14053577938347,-0.432093840494925,2.27343761362191,-0.190061885976514,0.849260636225286,NA,"GIPC3"
"6087","ENSNVIG00000006505",5873.19901676524,-0.582725162986814,0.395322795495306,-1.47404897877621,0.14046840429658,0.486032836633707,"ABCA1"
"6088","ENSNVIG00000006506",585.988461776864,0.0942368607523208,0.265205673273227,0.355335010707835,0.72233862982826,0.901519742833462,"SPSB1"
"6089","ENSNVIG00000006507",53.6646269260797,-1.34758852918964,0.647463730656813,-2.08133439045704,0.0374033094371179,0.271976032092706,"PHOSPHO1"
"6090","ENSNVIG00000006508",0,NA,NA,NA,NA,NA,"PNOC"
"6091","ENSNVIG00000006509",1655.39533911502,-0.304491732037916,0.22166134392989,-1.37367989672671,0.16954108064304,0.521988048328882,"BTBD7"
"6092","ENSNVIG00000006510",288.664074686788,-0.10073385240535,0.46938884407039,-0.21460640506881,0.830074199765224,0.943684106774031,""
"6093","ENSNVIG00000006512",5.70979561726966,-0.268872155803014,1.05316953513726,-0.255298075791731,0.798492886012617,NA,""
"6094","ENSNVIG00000006513",8.09462063145483,-1.89966714668753,1.07989005826962,-1.75913013749889,0.0785554070679716,0.375872169361133,""
"6095","ENSNVIG00000006514",0,NA,NA,NA,NA,NA,""
"6096","ENSNVIG00000006515",162.90057789996,0.00330888633218139,0.268463687332563,0.0123252659048911,0.990166109608615,0.996597106758807,""
"6097","ENSNVIG00000006516",0.333117406513899,1.89549975031954,4.04055119244613,0.46911910282518,0.638984505345039,NA,""
"6098","ENSNVIG00000006517",385.170226983971,-0.198673661271474,0.352690612315165,-0.563308617621891,0.573224751017274,0.829033127110984,"SLC25A33"
"6099","ENSNVIG00000006518",1.79074270764762,1.42225519484528,2.22451178793403,0.639356106162137,0.522591296799339,NA,"DJC22"
"6100","ENSNVIG00000006519",3143.98739361236,-0.095105044287263,0.188599269252758,-0.504270481344256,0.614071317783118,0.849541925593664,"SLC39A7"
"6101","ENSNVIG00000006520",602.647228250998,0.322546319886825,0.241422175726636,1.33602606685165,0.181540753378203,0.535701338592682,"ELP3"
"6102","ENSNVIG00000006521",224.97425785652,-0.693957531429873,0.372458481753104,-1.86318090586506,0.062436818349236,0.339562047565732,"ZNF652"
"6103","ENSNVIG00000006522",252.754405290105,-1.72004953368522,0.715878369806654,-2.40271197766427,0.0162739995079271,0.18273704177861,"Lef-1"
"6104","ENSNVIG00000006523",2.41286703986637,0.485662147777523,1.45478146525962,0.333838558831827,0.738501385228653,NA,"TBXA2R"
"6105","ENSNVIG00000006524",0,NA,NA,NA,NA,NA,""
"6106","ENSNVIG00000006525",0,NA,NA,NA,NA,NA,""
"6107","ENSNVIG00000006526",4.75638631960875,-0.858306458616937,1.37584490588258,-0.623839543939254,0.532732966963287,NA,""
"6108","ENSNVIG00000006527",0.1938358140945,1.03177352918305,4.0804728567969,0.252856363807055,0.800379210508525,NA,"MYH8"
"6109","ENSNVIG00000006528",0,NA,NA,NA,NA,NA,""
"6110","ENSNVIG00000006529",704.435877966491,0.0445327866125727,0.276261726584867,0.161197814706672,0.871937602222054,0.959875145185248,"WDR13"
"6111","ENSNVIG00000006530",298.82720123635,0.331247372517693,0.226865892022653,1.46010213154746,0.144262006896847,0.490470404198482,"SNRPA1"
"6112","ENSNVIG00000006531",50.513868336549,-0.436387309924114,0.494832203972586,-0.881889469643915,0.377836582154601,0.709335643880504,"TMEM201"
"6113","ENSNVIG00000006532",248.770351180435,-0.886994430049388,0.457062341399982,-1.94064211751185,0.0523017017133995,0.313629456873053,"MTA1"
"6114","ENSNVIG00000006533",1.61074266034619,0.449229964664642,2.17176521035144,0.206850152366124,0.836126887134715,NA,""
"6115","ENSNVIG00000006534",71.3995447521049,-0.67511427254115,0.62646694378228,-1.07765346478645,0.28118843294576,0.633080244751053,"TAS1R3"
"6116","ENSNVIG00000006535",745.298588291246,0.097061798585149,0.241668614392612,0.401631791654432,0.687955029187743,0.88635865194473,"HSD17B8"
"6117","ENSNVIG00000006536",15.895702222426,-2.63506632050803,0.919298008876872,-2.86638967458153,0.00415182844486727,0.0895143682156141,""
"6118","ENSNVIG00000006537",41.4825870033346,0.686573616183754,0.597251307677801,1.14955565162888,0.250326932927725,0.604541154924515,"CALHM5"
"6119","ENSNVIG00000006539",228.835820287304,-0.305931613916311,0.274158225844838,-1.11589434522185,0.264467362615592,0.617447534426683,"CACTIN"
"6120","ENSNVIG00000006540",411.866812473676,-0.16947275178802,0.267304908546293,-0.634005386244786,0.52607730698005,0.804885436219217,"DCTN6"
"6121","ENSNVIG00000006541",0,NA,NA,NA,NA,NA,""
"6122","ENSNVIG00000006543",0,NA,NA,NA,NA,NA,""
"6123","ENSNVIG00000006544",162.994295593172,-0.84753552388432,0.387759442060759,-2.18572504483725,0.0288357274382193,0.243885272206347,"RAB23"
"6124","ENSNVIG00000006546",0.334929305370323,0.0700167927873255,4.0804728567969,0.0171589899613466,0.986309778638283,NA,""
"6125","ENSNVIG00000006547",81.0791270533824,-2.04082108287113,0.61491695075436,-3.31885644129263,0.000903868842503477,0.0366099523368367,"TMEM30B"
"6126","ENSNVIG00000006548",196.832849973575,2.43162518243504,0.913570780760248,2.66167135994817,0.00777537523317349,0.123745680689784,"CHST4"
"6127","ENSNVIG00000006549",637.788616995396,-0.340603172084987,0.527282157440581,-0.64595998039886,0.518305273287374,0.799423758413702,"BAG2"
"6128","ENSNVIG00000006550",0.750138927455502,3.10259261521848,3.61972548231216,0.857134782839012,0.391370400105549,NA,"5S_rRNA"
"6129","ENSNVIG00000006551",0.622170329875586,-1.34800666884018,3.12245927168859,-0.431713131076708,0.6659499225401,NA,"C1QL4"
"6130","ENSNVIG00000006552",0,NA,NA,NA,NA,NA,"SLC5A4"
"6131","ENSNVIG00000006553",172.140296581169,0.483477905096198,0.419811677812045,1.15165425510783,0.24946317701549,0.604131823681997,"PHB"
"6132","ENSNVIG00000006554",23.7104462503967,-0.207898379283839,0.626207377401904,-0.331996055598062,0.739892237431759,0.909297085858831,"WAS"
"6133","ENSNVIG00000006555",54.8106607236087,-0.550775819189757,0.536367897578723,-1.02686201332346,0.304485443601593,0.653593392732197,"PIK3CD"
"6134","ENSNVIG00000006556",62.9869507610357,0.989346311501736,0.610223348672218,1.62128557298643,0.104956407653305,0.426050468865321,"SPDL1"
"6135","ENSNVIG00000006557",355.932943825355,0.121324652096703,0.333134072363888,0.364191663842111,0.715714891479727,0.899057179116693,"KPCL"
"6136","ENSNVIG00000006558",0.699054125096997,1.58640317866401,3.04273237767825,0.521374535040281,0.602105887353793,NA,"5S_rRNA"
"6137","ENSNVIG00000006559",222.893082259378,-0.0310437407438,0.278823289603314,-0.111338406443616,0.911348000780261,0.969645512112687,"CPTP"
"6138","ENSNVIG00000006560",37.1192705272631,-0.0677206991422814,0.575002017885072,-0.117774715628593,0.906246164096401,0.969214199218759,"NSUN7"
"6139","ENSNVIG00000006561",352.169231294288,-0.59024208711029,0.310032609424419,-1.90380646799085,0.0569353938567222,0.326170642337031,"KATNIP"
"6140","ENSNVIG00000006563",0.702252625003709,2.96382890979171,3.66791995635547,0.808040781984957,0.419067105625964,NA,"MBOAT4"
"6141","ENSNVIG00000006564",2.50211319130026,-1.36507354706863,1.65061097601388,-0.827011068571221,0.40823078788804,NA,"7SK"
"6142","ENSNVIG00000006565",0,NA,NA,NA,NA,NA,"5S_rRNA"
"6143","ENSNVIG00000006566",95.3559568486249,0.780391125683364,0.475434327662556,1.64142780669648,0.100708641660589,0.419266515777903,"GPX7"
"6144","ENSNVIG00000006567",0,NA,NA,NA,NA,NA,""
"6145","ENSNVIG00000006568",0,NA,NA,NA,NA,NA,""
"6146","ENSNVIG00000006569",495.55188561167,0.318776269751102,0.184186017447575,1.73073002049048,0.0834999282747604,0.388071035244945,"UBR7"
"6147","ENSNVIG00000006570",22.4549102138275,1.47692730468507,0.961487254103041,1.53608620226888,0.12451723983955,0.4586103911494,"TROAP"
"6148","ENSNVIG00000006571",0,NA,NA,NA,NA,NA,""
"6149","ENSNVIG00000006572",225.901957463388,-0.493643540100427,0.670778238146064,-0.735926587995442,0.461775375517465,0.763456111846321,"DCA17"
"6150","ENSNVIG00000006573",0.170942006524057,1.02449789479669,4.0804728567969,0.25107332673226,0.801757417694323,NA,""
"6151","ENSNVIG00000006575",4.20128661429402,1.15843506483798,1.14097892931262,1.01529926195558,0.309963196122556,NA,"SHISAL2A"
"6152","ENSNVIG00000006576",34.272063339233,0.0742656124670382,0.466254934261625,0.159281129291741,0.873447387592306,0.960017514468194,"NGFR"
"6153","ENSNVIG00000006577",0,NA,NA,NA,NA,NA,"U6"
"6154","ENSNVIG00000006578",0.592659673583611,-1.38963131087625,2.65856925340871,-0.522698932553488,0.601183781204359,NA,"U4"
"6155","ENSNVIG00000006579",93.7646905644155,-0.14895631060957,0.408607149401558,-0.36454651081786,0.715449948967034,0.899011416480576,"LEPROTL1"
"6156","ENSNVIG00000006580",0,NA,NA,NA,NA,NA,""
"6157","ENSNVIG00000006581",0,NA,NA,NA,NA,NA,"SPIN3"
"6158","ENSNVIG00000006582",2902.68148956492,0.625760696991715,0.254661745899457,2.45722299115459,0.0140015745868013,0.169429633035248,"SELENOS"
"6159","ENSNVIG00000006583",1.12380977214632,-2.4072364605917,2.74993746583364,-0.875378618786865,0.381367929564,NA,""
"6160","ENSNVIG00000006584",27.3989163826228,2.4689619506124,1.03735681948571,2.38005082169936,0.0173102504918404,0.188650313127845,""
"6161","ENSNVIG00000006585",0,NA,NA,NA,NA,NA,""
"6162","ENSNVIG00000006586",5.21059263392126,0.163815690246398,1.34787578090477,0.121536192405234,0.903266349768611,NA,"DBX2"
"6163","ENSNVIG00000006587",129.053349518176,0.633949430915036,0.498645240795444,1.27134359069336,0.203606441069743,0.556701959532753,"SUV39H1"
"6164","ENSNVIG00000006588",0,NA,NA,NA,NA,NA,""
"6165","ENSNVIG00000006589",761.02128591802,0.909598272973734,0.386288714916691,2.35471096578605,0.0185371179901917,0.195146252971154,"REXO2"
"6166","ENSNVIG00000006590",0.517044781227854,2.53337269850826,3.99449214306939,0.634216468019286,0.525939561735163,NA,""
"6167","ENSNVIG00000006591",1452.29927962048,-0.394798725263089,0.381110642055822,-1.03591629751778,0.300241193678754,0.650174503187305,"PIK3CB"
"6168","ENSNVIG00000006592",2.52589214711214,-1.51108124226531,2.07403575376217,-0.728570488490521,0.466264436185016,NA,""
"6169","ENSNVIG00000006593",174.799190424804,0.302064972951269,0.415237353659357,0.727451348702771,0.466949508427765,0.768260070994606,"GON7"
"6170","ENSNVIG00000006594",883.641611588894,-0.317552821757264,0.252592536415552,-1.2571742073758,0.208690560799327,0.56287248125185,"ZNF451"
"6171","ENSNVIG00000006595",69.744049236879,1.31741344392,0.319603747910587,4.12202126080375,3.7556252902631e-05,0.00458695522739591,"CCN4"
"6172","ENSNVIG00000006596",669.515591653898,0.104534580596985,0.238113636284084,0.439011315052401,0.660653337595444,0.871798126143058,"INT11"
"6173","ENSNVIG00000006598",38.9094956216367,-0.147256387790063,0.560343731443874,-0.262796529213628,0.792707410827439,0.929655120764452,"TAT"
"6174","ENSNVIG00000006599",44.42491026226,-0.089882186495634,0.437894539449374,-0.205259893417843,0.837369077287351,0.94568251232939,"COA7"
"6175","ENSNVIG00000006600",50.3491429264723,0.29842819432841,0.523912436052691,0.569614641287873,0.568939095810891,0.8277340994619,"NXPH3"
"6176","ENSNVIG00000006601",0,NA,NA,NA,NA,NA,""
"6177","ENSNVIG00000006602",568.512811812105,0.0736386015325511,0.219053613818425,0.336167024359573,0.736744918078881,0.907984244856579,"TMEM251"
"6178","ENSNVIG00000006603",0.167198363057979,-0.891764445283497,4.0804728567969,-0.218544388500973,0.827004977016295,NA,""
"6179","ENSNVIG00000006604",1510.05295947373,0.220291740094676,0.427510113838036,0.515290125225283,0.606350298311249,0.845765314112815,"RBM47"
"6180","ENSNVIG00000006605",596.860136456963,0.524963274217872,0.254232442695243,2.06489489953555,0.0389329458059833,0.275005444587481,""
"6181","ENSNVIG00000006606",0,NA,NA,NA,NA,NA,"5S_rRNA"
"6182","ENSNVIG00000006607",0,NA,NA,NA,NA,NA,""
"6183","ENSNVIG00000006608",1055.85715504454,-0.219009780376859,0.227994445332259,-0.960592614691527,0.336757043508392,0.679747276431209,"SPOP"
"6184","ENSNVIG00000006609",0,NA,NA,NA,NA,NA,""
"6185","ENSNVIG00000006610",1371.97883043691,-0.0188666061880946,0.186259741190846,-0.101291916693707,0.919318732736299,0.973205639503125,"ZYG11B"
"6186","ENSNVIG00000006611",2.01038719958047,-0.965617907362744,1.53214782777489,-0.630238081376975,0.528538827374959,NA,""
"6187","ENSNVIG00000006612",602.718911680074,-0.0364917373718728,0.20704115547584,-0.176253543832888,0.86009475724698,0.954248317278174,"MOAP1"
"6188","ENSNVIG00000006613",0,NA,NA,NA,NA,NA,"U6"
"6189","ENSNVIG00000006614",0,NA,NA,NA,NA,NA,"GLOD5"
"6190","ENSNVIG00000006615",2868.42443793767,-0.410443959845905,0.226927710047323,-1.8086991657401,0.0704977526754346,0.359241215305243,"CLSTN1"
"6191","ENSNVIG00000006616",0.671486003968943,2.87213245606937,3.78626526208271,0.75856609541654,0.448112160800736,NA,""
"6192","ENSNVIG00000006617",1061.57033278878,1.51766670534139,0.402979470457619,3.76611419836832,0.000165807975275506,0.0127160634729034,"ITPK1"
"6193","ENSNVIG00000006618",0,NA,NA,NA,NA,NA,""
"6194","ENSNVIG00000006619",2.46645019911634,-3.64685634802403,1.78324353533363,-2.04506915391214,0.0408480408284765,NA,"NUGGC"
"6195","ENSNVIG00000006620",1072.03952431991,-0.506638392598487,0.408833082598713,-1.23923041985273,0.215260178101025,0.571015955603162,"NELL2"
"6196","ENSNVIG00000006621",4.14590945526663,-0.60036773000596,1.46272509095943,-0.410444678714143,0.681479777293649,NA,"GATA1"
"6197","ENSNVIG00000006622",0,NA,NA,NA,NA,NA,"5S_rRNA"
"6198","ENSNVIG00000006623",602.210117963759,0.262084371602148,0.261187418275676,1.00343413680641,0.315651440347301,0.66109802900896,"CHSY1"
"6199","ENSNVIG00000006624",52.2258810174532,0.0111390812593872,0.730771189907331,0.0152429124372018,0.987838386457656,0.995157753783569,"C11orf71"
"6200","ENSNVIG00000006625",0,NA,NA,NA,NA,NA,""
"6201","ENSNVIG00000006626",0,NA,NA,NA,NA,NA,"U6"
"6202","ENSNVIG00000006627",0.335259554218539,-1.8257093191018,4.03459641890767,-0.45251349318257,0.650899102928745,NA,"CHRNA9"
"6203","ENSNVIG00000006628",0.153016762724245,-0.915651692613289,4.0804728567969,-0.224398427522456,0.822447294149038,NA,""
"6204","ENSNVIG00000006629",82.5331854720074,0.462915530502365,0.657105960193204,0.704476231453231,0.481136246998394,0.776869530129018,"NNMT"
"6205","ENSNVIG00000006630",0,NA,NA,NA,NA,NA,"U6"
"6206","ENSNVIG00000006631",0,NA,NA,NA,NA,NA,""
"6207","ENSNVIG00000006632",9.92264926716803,-1.15562769296588,0.946773179496511,-1.22059614487647,0.222238966705023,0.578823947796672,""
"6208","ENSNVIG00000006633",0,NA,NA,NA,NA,NA,""
"6209","ENSNVIG00000006634",0,NA,NA,NA,NA,NA,""
"6210","ENSNVIG00000006635",0,NA,NA,NA,NA,NA,"U4"
"6211","ENSNVIG00000006636",4.71038103314906,2.59573933544506,1.27993986065705,2.02801663986975,0.0425585497493115,NA,"CHGA"
"6212","ENSNVIG00000006637",2.132865439843,-0.610333057318866,1.95883867956152,-0.311579030824267,0.755360472428334,NA,"RHOH"
"6213","ENSNVIG00000006638",0.35002528457387,1.95788869392357,4.03532617399941,0.485187221429269,0.627543545708547,NA,""
"6214","ENSNVIG00000006639",378.578584129248,-0.360166614173397,0.51566441871081,-0.698451553190025,0.484894845544001,0.779422765333499,"ZBTB16"
"6215","ENSNVIG00000006640",106.91895102192,-0.395290627877919,0.507749780374023,-0.778514621092967,0.436265690497543,0.748953082960165,"PIP5K1C"
"6216","ENSNVIG00000006641",212.875336020591,0.278570732844219,0.854119549468293,0.326149580603365,0.744311186198294,0.910940714133139,"FAP"
"6217","ENSNVIG00000006642",520.163230631855,-0.421855733837504,0.259500066719148,-1.62564788198714,0.10402458303414,0.424342567418067,"LRRK1"
"6218","ENSNVIG00000006643",0,NA,NA,NA,NA,NA,""
"6219","ENSNVIG00000006644",6.91141468353407,-0.517771114813659,0.891739716883036,-0.580630317357023,0.561489634771455,NA,"ZYG11A"
"6220","ENSNVIG00000006645",1361.65343280206,0.366270235410212,0.226921968829919,1.61408010559231,0.106510051994417,0.428036755158659,"SLC35B1"
"6221","ENSNVIG00000006646",627.112259284566,-0.23729678771024,0.254735408857798,-0.931542217763324,0.351573156807107,0.691580561192944,"HDAC6"
"6222","ENSNVIG00000006647",4215.33376102784,0.0471427448772309,0.230253580087013,0.204742722607899,0.837773139587846,0.945866548197418,"SARAF"
"6223","ENSNVIG00000006648",4293.91017031786,-0.279238612764002,0.324777048767215,-0.859785547728613,0.389907267322691,0.716454016816607,"CCDC186"
"6224","ENSNVIG00000006649",1401.87108582823,-0.782617060001874,0.839918290607422,-0.931777613076972,0.351451466441149,0.691580561192944,"CCN3"
"6225","ENSNVIG00000006650",1.91352843756261,0.0556200875430577,2.02285215483049,0.0274958737890158,0.978064230844057,NA,"PRPH"
"6226","ENSNVIG00000006651",5381.79228721197,-0.72418661612977,0.390926397261752,-1.85248839986847,0.0639557217825114,0.343800769238923,"SVIL"
"6227","ENSNVIG00000006652",1592.28883638635,-0.698039253090936,0.356232434819012,-1.95950504463633,0.0500536696820086,0.307621956271688,"SLC44A1"
"6228","ENSNVIG00000006654",0.772397682806592,-3.04029196556704,3.61385004264748,-0.841288910632203,0.400186101558092,NA,""
"6229","ENSNVIG00000006655",113.001652527779,-0.256674161701041,0.356718181308189,-0.719543256134977,0.471806260143022,0.771261666703014,"USP51"
"6230","ENSNVIG00000006657",0,NA,NA,NA,NA,NA,""
"6231","ENSNVIG00000006658",0,NA,NA,NA,NA,NA,""
"6232","ENSNVIG00000006659",3783.73750555543,1.15688367814047,0.363041793977461,3.18664048418704,0.0014393556727801,0.0481427684393477,"MAL2"
"6233","ENSNVIG00000006660",0,NA,NA,NA,NA,NA,"7SK"
"6234","ENSNVIG00000006661",0.636727558267633,-2.7743697834085,2.99193297739207,-0.927283399853027,0.353779410897658,NA,"U2"
"6235","ENSNVIG00000006662",420.856840286135,0.940533694094628,0.488936159294928,1.92363292469701,0.0544006110481544,0.319474887794491,"SCARA5"
"6236","ENSNVIG00000006663",3698.13216692747,0.281623854030757,0.25541704345143,1.10260400099068,0.270199171990545,0.622442981206992,"HIF1A"
"6237","ENSNVIG00000006664",170.489310086236,-0.325709029111284,0.242869722879756,-1.34108535740596,0.179892740804185,0.533443711384916,"FAM117A"
"6238","ENSNVIG00000006665",0.6773024216721,1.55220723808207,3.06284964794334,0.506785319718309,0.612305457898023,NA,""
"6239","ENSNVIG00000006666",0,NA,NA,NA,NA,NA,"U4"
"6240","ENSNVIG00000006667",18.0633182159748,0.464616116396677,0.726461674534112,0.639560396210359,0.522458436790619,0.802138168853351,"DUSP4"
"6241","ENSNVIG00000006668",1364.09410071378,0.165375288469552,0.217156881784502,0.761547537018255,0.44633009678576,0.756065962914087,"N4BP2"
"6242","ENSNVIG00000006669",1.6733129461289,-3.01870510957483,2.18784584746013,-1.37976133605539,0.167660140742606,NA,""
"6243","ENSNVIG00000006670",0,NA,NA,NA,NA,NA,""
"6244","ENSNVIG00000006671",1.04699399116911,0.94050664353556,3.48575042924307,0.269814681982207,0.787302827013789,NA,"SLC17A1"
"6245","ENSNVIG00000006672",268.158302673579,-1.76327863952631,0.886018555548561,-1.99011479893286,0.0465782909463986,0.296897978381025,"PPP1R14C"
"6246","ENSNVIG00000006673",317.412380259629,0.157523097966324,0.321201854708966,0.490417772055059,0.623838303257591,0.854430789005514,""
"6247","ENSNVIG00000006674",411.345211586969,0.0605448762066677,0.210205988313631,0.288026410153139,0.773326522525624,0.922538021905413,"FUT10"
"6248","ENSNVIG00000006675",1261.20354715681,-0.615628672613701,0.345793742057079,-1.78033491569689,0.0750211662193008,0.368424879070069,"TNKS"
"6249","ENSNVIG00000006676",0,NA,NA,NA,NA,NA,"5S_rRNA"
"6250","ENSNVIG00000006677",248.14097668907,0.13728734327542,0.4079297047535,0.336546570832292,0.736458739006674,0.907847507797581,"CYBR1"
"6251","ENSNVIG00000006678",5010.63697449244,0.693452739086809,0.389246636002429,1.78152532340056,0.0748266717230429,0.368306691554814,"TUBA1C"
"6252","ENSNVIG00000006679",0,NA,NA,NA,NA,NA,""
"6253","ENSNVIG00000006680",0,NA,NA,NA,NA,NA,"5S_rRNA"
"6254","ENSNVIG00000006682",0,NA,NA,NA,NA,NA,"HTR3A"
"6255","ENSNVIG00000006683",3.83125215749748,-2.39369483283308,1.29853889354407,-1.84337553902604,0.0652741989589765,NA,"IYD1"
"6256","ENSNVIG00000006684",12.9083600869939,-0.178906858140444,1.43910945551373,-0.124317755994854,0.901063689107056,0.967397800570518,"ADRB1"
"6257","ENSNVIG00000006685",0,NA,NA,NA,NA,NA,"COLEC10"
"6258","ENSNVIG00000006686",83.3263203223023,0.564859719725558,1.76882065176526,0.319342562606241,0.749466760628007,0.912710804457305,""
"6259","ENSNVIG00000006687",0.596512863418145,-0.0573230821655575,3.98885191878933,-0.0143708223149472,0.988534137406232,NA,""
"6260","ENSNVIG00000006688",9302.24840570685,-0.00988365663135645,0.273125402419403,-0.0361872478495405,0.971133054072654,0.991001271549102,"TUBA1A"
"6261","ENSNVIG00000006689",4750.66370696472,0.103347758668029,0.2586543970584,0.399559256843776,0.68948117047374,0.886969167642336,"RPL34"
"6262","ENSNVIG00000006690",0,NA,NA,NA,NA,NA,"U6"
"6263","ENSNVIG00000006691",1253.56483250701,0.0287944360387306,0.227804461634937,0.1263997896796,0.899415468629101,0.967341472677807,"NHLC2"
"6264","ENSNVIG00000006692",0,NA,NA,NA,NA,NA,"U6"
"6265","ENSNVIG00000006693",3083.53974934233,-0.0179753329057504,0.204198813790448,-0.0880285863178273,0.929853955734611,0.976824492313377,"PDS5A"
"6266","ENSNVIG00000006694",276.443554982396,-0.482772053088458,0.290272295004965,-1.66316958730147,0.0962784935684675,0.411979549533448,"KAT7"
"6267","ENSNVIG00000006695",0,NA,NA,NA,NA,NA,"U6"
"6268","ENSNVIG00000006698",0,NA,NA,NA,NA,NA,"5S_rRNA"
"6269","ENSNVIG00000006699",0,NA,NA,NA,NA,NA,"RLN3"
"6270","ENSNVIG00000006700",2155.33475318527,0.225915278144839,0.220459155020326,1.02474890699826,0.305481679994726,0.654564670247397,"DYNC1I2"
"6271","ENSNVIG00000006701",56.4051887091066,3.20741621422197,1.13612717973693,2.82311370718606,0.00475597006241181,0.0964037138389298,"TR11B"
"6272","ENSNVIG00000006702",56.4710352758679,-0.00966713510870357,0.504059679999296,-0.0191785526442366,0.984698666967135,0.994357986850501,"HTR3B"
"6273","ENSNVIG00000006703",653.487426604661,-0.0925073297530336,0.229647564778904,-0.402823038171974,0.687078411747827,0.885788318143986,"DCLRE1A"
"6274","ENSNVIG00000006704",0,NA,NA,NA,NA,NA,"OR14K1"
"6275","ENSNVIG00000006706",1100.94101225053,-0.0821677448479128,0.231372674821846,-0.35513158548727,0.722491015065286,0.901519742833462,"GOLGA5"
"6276","ENSNVIG00000006707",435.677016078565,0.190923436073398,0.237884825880745,0.802587703383446,0.422213078012743,0.73756786428117,""
"6277","ENSNVIG00000006708",2863.43286652094,0.210770639309822,0.274977580468493,0.766501177844105,0.443378151302123,0.754547587144608,""
"6278","ENSNVIG00000006710",1534.77973730508,0.043731411803969,0.281348624765273,0.155434958462846,0.876478426191273,0.961105309158383,"OSTC"
"6279","ENSNVIG00000006711",0,NA,NA,NA,NA,NA,"U6"
"6280","ENSNVIG00000006712",0,NA,NA,NA,NA,NA,"SNORA73"
"6281","ENSNVIG00000006714",10.4435805833648,-0.257915196144093,0.856124691795939,-0.301258915454302,0.763217067157733,0.917666347461118,""
"6282","ENSNVIG00000006715",176.673682158253,3.32039207518748,0.948817572507909,3.49950524884466,0.000466122427660246,0.0247887691049427,"PBK"
"6283","ENSNVIG00000006716",1059.21718995229,0.764386053902994,0.427402605824468,1.7884450012383,0.0737042414654497,0.365402658410754,"ECHD2"
"6284","ENSNVIG00000006717",0,NA,NA,NA,NA,NA,""
"6285","ENSNVIG00000006718",0.992027475662805,-3.39597657303929,3.28680010213939,-1.03321664461092,0.301502525279514,NA,""
"6286","ENSNVIG00000006719",2.79934388924983,-0.485183347844996,1.62182042161567,-0.299159722851222,0.764818179271207,NA,""
"6287","ENSNVIG00000006720",203.002889215466,0.0465261037059113,0.260421309608669,0.178657052972452,0.858206993296425,0.953548622880894,"TTI2"
"6288","ENSNVIG00000006721",0.227151679213944,-1.3679893404901,4.06143955785675,-0.336823759409089,0.736249761159591,NA,"U6"
