_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-5,C0007621,M1,1,0,DisGeNET,35,Neoplastic Cell Transformation,,-5,5.8,6.3,30211,143,367,10,2.7,0.85,672|1950|2034|3880|4286|5292|8848|8999|9076|26227,BRCA1|EGF|EPAS1|KRT19|MITF|PIM1|TSC22D1|CDKL2|CLDN1|PHGDH,-3,0
1,-5,C2607914,M1,1,0,DisGeNET,35,Allergic rhinitis (disorder),,-5,3.3,5.5,30211,446,367,18,4.9,1.1,231|1232|1493|1803|1822|2908|2952|3598|3606|4147|5055|5172|5327|5743|6369|6646|7076|7422,AKR1B1|CCR3|CTLA4|DPP4|ATN1|NR3C1|GSTT1|IL13RA2|IL18|MATN2|SERPINB2|SLC26A4|PLAT|PTGS2|CCL24|SOAT1|TIMP1|VEGFA,-3,0
1,-5,C0037286,M1,1,0,DisGeNET,35,Skin Neoplasms,,-5,3.6,5.6,30211,363,367,16,4.4,1.1,994|1493|1803|1950|2321|2707|2735|2952|3880|4854|5327|5743|7076|7422|8878|57379,CDC25B|CTLA4|DPP4|EGF|FLT1|GJB3|GLI1|GSTT1|KRT19|NOTCH3|PLAT|PTGS2|TIMP1|VEGFA|SQSTM1|AICDA,-3,0
1,-5,C4082937,M1,1,0,DisGeNET,35,Necrotizing enterocolitis in fetus OR newborn,,-5,4.7,6,30211,210,367,12,3.3,0.93,1493|1728|1950|2321|2745|3606|3791|5732|5743|6098|7076|7422,CTLA4|NQO1|EGF|FLT1|GLRX|IL18|KDR|PTGER2|PTGS2|ROS1|TIMP1|VEGFA,-3,0
1,-5,C0025205,M1,1,0,DisGeNET,35,"Melanoma, Experimental",,-5,16,8.6,30211,25,367,5,1.4,0.61,1493|2321|3606|3791|7422,CTLA4|FLT1|IL18|KDR|VEGFA,-3,0
1,-4.9,C1257925,M1,1,0,DisGeNET,35,"Mammary Carcinoma, Animal",,-4.9,5.7,6.3,30211,144,367,10,2.7,0.85,302|672|1040|2628|3572|6446|7430|7498|8848|140738,ANXA2|BRCA1|CDS1|GATM|IL6ST|SGK1|EZR|XDH|TSC22D1|TMEM37,-3,0
1,-4.9,C0238198,M1,1,0,DisGeNET,35,Gastrointestinal Stromal Tumors,,-4.9,3.1,5.3,30211,538,367,20,5.4,1.2,672|767|1493|1803|2034|2120|2735|2952|3791|4286|5179|5743|6583|6646|7422|7430|8277|8643|9123|11343,BRCA1|CA8|CTLA4|DPP4|EPAS1|ETV6|GLI1|GSTT1|KDR|MITF|PENK|PTGS2|SLC22A4|SOAT1|VEGFA|EZR|TKTL1|PTCH2|SLC16A3|MGLL,-3,0
1,-4.9,C0027022,M1,1,0,DisGeNET,35,Myeloproliferative disease,,-4.9,3.6,5.6,30211,365,367,16,4.4,1.1,1728|1822|2120|2321|2735|2952|5055|5327|6646|7422|8643|10855|22943|23158|51514|282991,NQO1|ATN1|ETV6|FLT1|GLI1|GSTT1|SERPINB2|PLAT|SOAT1|VEGFA|PTCH2|HPSE|DKK1|TBC1D9|DTL|BLOC1S2,-3,0
1,-4.9,C1510472,M1,1,0,DisGeNET,35,Drug Dependence,,-4.9,4.3,5.8,30211,248,367,13,3.5,0.96,1390|2120|4286|4897|5768|6446|11343|27146|51660|55691|64129|80206|114134,CREM|ETV6|MITF|NRCAM|QSOX1|SGK1|MGLL|FAM184B|MPC1|FRMD4A|TINAGL1|FHOD3|SLC2A13,-2.9,0
1,-4.9,C0011269,M1,1,0,DisGeNET,35,"Dementia, Vascular",,-4.9,4.7,5.9,30211,212,367,12,3.3,0.93,467|1950|2321|2674|3606|3791|4854|5340|5743|7295|7422|9076,ATF3|EGF|FLT1|GFRA1|IL18|KDR|NOTCH3|PLG|PTGS2|TXN|VEGFA|CLDN1,-2.9,0
1,-4.9,C0020429,M1,1,0,DisGeNET,35,Hyperalgesia,,-4.9,3.3,5.4,30211,451,367,18,4.9,1.1,132|231|306|467|1610|1803|1910|2674|2908|3572|3606|3791|5179|5743|6446|7422|10855|22978,ADK|AKR1B1|ANXA3|ATF3|DAO|DPP4|EDNRB|GFRA1|NR3C1|IL6ST|IL18|KDR|PENK|PTGS2|SGK1|VEGFA|HPSE|NT5C2,-2.9,0
1,-4.9,C0849640,M1,1,0,DisGeNET,35,skin damage,,-4.9,9,7.1,30211,64,367,7,1.9,0.71,231|1803|2006|5340|6098|7076|282991,AKR1B1|DPP4|ELN|PLG|ROS1|TIMP1|BLOC1S2,-2.9,0
1,-4.9,C0278704,M1,1,0,DisGeNET,35,Malignant Childhood Neoplasm,,-4.9,5.1,6,30211,179,367,11,3,0.89,672|1728|1803|2034|2120|5067|5172|7422|7430|57216|57492,BRCA1|NQO1|DPP4|EPAS1|ETV6|CNTN3|SLC26A4|VEGFA|EZR|VANGL2|ARID1B,-2.9,0
1,-4.9,C0162830,M1,1,0,DisGeNET,35,"Dermatitis, Phototoxic",,-4.9,7.4,6.7,30211,89,367,8,2.2,0.76,1950|3606|3791|5743|6098|6646|7422|23158,EGF|IL18|KDR|PTGS2|ROS1|SOAT1|VEGFA|TBC1D9,-2.9,0
1,-4.9,C0024667,M1,1,0,DisGeNET,35,Animal Mammary Neoplasms,,-4.9,5.6,6.2,30211,147,367,10,2.7,0.85,302|672|1040|2628|3572|6446|7430|7498|8848|140738,ANXA2|BRCA1|CDS1|GATM|IL6ST|SGK1|EZR|XDH|TSC22D1|TMEM37,-2.9,0
1,-4.9,C0041341,M1,1,0,DisGeNET,35,Tuberous Sclerosis,,-4.9,4,5.7,30211,289,367,14,3.8,1,652|1493|1728|1950|2321|3572|5340|5743|6369|6559|7422|22943|23158|57492,BMP4|CTLA4|NQO1|EGF|FLT1|IL6ST|PLG|PTGS2|CCL24|SLC12A3|VEGFA|DKK1|TBC1D9|ARID1B,-2.9,0
1,-4.9,C0085669,M1,1,0,DisGeNET,35,Acute leukemia,,-4.9,2.8,5.2,30211,639,367,22,6,1.2,672|1493|1543|1728|1803|1822|2120|2321|2735|2952|3268|3572|3606|5269|6491|6559|6646|7295|7422|10855|23158|284217,BRCA1|CTLA4|CYP1A1|NQO1|DPP4|ATN1|ETV6|FLT1|GLI1|GSTT1|AGFG2|IL6ST|IL18|SERPINB6|STIL|SLC12A3|SOAT1|TXN|VEGFA|HPSE|TBC1D9|LAMA1,-2.9,0
1,-4.9,C0019193,M1,1,0,DisGeNET,35,"Hepatitis, Toxic",,-4.9,3.4,5.4,30211,412,367,17,4.6,1.1,302|622|645|994|1040|1356|1510|2321|2952|3030|3606|3929|5327|5340|5358|5743|7422,ANXA2|BDH1|BLVRB|CDC25B|CDS1|CP|CTSE|FLT1|GSTT1|HADHA|IL18|LBP|PLAT|PLG|PLS3|PTGS2|VEGFA,-2.9,0
1,-4.9,C4279912,M1,1,0,DisGeNET,35,Chemically-Induced Liver Toxicity,,-4.9,3.4,5.4,30211,412,367,17,4.6,1.1,302|622|645|994|1040|1356|1510|2321|2952|3030|3606|3929|5327|5340|5358|5743|7422,ANXA2|BDH1|BLVRB|CDC25B|CDS1|CP|CTSE|FLT1|GSTT1|HADHA|IL18|LBP|PLAT|PLG|PLS3|PTGS2|VEGFA,-2.9,0
1,-4.9,C0338596,M1,1,0,DisGeNET,35,Spastic cerebral palsy,,-4.9,25,9.7,30211,13,367,4,1.1,0.54,3606|5743|7422|57216,IL18|PTGS2|VEGFA|VANGL2,-2.9,0
1,-4.9,C1449842,M1,1,0,DisGeNET,35,"Pseudohypoaldosteronism, Type I, Autosomal Dominant",,-4.9,25,9.7,30211,13,367,4,1.1,0.54,6338|6340|6446|26249,SCNN1B|SCNN1G|SGK1|KLHL3,-2.9,0
1,-4.9,C0040034,M1,1,0,DisGeNET,35,Thrombocytopenia,,-4.9,2.9,5.2,30211,592,367,21,5.7,1.2,302|672|1356|1493|1822|1999|2006|2120|2175|2321|3791|4854|5340|5743|6646|7498|10020|10855|22978|26227|57379,ANXA2|BRCA1|CP|CTLA4|ATN1|ELF3|ELN|ETV6|FANCA|FLT1|KDR|NOTCH3|PLG|PTGS2|SOAT1|XDH|GNE|HPSE|NT5C2|PHGDH|AICDA,-2.9,0
1,-4.8,C0595989,M1,1,0,DisGeNET,35,Carcinoma of larynx,,-4.8,3.2,5.4,30211,456,367,18,4.9,1.1,302|467|672|1410|1543|2034|2321|2952|3791|5743|7076|7422|8840|8878|9076|22943|23705|79679,ANXA2|ATF3|BRCA1|CRYAB|CYP1A1|EPAS1|FLT1|GSTT1|KDR|PTGS2|TIMP1|VEGFA|CCN4|SQSTM1|CLDN1|DKK1|CADM1|VTCN1,-2.9,0
1,-4.8,C0280483,M1,1,0,DisGeNET,35,Adult Anaplastic Astrocytoma,,-4.8,7.3,6.7,30211,90,367,8,2.2,0.76,302|1410|1950|2952|6098|7422|8848|10855,ANXA2|CRYAB|EGF|GSTT1|ROS1|VEGFA|TSC22D1|HPSE,-2.9,0
1,-4.8,C4551548,M1,1,0,DisGeNET,35,Grade III Childhood Astrocytoma,,-4.8,7.3,6.7,30211,90,367,8,2.2,0.76,302|1410|1950|2952|6098|7422|8848|10855,ANXA2|CRYAB|EGF|GSTT1|ROS1|VEGFA|TSC22D1|HPSE,-2.9,0
1,-4.8,C0374997,M1,1,0,DisGeNET,35,Helicobacter pylori (H. pylori) infection in conditions classified elsewhere and of unspecified site,,-4.8,2.9,5.2,30211,593,367,21,5.7,1.2,467|479|1356|1728|1950|2952|3484|3606|4688|5055|5340|5743|6098|6446|7295|7422|8878|23158|57110|57379|259266,ATF3|ATP12A|CP|NQO1|EGF|GSTT1|IGFBP1|IL18|NCF2|SERPINB2|PLG|PTGS2|ROS1|SGK1|TXN|VEGFA|SQSTM1|TBC1D9|PLAAT1|AICDA|ASPM,-2.9,0
1,-4.8,C3658290,M1,1,0,DisGeNET,35,Drug-Induced Acute Liver Injury,,-4.8,3.4,5.4,30211,413,367,17,4.6,1.1,302|622|645|994|1040|1356|1510|2321|2952|3030|3606|3929|5327|5340|5358|5743|7422,ANXA2|BDH1|BLVRB|CDC25B|CDS1|CP|CTSE|FLT1|GSTT1|HADHA|IL18|LBP|PLAT|PLG|PLS3|PTGS2|VEGFA,-2.9,0
1,-4.8,C0008350,M1,1,0,DisGeNET,35,Cholelithiasis,,-4.8,4.2,5.7,30211,252,367,13,3.5,0.96,1493|1800|1950|2006|2952|3087|3606|4036|5268|5743|7422|10020|55691,CTLA4|DPEP1|EGF|ELN|GSTT1|HHEX|IL18|LRP2|SERPINB5|PTGS2|VEGFA|GNE|FRMD4A,-2.9,0
1,-4.8,C2717836,M1,1,0,DisGeNET,35,Steroid Sulfatase Deficiency Disease,,-4.8,5,6,30211,181,367,11,3,0.89,672|1950|2034|2040|3791|4286|7076|7422|7430|10855|23158,BRCA1|EGF|EPAS1|STOM|KDR|MITF|TIMP1|VEGFA|EZR|HPSE|TBC1D9,-2.9,0
1,-4.8,C1536999,M1,1,0,DisGeNET,35,cancer angiogenesis,,-4.8,11,7.5,30211,44,367,6,1.6,0.66,290|2321|3791|5281|7422|54443,ANPEP|FLT1|KDR|PIGF|VEGFA|ANLN,-2.9,0
1,-4.8,C0033999,M1,1,0,DisGeNET,35,Pterygium,,-4.8,4.6,5.8,30211,216,367,12,3.3,0.93,1493|1543|1950|2006|2321|2952|3791|5743|7422|10516|26227|29968,CTLA4|CYP1A1|EGF|ELN|FLT1|GSTT1|KDR|PTGS2|VEGFA|FBLN5|PHGDH|PSAT1,-2.9,0
1,-4.8,C1134719,M1,1,0,DisGeNET,35,Invasive Ductal Breast Carcinoma,,-4.8,3.4,5.4,30211,414,367,17,4.6,1.1,672|1800|2327|2735|2952|4854|5268|5743|6098|7076|7422|8878|9514|10159|10855|23158|79679,BRCA1|DPEP1|FMO2|GLI1|GSTT1|NOTCH3|SERPINB5|PTGS2|ROS1|TIMP1|VEGFA|SQSTM1|GAL3ST1|ATP6AP2|HPSE|TBC1D9|VTCN1,-2.9,0
1,-4.8,C0032463,M1,1,0,DisGeNET,35,Polycythemia Vera,,-4.8,4,5.6,30211,291,367,14,3.8,1,1543|1822|2006|2120|2321|2908|2952|3484|5329|6646|7422|22943|59272|79682,CYP1A1|ATN1|ELN|ETV6|FLT1|NR3C1|GSTT1|IGFBP1|PLAUR|SOAT1|VEGFA|DKK1|ACE2|CENPU,-2.9,0
1,-4.8,C0020295,M1,1,0,DisGeNET,35,Hydronephrosis,,-4.8,4.2,5.7,30211,253,367,13,3.5,0.96,368|652|1493|1543|1950|5340|5743|6559|7295|7348|7422|7498|57492,ABCC6|BMP4|CTLA4|CYP1A1|EGF|PLG|PTGS2|SLC12A3|TXN|UPK1B|VEGFA|XDH|ARID1B,-2.9,0
1,-4.8,C0018552,M1,1,0,DisGeNET,35,Hamartoma,,-4.8,7.2,6.6,30211,91,367,8,2.2,0.76,1543|2952|3910|5743|6559|7076|7422|22943,CYP1A1|GSTT1|LAMA4|PTGS2|SLC12A3|TIMP1|VEGFA|DKK1,-2.9,0
1,-4.8,C0280324,M1,1,0,DisGeNET,35,Laryngeal Squamous Cell Carcinoma,,-4.8,3.1,5.3,30211,504,367,19,5.2,1.2,467|928|1410|1493|1543|1993|2952|4322|5743|7076|7422|7430|8840|9133|9508|10855|23705|51053|81624,ATF3|CD9|CRYAB|CTLA4|CYP1A1|ELAVL2|GSTT1|MMP13|PTGS2|TIMP1|VEGFA|EZR|CCN4|CCNB2|ADAMTS3|HPSE|CADM1|GMNN|DIAPH3,-2.9,0
1,-4.8,C1332201,M1,1,0,DisGeNET,35,Adult Diffuse Large B-Cell Lymphoma,,-4.8,3.1,5.3,30211,504,367,19,5.2,1.2,1040|1543|1999|2120|2321|2735|2952|3791|4854|5292|5743|7295|7422|7430|9123|23158|26227|57379|79679,CDS1|CYP1A1|ELF3|ETV6|FLT1|GLI1|GSTT1|KDR|NOTCH3|PIM1|PTGS2|TXN|VEGFA|EZR|SLC16A3|TBC1D9|PHGDH|AICDA|VTCN1,-2.9,0
1,-4.8,C4551683,M1,1,0,DisGeNET,35,Adrenal Gland Pheochromocytoma,,-4.8,3.4,5.4,30211,416,367,17,4.6,1.1,1910|1950|2034|2321|2908|3484|3791|4286|4610|5172|5179|5327|5743|7295|7422|10103|10855,EDNRB|EGF|EPAS1|FLT1|NR3C1|IGFBP1|KDR|MITF|MYCL|SLC26A4|PENK|PLAT|PTGS2|TXN|VEGFA|TSPAN1|HPSE,-2.9,0
1,-4.8,C0030920,M1,1,0,DisGeNET,35,Peptic Ulcer,,-4.8,5.5,6.1,30211,150,367,10,2.7,0.85,479|1543|2006|2952|5055|5340|5743|7422|23158|57110,ATP12A|CYP1A1|ELN|GSTT1|SERPINB2|PLG|PTGS2|VEGFA|TBC1D9|PLAAT1,-2.9,0
1,-4.8,C0040137,M1,1,0,DisGeNET,35,Thyroid Nodule,,-4.8,5.5,6.1,30211,150,367,10,2.7,0.85,1543|1803|2120|2674|2810|2952|3880|5172|5743|7422,CYP1A1|DPP4|ETV6|GFRA1|SFN|GSTT1|KRT19|SLC26A4|PTGS2|VEGFA,-2.9,0
1,-4.8,C0333875,M1,1,0,DisGeNET,35,High-Grade Squamous Intraepithelial Lesions,,-4.8,5.5,6.1,30211,150,367,10,2.7,0.85,1390|2952|3606|4171|5269|6491|7422|10855|23705|151647,CREM|GSTT1|IL18|MCM2|SERPINB6|STIL|VEGFA|HPSE|CADM1|TAFA4,-2.9,0
1,-4.8,C0278601,M1,1,0,DisGeNET,35,Inflammatory Breast Carcinoma,,-4.8,4.9,5.9,30211,183,367,11,3,0.89,672|1950|2735|3087|3598|3606|3791|4321|4854|5743|7422,BRCA1|EGF|GLI1|HHEX|IL13RA2|IL18|KDR|MMP12|NOTCH3|PTGS2|VEGFA,-2.9,0
1,-4.8,C0220983,M1,1,0,DisGeNET,35,Metabolic alkalosis,,-4.8,15,8.2,30211,27,367,5,1.4,0.61,2908|5172|6338|6340|6559,NR3C1|SLC26A4|SCNN1B|SCNN1G|SLC12A3,-2.9,0
1,-4.8,C1449844,M1,1,0,DisGeNET,35,"Pseudohypoaldosteronism, Type II",,-4.8,15,8.2,30211,27,367,5,1.4,0.61,5172|6338|6340|6559|26249,SLC26A4|SCNN1B|SCNN1G|SLC12A3|KLHL3,-2.9,0
1,-4.8,C1262760,M1,1,0,DisGeNET,35,"Hepatitis, Drug-Induced",,-4.8,3.3,5.4,30211,418,367,17,4.6,1.1,302|622|645|994|1040|1356|1510|2321|2952|3030|3606|3929|5327|5340|5358|5743|7422,ANXA2|BDH1|BLVRB|CDC25B|CDS1|CP|CTSE|FLT1|GSTT1|HADHA|IL18|LBP|PLAT|PLG|PLS3|PTGS2|VEGFA,-2.9,0
1,-4.8,C0349566,M1,1,0,DisGeNET,35,Squamous cell carcinoma of tongue,,-4.8,3.2,5.3,30211,462,367,18,4.9,1.1,290|467|672|1950|1993|2034|2355|3606|3880|4171|5358|5743|7422|7430|8878|9076|55287|55691,ANPEP|ATF3|BRCA1|EGF|ELAVL2|EPAS1|FOSL2|IL18|KRT19|MCM2|PLS3|PTGS2|VEGFA|EZR|SQSTM1|CLDN1|TMEM40|FRMD4A,-2.9,0
1,-4.8,C0042029,M1,1,0,DisGeNET,35,Urinary tract infection,,-4.8,4.5,5.8,30211,219,367,12,3.3,0.93,1356|1803|3606|4321|5055|5627|5743|6340|7348|7422|22978|29968,CP|DPP4|IL18|MMP12|SERPINB2|PROS1|PTGS2|SCNN1G|UPK1B|VEGFA|NT5C2|PSAT1,-2.9,0
1,-4.8,C0037299,M1,1,0,DisGeNET,35,Skin Ulcer,,-4.8,5.5,6.1,30211,151,367,10,2.7,0.85,1493|1950|3832|4688|4854|5317|5340|5627|7076|7422,CTLA4|EGF|KIF11|NCF2|NOTCH3|PKP1|PLG|PROS1|TIMP1|VEGFA,-2.9,0
1,-4.8,C0162820,M1,1,0,DisGeNET,35,"Dermatitis, Allergic Contact",,-4.8,5.5,6.1,30211,151,367,10,2.7,0.85,1390|1543|3606|4321|5067|5292|5327|7422|9168|79071,CREM|CYP1A1|IL18|MMP12|CNTN3|PIM1|PLAT|VEGFA|TMSB10|ELOVL6,-2.9,0
1,-4.8,C3495917,M1,1,0,DisGeNET,35,Advanced breast cancer,,-4.8,5.5,6.1,30211,151,367,10,2.7,0.85,672|928|1728|1950|3791|4854|5172|5327|7422|23158,BRCA1|CD9|NQO1|EGF|KDR|NOTCH3|SLC26A4|PLAT|VEGFA|TBC1D9,-2.9,0
1,-4.8,C0151779,M1,1,0,DisGeNET,35,Cutaneous Melanoma,,-4.8,3.1,5.3,30211,507,367,19,5.2,1.2,652|672|899|1493|1950|2175|2952|3606|4175|4286|4321|5743|7004|7422|9168|23705|51514|55872|79674,BMP4|BRCA1|CCNF|CTLA4|EGF|FANCA|GSTT1|IL18|MCM6|MITF|MMP12|PTGS2|TEAD4|VEGFA|TMSB10|CADM1|DTL|PBK|VEPH1,-2.9,0
1,-4.8,C0345958,M1,1,0,DisGeNET,35,Large cell carcinoma of lung,,-4.8,8.6,6.9,30211,67,367,7,1.9,0.71,660|3606|4322|5329|6098|7422|140803,BMX|IL18|MMP13|PLAUR|ROS1|VEGFA|TRPM6,-2.9,0
1,-4.8,C0010673,M1,1,0,DisGeNET,35,Endometrial cystic hyperplasia,,-4.8,49,12,30211,5,367,3,0.82,0.47,3791|5743|7422,KDR|PTGS2|VEGFA,-2.8,0
1,-4.7,C0027697,M1,1,0,DisGeNET,35,Nephritis,,-4.7,3.9,5.5,30211,296,367,14,3.8,1,302|1493|1822|2952|3606|3791|5340|5732|5743|7422|57216|59272|79679|84329,ANXA2|CTLA4|ATN1|GSTT1|IL18|KDR|PLG|PTGER2|PTGS2|VEGFA|VANGL2|ACE2|VTCN1|HVCN1,-2.8,0
1,-4.7,C0006272,M1,1,0,DisGeNET,35,Bronchiolitis Obliterans,,-4.7,7.1,6.5,30211,93,367,8,2.2,0.76,652|1803|2006|2908|3933|7076|7422|54443,BMP4|DPP4|ELN|NR3C1|LCN1|TIMP1|VEGFA|ANLN,-2.8,0
1,-4.7,C0178664,M1,1,0,DisGeNET,35,Glomerulosclerosis (disorder),,-4.7,4.5,5.7,30211,221,367,12,3.3,0.93,3484|3606|3791|4322|5055|5340|5743|6098|7422|10159|27329|59272,IGFBP1|IL18|KDR|MMP13|SERPINB2|PLG|PTGS2|ROS1|VEGFA|ATP6AP2|ANGPTL3|ACE2,-2.8,0
1,-4.7,C0878500,M1,1,0,DisGeNET,35,Intraepithelial Neoplasia,,-4.7,4.9,5.9,30211,186,367,11,3,0.89,672|1999|3880|4171|5340|5743|6491|7422|8553|9076|10855,BRCA1|ELF3|KRT19|MCM2|PLG|PTGS2|STIL|VEGFA|BHLHE40|CLDN1|HPSE,-2.8,0
1,-4.7,C0282488,M1,1,0,DisGeNET,35,Interstitial Cystitis,,-4.7,6.1,6.2,30211,122,367,9,2.5,0.81,1803|1950|1993|5055|5743|7422|7481|11343|338557,DPP4|EGF|ELAVL2|SERPINB2|PTGS2|VEGFA|WNT11|MGLL|FFAR4,-2.8,0
1,-4.7,C0006287,M1,1,0,DisGeNET,35,Bronchopulmonary Dysplasia,,-4.7,3.3,5.3,30211,423,367,17,4.6,1.1,1543|1728|2006|2034|2908|2952|3572|3606|3791|4854|5340|5743|6369|7076|7295|7422|51299,CYP1A1|NQO1|ELN|EPAS1|NR3C1|GSTT1|IL6ST|IL18|KDR|NOTCH3|PLG|PTGS2|CCL24|TIMP1|TXN|VEGFA|NRN1,-2.8,0
1,-4.7,C0235527,M1,1,0,DisGeNET,35,"Heart Failure, Right-Sided",,-4.7,5.3,6,30211,154,367,10,2.7,0.85,1232|1910|2034|2628|5327|5743|7422|7498|10516|79071,CCR3|EDNRB|EPAS1|GATM|PLAT|PTGS2|VEGFA|XDH|FBLN5|ELOVL6,-2.8,0
1,-4.7,C0454644,M1,1,0,DisGeNET,35,Delayed speech and language development,,-4.7,2.9,5.1,30211,560,367,20,5.4,1.2,132|523|652|672|1356|1910|2628|4286|7430|10159|10382|23096|23261|26999|51053|57492|63901|116931|259266|284217,ADK|ATP6V1A|BMP4|BRCA1|CP|EDNRB|GATM|MITF|EZR|ATP6AP2|TUBB4A|IQSEC2|CAMTA1|CYFIP2|GMNN|ARID1B|FAM111A|MED12L|ASPM|LAMA1,-2.8,0
1,-4.7,C0266294,M1,1,0,DisGeNET,35,Unilateral agenesis of kidney,,-4.7,8.4,6.8,30211,69,367,7,1.9,0.71,652|1950|5743|6491|80000|84879|259266,BMP4|EGF|PTGS2|STIL|GREB1L|MFSD2A|ASPM,-2.8,0
1,-4.7,C0271160,M1,1,0,DisGeNET,35,Cortical cataract,,-4.7,8.4,6.8,30211,69,367,7,1.9,0.71,231|467|2952|5627|7076|9123|29968,AKR1B1|ATF3|GSTT1|PROS1|TIMP1|SLC16A3|PSAT1,-2.8,0
1,-4.7,C0027659,M1,1,0,DisGeNET,35,"Neoplasms, Experimental",,-4.7,6.9,6.4,30211,95,367,8,2.2,0.76,1728|2034|3606|3791|3832|7295|7422|10855,NQO1|EPAS1|IL18|KDR|KIF11|TXN|VEGFA|HPSE,-2.8,0
1,-4.7,C0334588,M1,1,0,DisGeNET,35,Giant Cell Glioblastoma,,-4.7,6.9,6.4,30211,95,367,8,2.2,0.76,928|1950|2355|2952|4854|5292|7422|8553,CD9|EGF|FOSL2|GSTT1|NOTCH3|PIM1|VEGFA|BHLHE40,-2.8,0
1,-4.7,C0018671,M1,1,0,DisGeNET,35,Head and Neck Neoplasms,,-4.7,6,6.2,30211,124,367,9,2.5,0.81,672|1543|1950|2034|3598|3791|5743|7422|10855,BRCA1|CYP1A1|EGF|EPAS1|IL13RA2|KDR|PTGS2|VEGFA|HPSE,-2.8,0
1,-4.7,C1282496,M1,1,0,DisGeNET,35,Metastasis from malignant tumor of prostate,,-4.7,3.6,5.4,30211,342,367,15,4.1,1,302|672|1800|1803|1950|2908|4643|5627|5743|7422|8878|22943|29968|54829|81624,ANXA2|BRCA1|DPEP1|DPP4|EGF|NR3C1|MYO1E|PROS1|PTGS2|VEGFA|SQSTM1|DKK1|PSAT1|ASPN|DIAPH3,-2.8,0
1,-4.7,C0553580,M1,1,0,DisGeNET,35,Ewings sarcoma,,-4.7,3,5.2,30211,517,367,19,5.2,1.2,368|392|672|1493|1803|1910|1950|1993|2735|2908|4257|5743|7422|7430|23158|26227|29968|51514|55872,ABCC6|ARHGAP1|BRCA1|CTLA4|DPP4|EDNRB|EGF|ELAVL2|GLI1|NR3C1|MGST1|PTGS2|VEGFA|EZR|TBC1D9|PHGDH|PSAT1|DTL|PBK,-2.8,0
1,-4.6,C0007113,M1,1,0,DisGeNET,35,Rectal Carcinoma,,-4.6,3.1,5.2,30211,472,367,18,4.9,1.1,652|1543|1803|1950|2034|2321|2952|3791|5268|5340|5732|5743|7422|7430|8277|23158|51053|128859,BMP4|CYP1A1|DPP4|EGF|EPAS1|FLT1|GSTT1|KDR|SERPINB5|PLG|PTGER2|PTGS2|VEGFA|EZR|TKTL1|TBC1D9|GMNN|BPIFB6,-2.8,0
1,-4.6,C0279530,M1,1,0,DisGeNET,35,Malignant Bone Neoplasm,,-4.6,5.9,6.1,30211,125,367,9,2.5,0.81,1493|1800|3606|3791|4036|5179|5743|7422|11343,CTLA4|DPEP1|IL18|KDR|LRP2|PENK|PTGS2|VEGFA|MGLL,-2.8,0
1,-4.6,C0007787,M1,1,0,DisGeNET,35,Transient Ischemic Attack,,-4.6,3.6,5.4,30211,344,367,15,4.1,1,672|1390|1728|2006|2745|4321|4854|5327|5743|6446|7422|23705|55872|65268|84867,BRCA1|CREM|NQO1|ELN|GLRX|MMP12|NOTCH3|PLAT|PTGS2|SGK1|VEGFA|CADM1|PBK|WNK2|PTPN5,-2.7,0
1,-4.6,C0031511,M1,1,0,DisGeNET,35,Pheochromocytoma,,-4.6,3.6,5.4,30211,344,367,15,4.1,1,1910|1950|2034|2321|2908|3484|3791|4286|4610|5172|5179|5743|7295|7422|10855,EDNRB|EGF|EPAS1|FLT1|NR3C1|IGFBP1|KDR|MITF|MYCL|SLC26A4|PENK|PTGS2|TXN|VEGFA|HPSE,-2.7,0
1,-4.6,C0004565,M1,1,0,DisGeNET,35,"Melanoma, B16",,-4.6,5.2,5.9,30211,157,367,10,2.7,0.85,763|1493|2321|3791|4897|7076|7422|8878|10855|26227,CA5A|CTLA4|FLT1|KDR|NRCAM|TIMP1|VEGFA|SQSTM1|HPSE|PHGDH,-2.7,0
1,-4.6,C0280232,M1,1,0,DisGeNET,35,"stage, cervical cancer",,-4.6,10,7.1,30211,48,367,6,1.6,0.66,1950|3880|5743|7422|7430|23650,EGF|KRT19|PTGS2|VEGFA|EZR|TRIM29,-2.7,0
1,-4.6,C0162351,M1,1,0,DisGeNET,35,Contact hypersensitivity,,-4.6,8.1,6.7,30211,71,367,7,1.9,0.71,1543|1728|3606|7295|7422|9076|11004,CYP1A1|NQO1|IL18|TXN|VEGFA|CLDN1|KIF2C,-2.7,0
1,-4.6,C0278689,M1,1,0,DisGeNET,35,Recurrent ovarian cancer,,-4.6,8.1,6.7,30211,71,367,7,1.9,0.71,445|672|1950|3791|7422|11001|23158,ASS1|BRCA1|EGF|KDR|VEGFA|SLC27A2|TBC1D9,-2.7,0
