_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.9,C0042842,M1,1,0,DisGeNET,35,Vitamin A Deficiency,,-3.9,6.1,5.5,30211,51,680,7,1,0.39,929|1592|2539|5291|6833|7051|9213,CD14|CYP26A1|G6PD|PIK3CB|ABCC8|TGM1|XPR1,-1.9,0
1,-3.9,C0281361,M1,1,0,DisGeNET,35,Adenocarcinoma of pancreas,,-3.9,2.2,4.3,30211,518,680,26,3.8,0.74,214|598|1080|1948|2149|2150|2289|3691|3880|4613|4860|5265|5291|5578|6239|6382|6513|7099|10404|22943|23022|23705|26471|57402|65125|84651,ALCAM|BCL2L1|CFTR|EFNB2|F2R|F2RL1|FKBP5|ITGB4|KRT19|MYCN|PNP|SERPINA1|PIK3CB|PRKCA|RREB1|SDC1|SLC2A1|TLR4|CPQ|DKK1|PALLD|CADM1|NUPR1|S100A14|WNK1|SPINK7,-1.9,0
1,-3.8,C0022665,M1,1,0,DisGeNET,35,Kidney Neoplasm,,-3.8,2.7,4.5,30211,295,680,18,2.6,0.62,267|540|928|972|1435|1491|1514|2346|3880|4129|4311|5076|5291|5874|7039|10404|23158|65125,AMFR|ATP7B|CD9|CD74|CSF1|CTH|CTSL|FOLH1|KRT19|MAOB|MME|PAX2|PIK3CB|RAB27B|TGFA|CPQ|TBC1D9|WNK1,-1.9,0
1,-3.8,C0040021,M1,1,0,DisGeNET,35,Thromboangiitis Obliterans,,-3.8,3.8,4.9,30211,127,680,11,1.6,0.48,182|929|1435|1906|2321|3827|5291|5578|7038|7099|54407,JAG1|CD14|CSF1|EDN1|FLT1|KNG1|PIK3CB|PRKCA|TG|TLR4|SLC38A2,-1.9,0
1,-3.8,C0010692,M1,1,0,DisGeNET,35,Cystitis,,-3.8,3.6,4.8,30211,149,680,12,1.8,0.5,1491|2150|3691|5055|5291|5654|6513|6647|7099|7100|65125|100506658,CTH|F2RL1|ITGB4|SERPINB2|PIK3CB|HTRA1|SLC2A1|SOD1|TLR4|TLR5|WNK1|OCLN,-1.9,0
1,-3.8,C3714514,M1,1,0,DisGeNET,35,Infection,,-3.8,2.3,4.3,30211,491,680,25,3.7,0.72,598|717|929|1080|1948|2149|2539|3929|4261|5265|5578|6041|6513|6647|7038|7099|7100|7184|7433|9021|9076|10673|23643|28982|57379,BCL2L1|C2|CD14|CFTR|EFNB2|F2R|G6PD|LBP|CIITA|SERPINA1|PRKCA|RNASEL|SLC2A1|SOD1|TG|TLR4|TLR5|HSP90B1|VIPR1|SOCS3|CLDN1|TNFSF13B|LY96|FLVCR1|AICDA,-1.9,0
1,-3.8,C1868683,M1,1,0,DisGeNET,35,"B-CELL MALIGNANCY, LOW-GRADE",,-3.8,2.5,4.4,30211,350,680,20,2.9,0.65,55|598|972|2149|4311|5027|5291|5800|6382|6513|6545|7099|8842|8915|9052|10673|23158|51573|57379|65125,ACP3|BCL2L1|CD74|F2R|MME|P2RX7|PIK3CB|PTPRO|SDC1|SLC2A1|SLC7A4|TLR4|PROM1|BCL10|GPRC5A|TNFSF13B|TBC1D9|GDE1|AICDA|WNK1,-1.9,0
1,-3.8,C0001614,M1,1,0,DisGeNET,35,Adrenal Cortex Diseases,,-3.8,14,6.9,30211,13,680,4,0.59,0.29,216|1813|7099|8549,ALDH1A1|DRD2|TLR4|LGR5,-1.9,0
1,-3.8,C0595905,M1,1,0,DisGeNET,35,cortex bone disorders,,-3.8,14,6.9,30211,13,680,4,0.59,0.29,216|1813|7099|8549,ALDH1A1|DRD2|TLR4|LGR5,-1.9,0
1,-3.8,C0085096,M1,1,0,DisGeNET,35,Peripheral Vascular Diseases,,-3.8,3.6,4.8,30211,150,680,12,1.8,0.5,790|929|1080|3053|3827|4490|5167|5467|6272|7057|7099|9771,CAD|CD14|CFTR|SERPIND1|KNG1|MT1B|ENPP1|PPARD|SORT1|THBS1|TLR4|RAPGEF5,-1.8,0
1,-3.8,C1842083,M1,1,0,DisGeNET,35,Abnormality of the ribs,,-3.8,5.2,5.2,30211,69,680,8,1.2,0.41,182|2317|6299|9573|10655|29980|51053|55612,JAG1|FLNB|SALL1|GDF3|DMRT2|DONSON|GMNN|FERMT1,-1.8,0
1,-3.8,C0149521,M1,1,0,DisGeNET,35,"Pancreatitis, Chronic",,-3.8,2.5,4.3,30211,379,680,21,3.1,0.66,182|1080|1822|1906|2317|5265|6382|6870|7039|7184|8459|8842|9052|23493|51573|65125|65268|84651|153562|166824|100506658,JAG1|CFTR|ATN1|EDN1|FLNB|SERPINA1|SDC1|TACR3|TGFA|HSP90B1|TPST2|PROM1|GPRC5A|HEY2|GDE1|WNK1|WNK2|SPINK7|MARVELD2|RASSF6|OCLN,-1.8,0
1,-3.8,C2936719,M1,1,0,DisGeNET,35,Mechanical Allodynia,,-3.8,2.4,4.3,30211,408,680,22,3.2,0.68,55|1610|1906|2150|2289|2890|3827|5027|5291|5578|5732|6584|6697|6833|7099|7100|9021|9213|51573|60675|65125|80036,ACP3|DAO|EDN1|F2RL1|FKBP5|GRIA1|KNG1|P2RX7|PIK3CB|PRKCA|PTGER2|SLC22A5|SPR|ABCC8|TLR4|TLR5|SOCS3|XPR1|GDE1|PROK2|WNK1|TRPM3,-1.8,0
1,-3.8,C0007117,M1,1,0,DisGeNET,35,Basal cell carcinoma,,-3.8,4.1,4.9,30211,108,680,10,1.5,0.46,1880|1906|3852|3880|4613|5578|8549|8837|55691|133522,GPR183|EDN1|KRT5|KRT19|MYCN|PRKCA|LGR5|CFLAR|FRMD4A|PPARGC1B,-1.8,0
1,-3.8,C0013404,M1,1,0,DisGeNET,35,Dyspnea,,-3.8,3,4.5,30211,222,680,15,2.2,0.56,182|790|1080|1514|1610|1824|1906|3914|5265|6340|6647|10406|51604|56171|284217,JAG1|CAD|CFTR|CTSL|DAO|DSC2|EDN1|LAMB3|SERPINA1|SCNN1G|SOD1|WFDC2|PIGT|DNAH7|LAMA1,-1.8,0
1,-3.8,C0002876,M1,1,0,DisGeNET,35,Congenital dyserythropoietic anemia,,-3.8,9.3,6.1,30211,24,680,5,0.74,0.33,790|978|2539|9663|57379,CAD|CDA|G6PD|LPIN2|AICDA,-1.8,0
1,-3.8,C0747845,M1,1,0,DisGeNET,35,early pregnancy,,-3.8,2.8,4.4,30211,273,680,17,2.5,0.6,1592|2118|4324|5268|5291|5593|6385|6513|7038|7057|7099|8842|10149|10267|22943|23022|23643,CYP26A1|ETV4|MMP15|SERPINB5|PIK3CB|PRKG2|SDC4|SLC2A1|TG|THBS1|TLR4|PROM1|ADGRG2|RAMP1|DKK1|PALLD|LY96,-1.8,0
1,-3.8,C0175754,M1,1,0,DisGeNET,35,Agenesis of corpus callosum,,-3.8,2.1,4.2,30211,615,680,29,4.3,0.77,18|40|182|214|664|790|929|978|2009|2346|3925|4036|4774|5063|5291|6299|6513|7039|7099|8842|8915|23158|23643|51684|55691|56992|80055|84879|284403,ABAT|ASIC2|JAG1|ALCAM|BNIP3|CAD|CD14|CDA|EML1|FOLH1|STMN1|LRP2|NFIA|PAK3|PIK3CB|SALL1|SLC2A1|TGFA|TLR4|PROM1|BCL10|TBC1D9|LY96|SUFU|FRMD4A|KIF15|PGAP1|MFSD2A|WDR62,-1.8,0
1,-3.8,C4086152,M1,1,0,DisGeNET,35,Childhood Astrocytoma,,-3.8,2.1,4.2,30211,615,680,29,4.3,0.77,231|1491|1773|1813|1822|1906|2151|4613|4774|5027|5270|5291|5321|5578|5874|6385|6513|7039|7156|7504|8842|10608|10625|11010|23054|23158|64067|64283|112399,AKR1B1|CTH|DNASE1|DRD2|ATN1|EDN1|F2RL2|MYCN|NFIA|P2RX7|SERPINE2|PIK3CB|PLA2G4A|PRKCA|RAB27B|SDC4|SLC2A1|TGFA|TOP3A|XK|PROM1|MXD4|IVNS1ABP|GLIPR1|NCOA6|TBC1D9|NPAS3|ARHGEF28|EGLN3,-1.8,0
1,-3.8,C0018213,M1,1,0,DisGeNET,35,Graves Disease,,-3.8,2.1,4.2,30211,585,680,28,4.1,0.76,306|717|929|1773|1822|1906|2317|2321|4490|5174|5291|7038|7099|7100|7453|9021|9076|9170|9863|10451|10673|23158|28982|54567|57379|60675|79983|139818,ANXA3|C2|CD14|DNASE1|ATN1|EDN1|FLNB|FLT1|MT1B|PDZK1|PIK3CB|TG|TLR4|TLR5|WARS1|SOCS3|CLDN1|LPAR2|MAGI2|VAV3|TNFSF13B|TBC1D9|FLVCR1|DLL4|AICDA|PROK2|POF1B|DOCK11,-1.8,0
1,-3.8,C0035126,M1,1,0,DisGeNET,35,Reperfusion Injury,,-3.8,2.7,4.4,30211,300,680,18,2.6,0.62,467|1839|1906|1910|1948|2539|2705|2890|4519|5270|5321|5578|6513|6647|6781|7057|7099|9021,ATF3|HBEGF|EDN1|EDNRB|EFNB2|G6PD|GJB1|GRIA1|CYTB|SERPINE2|PLA2G4A|PRKCA|SLC2A1|SOD1|STC1|THBS1|TLR4|SOCS3,-1.8,0
1,-3.7,C4509226,M1,1,0,DisGeNET,35,Heart failure with preserved ejection fraction [HFpEF],,-3.7,4.5,5,30211,89,680,9,1.3,0.44,134|664|1906|1910|2149|2150|2744|3484|4311,ADORA1|BNIP3|EDN1|EDNRB|F2R|F2RL1|GLS|IGFBP1|MME,-1.8,0
1,-3.7,C4529962,M1,1,0,DisGeNET,35,Fatty Liver Disease,,-3.7,2,4.1,30211,741,680,33,4.9,0.82,216|231|929|1822|1880|2539|2896|3929|4217|4490|4688|5027|5055|5265|5291|5467|6647|7099|8659|8837|9213|10549|10673|22943|23671|51573|55226|65125|91107|133522|166929|284217|100506658,ALDH1A1|AKR1B1|CD14|ATN1|GPR183|G6PD|GRN|LBP|MAP3K5|MT1B|NCF2|P2RX7|SERPINB2|SERPINA1|PIK3CB|PPARD|SOD1|TLR4|ALDH4A1|CFLAR|XPR1|PRDX4|TNFSF13B|DKK1|TMEFF2|GDE1|NAT10|WNK1|TRIM47|PPARGC1B|SGMS2|LAMA1|OCLN,-1.8,0
1,-3.7,C0023267,M1,1,0,DisGeNET,35,Fibroid Tumor,,-3.7,2.4,4.2,30211,413,680,22,3.2,0.68,216|231|467|1514|1813|1822|1906|1910|2660|2852|3484|3880|4311|5291|6299|6513|6520|6870|7057|7476|81029|200150,ALDH1A1|AKR1B1|ATF3|CTSL|DRD2|ATN1|EDN1|EDNRB|MSTN|GPER1|IGFBP1|KRT19|MME|PIK3CB|SALL1|SLC2A1|SLC3A2|TACR3|THBS1|WNT7A|WNT5B|PLD5,-1.8,0
1,-3.7,C0032927,M1,1,0,DisGeNET,35,Precancerous Conditions,,-3.7,2.3,4.2,30211,471,680,24,3.5,0.71,55|467|1012|1514|1910|1948|2070|2122|2705|3484|3925|4321|4613|5291|6382|7039|7057|7099|8659|9076|10158|10406|57628|84532,ACP3|ATF3|CDH13|CTSL|EDNRB|EFNB2|EYA4|MECOM|GJB1|IGFBP1|STMN1|MMP12|MYCN|PIK3CB|SDC1|TGFA|THBS1|TLR4|ALDH4A1|CLDN1|PDZK1IP1|WFDC2|DPP10|ACSS1,-1.8,0
1,-3.7,C0007786,M1,1,0,DisGeNET,35,Brain Ischemia,,-3.7,2.5,4.3,30211,358,680,20,2.9,0.65,598|664|1514|1813|1906|2149|2539|3827|5055|5291|5321|5467|5578|6647|6781|7099|10673|22943|340348|100506658,BCL2L1|BNIP3|CTSL|DRD2|EDN1|F2R|G6PD|KNG1|SERPINB2|PIK3CB|PLA2G4A|PPARD|PRKCA|SOD1|STC1|TLR4|TNFSF13B|DKK1|TSPAN33|OCLN,-1.8,0
1,-3.7,C0019212,M1,1,0,DisGeNET,35,Hepatorenal Syndrome,,-3.7,8.9,6,30211,25,680,5,0.74,0.33,1822|1906|6430|7099|9771,ATN1|EDN1|SRSF5|TLR4|RAPGEF5,-1.8,0
1,-3.7,C1168327,M1,1,0,DisGeNET,35,High-Grade Prostatic Intraepithelial Neoplasia,,-3.7,4,4.8,30211,111,680,10,1.5,0.46,216|1910|2151|5291|6423|7100|8837|9863|23158|148327,ALDH1A1|EDNRB|F2RL2|PIK3CB|SFRP2|TLR5|CFLAR|MAGI2|TBC1D9|CREB3L4,-1.8,0
1,-3.7,C0041234,M1,1,0,DisGeNET,35,Chagas Disease,,-3.7,3.1,4.5,30211,202,680,14,2.1,0.54,489|1514|2539|3827|4519|4860|5027|5291|6385|7057|7099|7433|23236|133522,ATP2A3|CTSL|G6PD|KNG1|CYTB|PNP|P2RX7|PIK3CB|SDC4|THBS1|TLR4|VIPR1|PLCB1|PPARGC1B,-1.8,0
1,-3.7,C0040034,M1,1,0,DisGeNET,35,Thrombocytopenia,,-3.7,2.1,4.1,30211,592,680,28,4.1,0.76,540|598|978|1773|1822|1999|2122|2149|2321|2346|4311|5291|6239|7057|7099|7184|8915|9021|9213|10020|10560|54567|56992|57167|57379|79139|134218|100506658,ATP7B|BCL2L1|CDA|DNASE1|ATN1|ELF3|MECOM|F2R|FLT1|FOLH1|MME|PIK3CB|RREB1|THBS1|TLR4|HSP90B1|BCL10|SOCS3|XPR1|GNE|SLC19A2|DLL4|KIF15|SALL4|AICDA|DERL1|DNAJC21|OCLN,-1.8,0
1,-3.7,C0153453,M1,1,0,DisGeNET,35,Malignant tumor of extrahepatic bile duct,,-3.7,13,6.6,30211,14,680,4,0.59,0.29,2150|3099|8842|80310,F2RL1|HK2|PROM1|PDGFD,-1.8,0
1,-3.7,C0007138,M1,1,0,DisGeNET,35,"Carcinoma, Transitional Cell",,-3.7,2.1,4.1,30211,623,680,29,4.3,0.77,598|790|928|972|1942|2321|2346|2896|3038|3108|3852|3880|3925|4311|5076|5291|5321|5493|6382|7035|7039|7057|7348|8842|9021|9123|23158|51573|55907,BCL2L1|CAD|CD9|CD74|EFNA1|FLT1|FOLH1|GRN|HAS3|HLA-DMA|KRT5|KRT19|STMN1|MME|PAX2|PIK3CB|PLA2G4A|PPL|SDC1|TFPI|TGFA|THBS1|UPK1B|PROM1|SOCS3|SLC16A3|TBC1D9|GDE1|CMAS,-1.8,0
1,-3.7,C0151934,M1,1,0,DisGeNET,35,Hypogeusia,,-3.7,22,7.9,30211,6,680,3,0.44,0.25,6335|55630|65125,SCN9A|SLC39A4|WNK1,-1.8,0
1,-3.7,C4505432,M1,1,0,DisGeNET,35,XMRV Infection,,-3.7,22,7.9,30211,6,680,3,0.44,0.25,55|6041|9213,ACP3|RNASEL|XPR1,-1.8,0
1,-3.7,C0851578,M1,1,0,DisGeNET,35,Sleep Disorders,,-3.7,2.5,4.3,30211,360,680,20,2.9,0.65,134|1999|2009|2289|2317|2321|2896|3736|4036|5027|5187|6513|6571|6697|6769|9170|10942|60675|80055|91107,ADORA1|ELF3|EML1|FKBP5|FLNB|FLT1|GRN|KCNA1|LRP2|P2RX7|PER1|SLC2A1|SLC18A2|SPR|STAC|LPAR2|PRSS21|PROK2|PGAP1|TRIM47,-1.8,0
1,-3.6,C0869220,M1,1,0,DisGeNET,35,"Adverse effects, not elsewhere classified",,-3.6,5.7,5.2,30211,55,680,7,1,0.39,2070|9863|23236|23671|53353|57628|284217,EYA4|MAGI2|PLCB1|TMEFF2|LRP1B|DPP10|LAMA1,-1.7,0
1,-3.6,C3489532,M1,1,0,DisGeNET,35,Cone-Rod Dystrophy 2,,-3.6,2.8,4.4,30211,254,680,16,2.4,0.58,1514|2660|2890|3827|3925|4490|5291|6611|6647|7035|7099|7263|8842|9514|22999|51573,CTSL|MSTN|GRIA1|KNG1|STMN1|MT1B|PIK3CB|SMS|SOD1|TFPI|TLR4|TST|PROM1|GAL3ST1|RIMS1|GDE1,-1.7,0
1,-3.6,C0018784,M1,1,0,DisGeNET,35,Sensorineural Hearing Loss (disorder),,-3.6,1.9,4,30211,783,680,34,5,0.84,182|476|1822|1910|2070|2122|2317|2705|3614|4036|4540|5076|5167|5269|6299|6870|7156|8556|8842|9170|9750|10560|22807|23312|26298|51684|57167|60675|64065|80736|144568|259236|285025|375611,JAG1|ATP1A1|ATN1|EDNRB|EYA4|MECOM|FLNB|GJB1|IMPDH1|LRP2|ND5|PAX2|ENPP1|SERPINB6|SALL1|TACR3|TOP3A|CDC14A|PROM1|LPAR2|RIPOR2|SLC19A2|IKZF2|DMXL2|EHF|SUFU|SALL4|PROK2|PERP|SLC44A4|A2ML1|TMIE|CCDC141|SLC26A5,-1.7,0
1,-3.6,C0037286,M1,1,0,DisGeNET,35,Skin Neoplasms,,-3.6,2.4,4.2,30211,363,680,20,2.9,0.65,1824|1825|1948|2150|2151|2321|3852|3880|4311|5027|5467|6382|7057|8549|8842|9021|54206|57379|64065|84632,DSC2|DSC3|EFNB2|F2RL1|F2RL2|FLT1|KRT5|KRT19|MME|P2RX7|PPARD|SDC1|THBS1|LGR5|PROM1|SOCS3|ERRFI1|AICDA|PERP|AFAP1L2,-1.7,0
1,-3.6,C0040128,M1,1,0,DisGeNET,35,Thyroid Diseases,,-3.6,2.9,4.4,30211,230,680,15,2.2,0.56,929|1514|2346|3693|4036|4490|5144|6513|7035|7038|7099|9021|10451|10560|23158,CD14|CTSL|FOLH1|ITGB5|LRP2|MT1B|PDE4D|SLC2A1|TFPI|TG|TLR4|SOCS3|VAV3|SLC19A2|TBC1D9,-1.7,0
1,-3.6,C0008373,M1,1,0,DisGeNET,35,Cholesteatoma,,-3.6,3.6,4.6,30211,135,680,11,1.6,0.48,1514|1822|1839|3880|5291|7035|7039|7099|9076|55503|153562,CTSL|ATN1|HBEGF|KRT19|PIK3CB|TFPI|TGFA|TLR4|CLDN1|TRPV6|MARVELD2,-1.7,0
1,-3.6,C0242350,M1,1,0,DisGeNET,35,Erectile dysfunction,,-3.6,2.8,4.3,30211,256,680,16,2.4,0.58,214|598|1012|1080|1813|1906|2660|3929|5291|6382|6513|6870|7099|23564|51684|60675,ALCAM|BCL2L1|CDH13|CFTR|DRD2|EDN1|MSTN|LBP|PIK3CB|SDC1|SLC2A1|TACR3|TLR4|DDAH2|SUFU|PROK2,-1.7,0
1,-3.6,C0040420,M1,1,0,DisGeNET,35,Tonometry,,-3.6,3,4.4,30211,206,680,14,2.1,0.54,2122|2346|4008|5314|5899|7145|11138|11174|57583|64067|84293|112399|114793|255631,MECOM|FOLH1|LMO7|PKHD1|RALB|TNS1|TBC1D8|ADAMTS6|TMEM181|NPAS3|PRXL2A|EGLN3|FMNL2|COL24A1,-1.7,0
1,-3.6,C0003872,M1,1,0,DisGeNET,35,"Arthritis, Psoriatic",,-3.6,2.3,4.1,30211,450,680,23,3.4,0.69,182|929|1080|1822|1906|2317|2744|3108|4324|4739|5076|5265|5291|5321|6513|6584|6833|7057|7099|9021|22881|22943|133522,JAG1|CD14|CFTR|ATN1|EDN1|FLNB|GLS|HLA-DMA|MMP15|NEDD9|PAX2|SERPINA1|PIK3CB|PLA2G4A|SLC2A1|SLC22A5|ABCC8|THBS1|TLR4|SOCS3|ANKRD6|DKK1|PPARGC1B,-1.7,0
1,-3.6,C0004936,M1,1,0,DisGeNET,35,Mental disorders,,-3.6,1.9,3.9,30211,789,680,34,5,0.84,216|467|790|928|1012|1610|1813|2289|2330|2346|2823|2890|3925|4036|4129|5027|5144|5578|5793|6328|6536|6571|6611|7100|7504|9170|9456|9771|22941|23054|51144|55198|64067|285025,ALDH1A1|ATF3|CAD|CD9|CDH13|DAO|DRD2|FKBP5|FMO5|FOLH1|GPM6A|GRIA1|STMN1|LRP2|MAOB|P2RX7|PDE4D|PRKCA|PTPRG|SCN3A|SLC6A9|SLC18A2|SMS|TLR5|XK|LPAR2|HOMER1|RAPGEF5|SHANK2|NCOA6|HSD17B12|APPL2|NPAS3|CCDC141,-1.7,0
1,-3.6,C0205696,M1,1,0,DisGeNET,35,Anaplastic carcinoma,,-3.6,2.9,4.3,30211,232,680,15,2.2,0.56,214|540|598|664|1040|3852|3925|4311|5154|6751|7038|7099|23643|26471|157506,ALCAM|ATP7B|BCL2L1|BNIP3|CDS1|KRT5|STMN1|MME|PDGFA|SSTR1|TG|TLR4|LY96|NUPR1|RDH10,-1.7,0
1,-3.6,C1720983,M1,1,0,DisGeNET,35,Channelopathies,,-3.6,4.3,4.8,30211,94,680,9,1.3,0.44,1080|2705|5027|6328|6335|6513|6833|9992|10008,CFTR|GJB1|P2RX7|SCN3A|SCN9A|SLC2A1|ABCC8|KCNE2|KCNE3,-1.7,0
1,-3.6,C1963943,M1,1,0,DisGeNET,35,Atherothrombosis,,-3.6,3.9,4.7,30211,115,680,10,1.5,0.46,790|929|2149|5270|5732|6520|7035|7099|9170|9388,CAD|CD14|F2R|SERPINE2|PTGER2|SLC3A2|TFPI|TLR4|LPAR2|LIPG,-1.7,0
1,-3.5,C1862863,M1,1,0,DisGeNET,35,Sparse body hair,,-3.5,5.5,5.1,30211,57,680,7,1,0.39,1825|3691|3694|3914|6870|9076|60675,DSC3|ITGB4|ITGB6|LAMB3|TACR3|CLDN1|PROK2,-1.7,0
1,-3.5,C1446712,M1,1,0,DisGeNET,35,Overlapping fingers,,-3.5,8.2,5.7,30211,27,680,5,0.74,0.33,1272|1822|2122|7136|91949,CNTN1|ATN1|MECOM|TNNI2|COG7,-1.6,0
1,-3.5,C1266042,M1,1,0,DisGeNET,35,Chromophobe Renal Cell Carcinoma,,-3.5,3.1,4.4,30211,185,680,13,1.9,0.53,216|1910|1999|2321|2346|2705|6382|6423|6513|10404|23224|53353|374393,ALDH1A1|EDNRB|ELF3|FLT1|FOLH1|GJB1|SDC1|SFRP2|SLC2A1|CPQ|SYNE2|LRP1B|FAM111B,-1.6,0
1,-3.5,C0017661,M1,1,0,DisGeNET,35,IGA Glomerulonephritis,,-3.5,2.2,4.1,30211,456,680,23,3.4,0.69,182|598|717|929|1880|1906|2150|3484|4036|5154|5284|5291|7039|7099|9771|10451|10673|29015|51573|56992|57379|65125|79679,JAG1|BCL2L1|C2|CD14|GPR183|EDN1|F2RL1|IGFBP1|LRP2|PDGFA|PIGR|PIK3CB|TGFA|TLR4|RAPGEF5|VAV3|TNFSF13B|SLC43A3|GDE1|KIF15|AICDA|WNK1|VTCN1,-1.6,0
1,-3.5,C0333641,M1,1,0,DisGeNET,35,Atrophic,,-3.5,5.4,5,30211,58,680,7,1,0.39,1822|2896|4311|5654|6647|7099|255928,ATN1|GRN|MME|HTRA1|SOD1|TLR4|SYT14,-1.6,0
1,-3.5,C0007124,M1,1,0,DisGeNET,35,Noninfiltrating Intraductal Carcinoma,,-3.5,2.2,4,30211,486,680,24,3.5,0.71,182|216|664|1012|1999|2317|2321|3852|3880|4311|5268|5291|5732|6382|6513|7057|9076|9213|10158|23671|23705|51573|79679|130399,JAG1|ALDH1A1|BNIP3|CDH13|ELF3|FLNB|FLT1|KRT5|KRT19|MME|SERPINB5|PIK3CB|PTGER2|SDC1|SLC2A1|THBS1|CLDN1|XPR1|PDZK1IP1|TMEFF2|CADM1|GDE1|VTCN1|ACVR1C,-1.6,0
1,-3.5,C0553723,M1,1,0,DisGeNET,35,Squamous cell carcinoma of skin,,-3.5,2.2,4,30211,458,680,23,3.4,0.69,467|1012|1839|2852|2896|3852|3914|5291|5467|6382|6513|7057|7099|8549|9076|9170|10103|23191|23705|54101|57379|65125|100506658,ATF3|CDH13|HBEGF|GPER1|GRN|KRT5|LAMB3|PIK3CB|PPARD|SDC1|SLC2A1|THBS1|TLR4|LGR5|CLDN1|LPAR2|TSPAN1|CYFIP1|CADM1|RIPK4|AICDA|WNK1|OCLN,-1.6,0
1,-3.5,C1802398,M1,1,0,DisGeNET,35,"Chromosome 5, trisomy 5q",,-3.5,6.3,5.3,30211,42,680,6,0.88,0.36,475|929|972|1435|2122|2149,ATOX1|CD14|CD74|CSF1|MECOM|F2R,-1.6,0
1,-3.5,C0036220,M1,1,0,DisGeNET,35,Kaposi Sarcoma,,-3.5,2.2,4,30211,488,680,24,3.5,0.71,182|321|445|598|1822|1906|1910|1948|3625|5076|5154|5291|6239|6382|7057|7099|8837|8915|9170|23524|51573|54567|55612|57379,JAG1|APBA2|ASS1|BCL2L1|ATN1|EDN1|EDNRB|EFNB2|INHBB|PAX2|PDGFA|PIK3CB|RREB1|SDC1|THBS1|TLR4|CFLAR|BCL10|LPAR2|SRRM2|GDE1|DLL4|FERMT1|AICDA,-1.6,0
1,-3.5,C0007787,M1,1,0,DisGeNET,35,Transient Ischemic Attack,,-3.5,2.5,4.1,30211,344,680,19,2.8,0.63,134|664|972|1906|2539|3053|4217|4321|5144|5291|5654|6647|7057|7099|9771|23705|65125|65268|340348,ADORA1|BNIP3|CD74|EDN1|G6PD|SERPIND1|MAP3K5|MMP12|PDE4D|PIK3CB|HTRA1|SOD1|THBS1|TLR4|RAPGEF5|CADM1|WNK1|WNK2|TSPAN33,-1.6,0
1,-3.5,C0003857,M1,1,0,DisGeNET,35,Congenital arteriovenous malformation,,-3.5,3.3,4.4,30211,163,680,12,1.8,0.5,214|1906|1942|1948|2321|5291|6513|6611|7057|7099|54567|80310,ALCAM|EDN1|EFNA1|EFNB2|FLT1|PIK3CB|SLC2A1|SMS|THBS1|TLR4|DLL4|PDGFD,-1.6,0
1,-3.5,C0543888,M1,1,0,DisGeNET,35,Epileptic encephalopathy,,-3.5,3.1,4.3,30211,187,680,13,1.9,0.53,540|790|2744|3736|6328|6335|6509|6513|9863|23229|23236|197258|284111,ATP7B|CAD|GLS|KCNA1|SCN3A|SCN9A|SLC1A4|SLC2A1|MAGI2|ARHGEF9|PLCB1|FCSK|SLC13A5,-1.6,0
1,-3.5,C0020443,M1,1,0,DisGeNET,35,Hypercholesterolemia,,-3.5,2.2,4,30211,489,680,24,3.5,0.71,55|182|467|790|1136|1435|1906|2321|2539|2852|4036|4311|5291|6272|6647|7057|7099|9170|9213|9388|10673|23158|54567|100506658,ACP3|JAG1|ATF3|CAD|CHRNA3|CSF1|EDN1|FLT1|G6PD|GPER1|LRP2|MME|PIK3CB|SORT1|SOD1|THBS1|TLR4|LPAR2|XPR1|LIPG|TNFSF13B|TBC1D9|DLL4|OCLN,-1.6,0
1,-3.5,C0202239,M1,1,0,DisGeNET,35,Uric acid measurement (procedure),,-3.5,2.7,4.2,30211,264,680,16,2.4,0.58,182|1602|2122|4036|5174|5874|6239|7057|7476|8537|11136|22848|23054|55244|81671|85004,JAG1|DACH1|MECOM|LRP2|PDZK1|RAB27B|RREB1|THBS1|WNT7A|BCAS1|SLC7A9|AAK1|NCOA6|SLC47A1|VMP1|RERG,-1.6,0
1,-3.4,C0221505,M1,1,0,DisGeNET,35,Lesion of brain,,-3.4,3.1,4.3,30211,188,680,13,1.9,0.53,214|2321|2346|3827|3925|4311|5055|5291|6009|6611|6647|10673|340348,ALCAM|FLT1|FOLH1|KNG1|STMN1|MME|SERPINB2|PIK3CB|RHEB|SMS|SOD1|TNFSF13B|TSPAN33,-1.6,0
1,-3.4,C0243038,M1,1,0,DisGeNET,35,"Carcinoma, Lewis Lung",,-3.4,3.1,4.3,30211,188,680,13,1.9,0.53,214|928|1773|1822|2321|2660|3880|4321|7039|7057|7099|54567|169355,ALCAM|CD9|DNASE1|ATN1|FLT1|MSTN|KRT19|MMP12|TGFA|THBS1|TLR4|DLL4|IDO2,-1.6,0
