_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.6746883084536623,GO:0035148,M1,1,0,GO Biological Processes,19,tube formation,19_GO:0032502 developmental process,-2.6746883084536623,3.9467918330782727,3.9579942637824757,30211,146,367,7,1.9073569482288828,0.7140048700688963,652|4036|6385|6491|7422|9585|57216,BMP4|LRP2|SDC4|STIL|VEGFA|KIF20B|VANGL2,-0.9926448689822143,0,14,0,0,-6.752514599366553,11.225291057716126,
1,-2.6370040426958212,M211,M1,1,0,Canonical Pathways,11,PID HEDGEHOG 2PATHWAY,,-2.6370040426958212,11.225291057716126,5.320378559519772,30211,22,367,3,0.8174386920980926,0.4700155461353493,4036|6491|8643,LRP2|STIL|PTCH2,-0.9697465242803665,0,14,0,0,-6.752514599366553,11.225291057716126,
1,-2.4166268204221724,GO:0001838,M1,1,0,GO Biological Processes,19,embryonic epithelial tube formation,19_GO:0032502 developmental process,-2.4166268204221724,4.048465627373028,3.741426516066958,30211,122,367,6,1.6348773841961852,0.6619575345465517,652|4036|6385|6491|9585|57216,BMP4|LRP2|SDC4|STIL|KIF20B|VANGL2,-0.8280960273619887,0,14,0,0,-6.752514599366553,11.225291057716126,
1,-2.282592255697293,GO:0072175,M1,1,0,GO Biological Processes,19,epithelial tube formation,19_GO:0032502 developmental process,-2.282592255697293,3.7993292810731503,3.5469854529834532,30211,130,367,6,1.6348773841961852,0.6619575345465517,652|4036|6385|6491|9585|57216,BMP4|LRP2|SDC4|STIL|KIF20B|VANGL2,-0.7347493051443319,0,14,0,0,-6.752514599366553,11.225291057716126,
1,-6.426341581006854,GO:0006575,M1,1,0,GO Biological Processes,19,cellular modified amino acid metabolic process,19_GO:0008152 metabolic process,-6.426341581006854,5.91240007828142,7.350810551467915,30211,181,367,13,3.542234332425068,0.9648820136208264,445|1800|2628|2952|6583|8659|10955|25774|53405|117247|129642|154141|221357,ASS1|DPEP1|GATM|GSTT1|SLC22A4|ALDH4A1|SERINC3|GSTT4|CLIC5|SLC16A10|MBOAT2|MBOAT1|GSTA5,-3.6359586667465678,0,15,1,1,-6.426341581006854,6.431156335149864,
1,-2.9621693016363864,GO:0006749,M1,1,0,GO Biological Processes,19,glutathione metabolic process,19_GO:0008152 metabolic process,-2.9621693016363864,6.431156335149864,4.823253850802968,30211,64,367,5,1.3623978201634876,0.6051181662157951,1800|2952|25774|53405|221357,DPEP1|GSTT1|GSTT4|CLIC5|GSTA5,-1.1620265500869438,0,15,0,0,-6.426341581006854,6.431156335149864,
1,-6.158416678018106,GO:0050801,M1,1,0,GO Biological Processes,19,ion homeostasis,19_GO:0065007 biological regulation,-6.158416678018106,2.947755476694686,6.00628213833689,30211,754,367,27,7.356948228882834,1.3627689951656512,368|477|479|523|825|1232|1317|1356|1910|2034|3791|5172|5732|6338|6340|6549|6559|9498|10159|23075|23428|26249|65268|83959|84329|286097|338557,ABCC6|ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|EPAS1|KDR|SLC26A4|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC4A8|ATP6AP2|SWAP70|SLC7A8|KLHL3|WNK2|SLC4A11|HVCN1|MICU3|FFAR4,-3.4298119220629912,0,16,1,1,-6.158416678018106,14.967054743621503,
1,-5.972849414769624,GO:0055067,M1,1,0,GO Biological Processes,19,monovalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-5.972849414769624,6.561643565138412,7.261631351901175,30211,138,367,11,2.997275204359673,0.8900660689209586,477|479|1910|5172|6338|6340|6549|6559|9498|10159|84329,ATP1A2|ATP12A|EDNRB|SLC26A4|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC4A8|ATP6AP2|HVCN1,-3.2889218314236244,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-5.662382743283228,GO:0006814,M1,1,0,GO Biological Processes,19,sodium ion transport,19_GO:0051179 localization,-5.662382743283228,5.518578844016866,6.723820819538674,30211,179,367,12,3.2697547683923704,0.9283370920018276,477|479|1910|6338|6340|6446|6549|6559|6583|9498|26249|83959,ATP1A2|ATP12A|EDNRB|SCNN1B|SCNN1G|SGK1|SLC9A2|SLC12A3|SLC22A4|SLC4A8|KLHL3|SLC4A11,-3.048091088078623,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-5.299641891565283,GO:0055080,M1,1,0,GO Biological Processes,19,cation homeostasis,19_GO:0065007 biological regulation,-5.299641891565283,2.854987321037627,5.474230138515558,30211,692,367,24,6.539509536784741,1.2904868530809857,477|479|523|825|1232|1317|1356|1910|2034|3791|5172|5732|6338|6340|6549|6559|9498|10159|23075|23428|83959|84329|286097|338557,ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|EPAS1|KDR|SLC26A4|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC4A8|ATP6AP2|SWAP70|SLC7A8|SLC4A11|HVCN1|MICU3|FFAR4,-2.738286311548477,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-5.21227921174094,GO:0055078,M1,1,0,GO Biological Processes,19,sodium ion homeostasis,19_GO:0065007 biological regulation,-5.21227921174094,12.99770543525025,8.206550117268828,30211,38,367,6,1.6348773841961852,0.6619575345465517,477|479|1910|6338|6340|6559,ATP1A2|ATP12A|EDNRB|SCNN1B|SCNN1G|SLC12A3,-2.702104220961944,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-5.195435367728108,GO:0098771,M1,1,0,GO Biological Processes,19,inorganic ion homeostasis,19_GO:0065007 biological regulation,-5.195435367728108,2.8143179859801113,5.393672773444362,30211,702,367,24,6.539509536784741,1.2904868530809857,368|477|479|523|825|1232|1317|1356|1910|2034|3791|5172|5732|6338|6340|6549|6559|9498|10159|23075|23428|84329|286097|338557,ABCC6|ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|EPAS1|KDR|SLC26A4|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC4A8|ATP6AP2|SWAP70|SLC7A8|HVCN1|MICU3|FFAR4,-2.6953656840207323,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-5.15712139861059,GO:0030001,M1,1,0,GO Biological Processes,19,metal ion transport,19_GO:0051179 localization,-5.15712139861059,2.9640157511918193,5.438756247246218,30211,611,367,22,5.994550408719346,1.239144037728366,302|392|477|479|1317|1356|1910|2701|4036|6338|6340|6446|6549|6559|6583|9498|10316|26249|83959|140738|140803|286097,ANXA2|ARHGAP1|ATP1A2|ATP12A|SLC31A1|CP|EDNRB|GJA4|LRP2|SCNN1B|SCNN1G|SGK1|SLC9A2|SLC12A3|SLC22A4|SLC4A8|NMUR1|KLHL3|SLC4A11|TMEM37|TRPM6|MICU3,-2.674441184751688,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-4.948939889125381,GO:0098739,M1,1,0,GO Biological Processes,19,import across plasma membrane,19_GO:0051179 localization,-4.948939889125381,5.7165834090221015,6.291346361748114,30211,144,367,10,2.7247956403269753,0.84983577953801,477|479|4036|6338|6340|6549|6559|6564|6583|23428,ATP1A2|ATP12A|LRP2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC15A1|SLC22A4|SLC7A8,-2.5107394929764566,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-4.88048189170524,GO:0098657,M1,1,0,GO Biological Processes,19,import into cell,19_GO:0051179 localization,-4.88048189170524,5.058697273682127,6.039499181279945,30211,179,367,11,2.997275204359673,0.8900660689209586,477|479|4036|6338|6340|6549|6559|6564|6583|11001|23428,ATP1A2|ATP12A|LRP2|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC15A1|SLC22A4|SLC27A2|SLC7A8,-2.458075762739548,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-4.845121237124454,GO:0098655,M1,1,0,GO Biological Processes,19,cation transmembrane transport,19_GO:0051179 localization,-4.845121237124454,2.82970878746594,5.18822538529099,30211,640,367,22,5.994550408719346,1.239144037728366,302|477|479|523|1317|1910|6338|6340|6549|6559|6564|6583|9498|23428|83959|84329|85413|140738|140803|153129|245973|286097,ANXA2|ATP1A2|ATP12A|ATP6V1A|SLC31A1|EDNRB|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC15A1|SLC22A4|SLC4A8|SLC7A8|SLC4A11|HVCN1|SLC22A16|TMEM37|TRPM6|SLC38A9|ATP6V1C2|MICU3,-2.441921308557405,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-4.297963881619182,GO:0030004,M1,1,0,GO Biological Processes,19,cellular monovalent inorganic cation homeostasis,19_GO:0065007 biological regulation,-4.297963881619182,6.154676717003235,5.92326411963938,30211,107,367,8,2.1798365122615806,0.7622424324988892,477|479|6338|6340|6549|9498|10159|84329,ATP1A2|ATP12A|SCNN1B|SCNN1G|SLC9A2|SLC4A8|ATP6AP2|HVCN1,-2.0550821875475656,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.9376787715223243,GO:0006873,M1,1,0,GO Biological Processes,19,cellular ion homeostasis,19_GO:0065007 biological regulation,-3.9376787715223243,2.592718144564355,4.4981708893004155,30211,635,367,20,5.449591280653951,1.184897106259835,368|477|479|523|825|1232|1317|1356|1910|5732|6338|6340|6549|9498|10159|23075|83959|84329|286097|338557,ABCC6|ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC4A8|ATP6AP2|SWAP70|SLC4A11|HVCN1|MICU3|FFAR4,-1.7994488336028245,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.92076917296201,GO:0035725,M1,1,0,GO Biological Processes,19,sodium ion transmembrane transport,19_GO:0051179 localization,-3.92076917296201,5.44256536131691,5.429943322683339,30211,121,367,8,2.1798365122615806,0.7622424324988892,477|479|6338|6340|6549|6559|9498|83959,ATP1A2|ATP12A|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC4A8|SLC4A11,-1.792904508781009,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.9194818357685275,GO:0098660,M1,1,0,GO Biological Processes,19,inorganic ion transmembrane transport,19_GO:0051179 localization,-3.9194818357685275,2.584577742226633,4.482374226806123,30211,637,367,20,5.449591280653951,1.184897106259835,302|477|479|523|1317|1910|5172|6338|6340|6549|6559|6564|9498|83959|84329|140738|140803|219855|245973|286097,ANXA2|ATP1A2|ATP12A|ATP6V1A|SLC31A1|EDNRB|SLC26A4|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC15A1|SLC4A8|SLC4A11|HVCN1|TMEM37|TRPM6|SLC37A2|ATP6V1C2|MICU3,-1.792904508781009,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.880088703399891,GO:0006883,M1,1,0,GO Biological Processes,19,cellular sodium ion homeostasis,19_GO:0065007 biological regulation,-3.880088703399891,14.967054743621503,7.267276616202288,30211,22,367,4,1.0899182561307903,0.5419811870409839,477|479|6338|6340,ATP1A2|ATP12A|SCNN1B|SCNN1G,-1.769126602627188,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.845772055350353,GO:0006885,M1,1,0,GO Biological Processes,19,regulation of pH,19_GO:0065007 biological regulation,-3.845772055350353,6.196038791714278,5.565198681926933,30211,93,367,7,1.9073569482288828,0.7140048700688963,479|1910|5172|6549|9498|10159|84329,ATP12A|EDNRB|SLC26A4|SLC9A2|SLC4A8|ATP6AP2|HVCN1,-1.754981931998559,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.6190900364611975,GO:0030003,M1,1,0,GO Biological Processes,19,cellular cation homeostasis,19_GO:0065007 biological regulation,-3.6190900364611975,2.522672936626527,4.248176299550792,30211,620,367,19,5.177111716621253,1.156557757847126,477|479|523|825|1232|1317|1356|1910|5732|6338|6340|6549|9498|10159|23075|83959|84329|286097|338557,ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC4A8|ATP6AP2|SWAP70|SLC4A11|HVCN1|MICU3|FFAR4,-1.5946239161675433,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.6044287273400615,GO:0098662,M1,1,0,GO Biological Processes,19,inorganic cation transmembrane transport,19_GO:0051179 localization,-3.6044287273400615,2.594988475689192,4.266938497085256,30211,571,367,18,4.9046321525885554,1.127326898699034,302|477|479|523|1317|1910|6338|6340|6549|6559|6564|9498|83959|84329|140738|140803|245973|286097,ANXA2|ATP1A2|ATP12A|ATP6V1A|SLC31A1|EDNRB|SCNN1B|SCNN1G|SLC9A2|SLC12A3|SLC15A1|SLC4A8|SLC4A11|HVCN1|TMEM37|TRPM6|ATP6V1C2|MICU3,-1.5820257676101805,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.4455293036652854,GO:0055082,M1,1,0,GO Biological Processes,19,cellular chemical homeostasis,19_GO:0065007 biological regulation,-3.4455293036652854,2.317285285373034,4.039949261203199,30211,746,367,21,5.722070844686648,1.2124074612480986,368|477|479|523|825|1232|1317|1356|1910|5732|6338|6340|6549|9498|10159|23075|57142|83959|84329|286097|338557,ABCC6|ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|PTGER2|SCNN1B|SCNN1G|SLC9A2|SLC4A8|ATP6AP2|SWAP70|RTN4|SLC4A11|HVCN1|MICU3|FFAR4,-1.4765163412765774,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.230070073477409,GO:0055075,M1,1,0,GO Biological Processes,19,potassium ion homeostasis,19_GO:0065007 biological regulation,-3.230070073477409,10.289850136239783,5.830571879937774,30211,32,367,4,1.0899182561307903,0.5419811870409839,477|479|6338|6559,ATP1A2|ATP12A|SCNN1B|SLC12A3,-1.3382295184583457,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.2001361783231697,GO:0055065,M1,1,0,GO Biological Processes,19,metal ion homeostasis,19_GO:0065007 biological regulation,-3.2001361783231697,2.3976349832015025,3.8929012048123313,30211,618,367,18,4.9046321525885554,1.127326898699034,477|479|523|825|1232|1317|1356|1910|2034|3791|5732|6338|6340|6559|23075|23428|286097|338557,ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|EPAS1|KDR|PTGER2|SCNN1B|SCNN1G|SLC12A3|SWAP70|SLC7A8|MICU3|FFAR4,-1.3143486060521439,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.08892185336544,GO:0098659,M1,1,0,GO Biological Processes,19,inorganic cation import across plasma membrane,19_GO:0051179 localization,-3.08892185336544,5.4879200726612165,4.728371103351234,30211,90,367,6,1.6348773841961852,0.6619575345465517,477|479|6338|6340|6549|6559,ATP1A2|ATP12A|SCNN1B|SCNN1G|SLC9A2|SLC12A3,-1.2428883310791121,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-3.08892185336544,GO:0099587,M1,1,0,GO Biological Processes,19,inorganic ion import across plasma membrane,19_GO:0051179 localization,-3.08892185336544,5.4879200726612165,4.728371103351234,30211,90,367,6,1.6348773841961852,0.6619575345465517,477|479|6338|6340|6549|6559,ATP1A2|ATP12A|SCNN1B|SCNN1G|SLC9A2|SLC12A3,-1.2428883310791121,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-2.103374247075024,GO:0006875,M1,1,0,GO Biological Processes,19,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-2.103374247075024,2.0953876641070104,2.874988919097005,30211,550,367,14,3.8147138964577656,0.9998901132185083,477|479|523|825|1232|1317|1356|1910|5732|6338|6340|23075|286097|338557,ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|PTGER2|SCNN1B|SCNN1G|SWAP70|MICU3|FFAR4,-0.6109571250371584,0,16,0,0,-6.158416678018106,14.967054743621503,
1,-6.145543021605201,GO:0006820,M1,1,0,GO Biological Processes,19,anion transport,19_GO:0051179 localization,-6.145543021605201,3.683167834000817,6.337760620110182,30211,447,367,20,5.449591280653951,1.184897106259835,368|4036|4257|5172|6549|6559|9123|9498|10316|10955|23428|28965|51660|53405|59272|81579|83959|84879|153129|219855,ABCC6|LRP2|MGST1|SLC26A4|SLC9A2|SLC12A3|SLC16A3|SLC4A8|NMUR1|SERINC3|SLC7A8|SLC27A6|MPC1|CLIC5|ACE2|PLA2G12A|SLC4A11|MFSD2A|SLC38A9|SLC37A2,-3.4298119220629912,0,17,1,1,-6.145543021605201,18.99664640536575,
1,-5.283625418305147,GO:0015849,M1,1,0,GO Biological Processes,19,organic acid transport,19_GO:0051179 localization,-5.283625418305147,4.348917793429644,6.072085706165996,30211,265,367,14,3.8147138964577656,0.9998901132185083,4036|5172|6583|9123|10955|11001|23428|28965|51660|59272|81579|84879|117247|153129,LRP2|SLC26A4|SLC22A4|SLC16A3|SERINC3|SLC27A2|SLC7A8|SLC27A6|MPC1|ACE2|PLA2G12A|MFSD2A|SLC16A10|SLC38A9,-2.7320607758028386,0,17,0,0,-6.145543021605201,18.99664640536575,
1,-5.106482224028786,GO:0015711,M1,1,0,GO Biological Processes,19,organic anion transport,19_GO:0051179 localization,-5.106482224028786,3.944990467567968,5.8078430623755475,30211,313,367,15,4.087193460490464,1.0335175718369922,368|4036|4257|5172|9123|9498|10955|23428|28965|51660|59272|81579|83959|84879|153129,ABCC6|LRP2|MGST1|SLC26A4|SLC16A3|SLC4A8|SERINC3|SLC7A8|SLC27A6|MPC1|ACE2|PLA2G12A|SLC4A11|MFSD2A|SLC38A9,-2.634858072392913,0,17,0,0,-6.145543021605201,18.99664640536575,
1,-3.570222109581252,hsa04974,M1,1,0,KEGG Pathway,24,Protein digestion and absorption,,-3.570222109581252,5.594481627470173,5.179574176590523,30211,103,367,7,1.9073569482288828,0.7140048700688963,477|1803|2006|6564|23428|59272|117247,ATP1A2|DPP4|ELN|SLC15A1|SLC7A8|ACE2|SLC16A10,-1.558432918510393,0,17,0,0,-6.145543021605201,18.99664640536575,
1,-3.3329689557227384,GO:0015801,M1,1,0,GO Biological Processes,19,aromatic amino acid transport,19_GO:0051179 localization,-3.3329689557227384,18.99664640536575,7.197042191456408,30211,13,367,3,0.8174386920980926,0.4700155461353493,23428|59272|117247,SLC7A8|ACE2|SLC16A10,-1.412027311231938,0,17,0,0,-6.145543021605201,18.99664640536575,
1,-3.246181857158598,GO:0046942,M1,1,0,GO Biological Processes,19,carboxylic acid transport,19_GO:0051179 localization,-3.246181857158598,3.5635844627670243,4.337282256469624,30211,231,367,10,2.7247956403269753,0.84983577953801,368|4036|5172|9123|10955|23428|51660|59272|81579|153129,ABCC6|LRP2|SLC26A4|SLC16A3|SERINC3|SLC7A8|MPC1|ACE2|PLA2G12A|SLC38A9,-1.3413646140188413,0,17,0,0,-6.145543021605201,18.99664640536575,
1,-2.8505818829182976,GO:1905039,M1,1,0,GO Biological Processes,19,carboxylic acid transmembrane transport,19_GO:0051179 localization,-2.8505818829182976,4.236997114922263,4.195549289874794,30211,136,367,7,1.9073569482288828,0.7140048700688963,4036|6583|9123|23428|51660|117247|153129,LRP2|SLC22A4|SLC16A3|SLC7A8|MPC1|SLC16A10|SLC38A9,-1.0993926897162982,0,17,0,0,-6.145543021605201,18.99664640536575,
1,-2.832262878935745,GO:1903825,M1,1,0,GO Biological Processes,19,organic acid transmembrane transport,19_GO:0051179 localization,-2.832262878935745,4.206070128681954,4.170782885193528,30211,137,367,7,1.9073569482288828,0.7140048700688963,4036|6583|9123|23428|51660|117247|153129,LRP2|SLC22A4|SLC16A3|SLC7A8|MPC1|SLC16A10|SLC38A9,-1.0865503595949197,0,17,0,0,-6.145543021605201,18.99664640536575,
1,-2.506207244783123,GO:0006865,M1,1,0,GO Biological Processes,19,amino acid transport,19_GO:0051179 localization,-2.506207244783123,4.221476978970167,3.8715768455023993,30211,117,367,6,1.6348773841961852,0.6619575345465517,6583|10955|23428|59272|117247|153129,SLC22A4|SERINC3|SLC7A8|ACE2|SLC16A10|SLC38A9,-0.8821557522893616,0,17,0,0,-6.145543021605201,18.99664640536575,
1,-6.140661939132914,hsa05200,M1,1,0,KEGG Pathway,24,Pathways in cancer,,-6.140661939132914,3.410571796569118,6.214629788371825,30211,531,367,22,5.994550408719346,1.239144037728366,652|1439|1728|1910|1950|2034|2735|2952|3572|3910|4257|4286|4854|5292|5732|5743|7422|7481|8643|59345|221357|284217,BMP4|CSF2RB|NQO1|EDNRB|EGF|EPAS1|GLI1|GSTT1|IL6ST|LAMA4|MGST1|MITF|NOTCH3|PIM1|PTGER2|PTGS2|VEGFA|WNT11|PTCH2|GNB4|GSTA5|LAMA1,-3.4298119220629912,0,18,1,1,-6.140661939132914,3.410571796569118,
1,-2.5023374360981423,GO:0045165,M1,1,0,GO Biological Processes,19,cell fate commitment,19_GO:0032502 developmental process,-2.5023374360981423,3.0363492205297713,3.5416481797797332,30211,244,367,9,2.4523160762942777,0.8073533871868722,652|2034|3791|4286|4854|7004|7005|7481|8643,BMP4|EPAS1|KDR|MITF|NOTCH3|TEAD4|TEAD3|WNT11|PTCH2,-0.8791076931057544,0,18,0,0,-6.140661939132914,3.410571796569118,
1,-5.948889516565496,WP98,M1,1,0,WikiPathways,27,Prostaglandin synthesis and regulation,,-5.948889516565496,12.805146836209506,8.788174382513166,30211,45,367,7,1.9073569482288828,0.7140048700688963,231|302|306|1910|4286|5732|5743,AKR1B1|ANXA2|ANXA3|EDNRB|MITF|PTGER2|PTGS2,-3.2743019594736396,0,19,1,1,-5.948889516565496,12.805146836209506,
1,-5.877212771866021,GO:0071214,M1,1,0,GO Biological Processes,19,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-5.877212771866021,4.290230675696066,6.425556873094582,30211,307,367,16,4.359673024523161,1.0658950692071487,159|231|477|672|825|1410|3694|5269|5743|6338|6340|7076|7481|55872|83959|84329,ADSS2|AKR1B1|ATP1A2|BRCA1|CAPN3|CRYAB|ITGB6|SERPINB6|PTGS2|SCNN1B|SCNN1G|TIMP1|WNT11|PBK|SLC4A11|HVCN1,-3.229497361174466,0,20,1,1,-5.877212771866021,4.290230675696066,
1,-5.877212771866021,GO:0104004,M1,1,0,GO Biological Processes,19,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-5.877212771866021,4.290230675696066,6.425556873094582,30211,307,367,16,4.359673024523161,1.0658950692071487,159|231|477|672|825|1410|3694|5269|5743|6338|6340|7076|7481|55872|83959|84329,ADSS2|AKR1B1|ATP1A2|BRCA1|CAPN3|CRYAB|ITGB6|SERPINB6|PTGS2|SCNN1B|SCNN1G|TIMP1|WNT11|PBK|SLC4A11|HVCN1,-3.229497361174466,0,20,0,0,-5.877212771866021,4.290230675696066,
1,-2.589845634914358,GO:0009314,M1,1,0,GO Biological Processes,19,response to radiation,19_GO:0050896 response to stimulus,-2.589845634914358,2.4829336755659797,3.4385701996918967,30211,431,367,13,3.542234332425068,0.9648820136208264,477|672|1040|1410|3694|5179|5743|7076|7295|8553|51514|55872|201973,ATP1A2|BRCA1|CDS1|CRYAB|ITGB6|PENK|PTGS2|TIMP1|TXN|BHLHE40|DTL|PBK|PRIMPOL,-0.9342417120097528,0,20,0,0,-5.877212771866021,4.290230675696066,
1,-5.8527967884201875,GO:1901615,M1,1,0,GO Biological Processes,19,organic hydroxy compound metabolic process,19_GO:0008152 metabolic process,-5.8527967884201875,3.52543045352969,6.099216456159903,30211,467,367,20,5.449591280653951,1.184897106259835,220|231|1543|1591|1610|1910|2034|3705|3707|4036|6338|6646|8277|8611|11001|27329|29968|116255|117247|157506,ALDH1A3|AKR1B1|CYP1A1|CYP24A1|DAO|EDNRB|EPAS1|ITPK1|ITPKB|LRP2|SCNN1B|SOAT1|TKTL1|PLPP1|SLC27A2|ANGPTL3|PSAT1|MOGAT1|SLC16A10|RDH10,-3.21368154949055,0,21,1,1,-5.8527967884201875,30.869550408719345,
1,-4.152293880012638,GO:0120254,M1,1,0,GO Biological Processes,19,olefinic compound metabolic process,19_GO:0008152 metabolic process,-4.152293880012638,5.144925068119891,5.528823935807649,30211,144,367,9,2.4523160762942777,0.8073533871868722,220|231|1543|1910|5743|6338|11343|60481|157506,ALDH1A3|AKR1B1|CYP1A1|EDNRB|PTGS2|SCNN1B|MGLL|ELOVL5|RDH10,-1.9423290321414712,0,21,0,0,-5.8527967884201875,30.869550408719345,
1,-4.021514598999852,GO:0002138,M1,1,0,GO Biological Processes,19,retinoic acid biosynthetic process,19_GO:0008152 metabolic process,-4.021514598999852,30.869550408719345,9.369761081518533,30211,8,367,3,0.8174386920980926,0.4700155461353493,220|1543|157506,ALDH1A3|CYP1A1|RDH10,-1.8566727719170513,0,21,0,0,-5.8527967884201875,30.869550408719345,
1,-3.849354481289556,GO:0016102,M1,1,0,GO Biological Processes,19,diterpenoid biosynthetic process,19_GO:0008152 metabolic process,-3.849354481289556,27.439600363306084,8.797072449475321,30211,9,367,3,0.8174386920980926,0.4700155461353493,220|1543|157506,ALDH1A3|CYP1A1|RDH10,-1.7555220972418757,0,21,0,0,-5.8527967884201875,30.869550408719345,
1,-3.8333939393661174,GO:0006066,M1,1,0,GO Biological Processes,19,alcohol metabolic process,19_GO:0008152 metabolic process,-3.8333939393661174,3.386532956230814,4.729242432277556,30211,316,367,13,3.542234332425068,0.9648820136208264,220|231|1543|1910|3705|3707|6338|6646|8277|8611|27329|116255|157506,ALDH1A3|AKR1B1|CYP1A1|EDNRB|ITPK1|ITPKB|SCNN1B|SOAT1|TKTL1|PLPP1|ANGPTL3|MOGAT1|RDH10,-1.7491596140689734,0,21,0,0,-5.8527967884201875,30.869550408719345,
1,-3.787907777664749,GO:0034308,M1,1,0,GO Biological Processes,19,primary alcohol metabolic process,19_GO:0008152 metabolic process,-3.787907777664749,6.065595869783451,5.483698598843142,30211,95,367,7,1.9073569482288828,0.7140048700688963,220|231|1543|1910|6338|8277|157506,ALDH1A3|AKR1B1|CYP1A1|EDNRB|SCNN1B|TKTL1|RDH10,-1.7176841668104197,0,21,0,0,-5.8527967884201875,30.869550408719345,
1,-3.777803238196475,GO:0042445,M1,1,0,GO Biological Processes,19,hormone metabolic process,19_GO:0008152 metabolic process,-3.777803238196475,4.157515206561528,4.943143530148493,30211,198,367,10,2.7247956403269753,0.84983577953801,220|231|1543|1803|1910|6338|10159|59272|117247|157506,ALDH1A3|AKR1B1|CYP1A1|DPP4|EDNRB|SCNN1B|ATP6AP2|ACE2|SLC16A10|RDH10,-1.714419051872451,0,21,0,0,-5.8527967884201875,30.869550408719345,
1,-3.139160124210791,GO:0016114,M1,1,0,GO Biological Processes,19,terpenoid biosynthetic process,19_GO:0008152 metabolic process,-3.139160124210791,16.46376021798365,6.643025310708406,30211,15,367,3,0.8174386920980926,0.4700155461353493,220|1543|157506,ALDH1A3|CYP1A1|RDH10,-1.2710412047770607,0,21,0,0,-5.8527967884201875,30.869550408719345,
