"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENEID","hgnc_id"
"4556","ENSNVIG00000004871",695.488287940647,1.00331792846364,0.4258151503334,2.35622881825146,0.0184615417734007,0.19472875211674,"ELL2","HGNC:17064"
"4558","ENSNVIG00000004873",188.626191575087,1.6135959402966,0.50048821784929,3.22404380912419,0.00126394061841236,0.0440178608585518,"ELN","HGNC:3327"
"4564","ENSNVIG00000004880",15.049697664446,1.48577853699077,0.745240030355774,1.99369126250702,0.0461858048357,0.295704051218173,"NEB","HGNC:7720"
"4568","ENSNVIG00000004884",488.376472476387,1.21205051703866,0.413583927997691,2.93060352443246,0.00338304249682626,0.0788064335616466,"BACE2","HGNC:934"
"4569","ENSNVIG00000004885",321.178074653176,3.41539260625857,0.789425501721345,4.32642801481749,1.51546814504885e-05,0.00257723868848931,"GLRX","HGNC:4330"
"4585","ENSNVIG00000004901",1144.93498149402,-1.00674087239358,0.481492782235695,-2.09087427586977,0.0365393356180821,0.269087841046397,"STK39","HGNC:17717"
"4601","ENSNVIG00000004917",230.369316749396,-0.897355464825923,0.27460442909508,-3.26781133058571,0.00108382589567706,0.0406773406471296,"PRMT6","HGNC:18241"
"4624","ENSNVIG00000004941",250.337578612199,7.75320846753978,1.73642643077566,4.46503711883517,8.00548713879221e-06,0.00158048055677087,"FAM3B","HGNC:1253"
"4635","ENSNVIG00000004952",392.189029011737,-0.487604889167453,0.236197597654364,-2.0643939396919,0.0389803806155032,0.275005444587481,"GNA12","HGNC:4380"
"4648","ENSNVIG00000004965",6468.98356275105,-0.601900346368229,0.302050156413061,-1.99271655249572,0.0462924938142383,0.295861383969314,"FKBP4","HGNC:3720"
"4652","ENSNVIG00000004969",28.1149688949217,1.43896398885081,0.662836039948561,2.17091995927451,0.029937223299316,0.248465240144255,"MIS18A","HGNC:1286"
"4663","ENSNVIG00000004980",4660.3280748321,1.10086128392382,0.366039084575148,3.00749654972381,0.00263409114775271,0.0672115633476671,"NCOA4","HGNC:7671"
"4683","ENSNVIG00000005000",102.565303652615,-1.36979363425684,0.566537063136162,-2.41783587233308,0.0156131173891179,0.179438794108426,"DDX11","HGNC:2736"
"4691","ENSNVIG00000005008",134.598982509491,-0.808856439244323,0.27420666572542,-2.94980589587228,0.00317973628206842,0.0762501818588519,"MKX","HGNC:23729"
"4704","ENSNVIG00000005021",123.961978266198,2.23748303455526,0.708399426238946,3.15850486558772,0.0015858066216996,0.0503421364071334,"AURKB","HGNC:11390"
"4711","ENSNVIG00000005028",891.583631339283,1.08745098739055,0.422268204837265,2.57526135032979,0.0100164369345956,0.141017133485717,"DENND10","HGNC:31793"
"4735","ENSNVIG00000005053",423.361483835041,0.791661087791421,0.381686006728083,2.0741160897612,0.0380685306293118,0.273843051796354,"MPP7","HGNC:26542"
"4737","ENSNVIG00000005056",122.747414933238,0.836311263173639,0.335683781694913,2.49136630596507,0.0127252848536007,0.162011312111389,"SFXN4","HGNC:16088"
"4774","ENSNVIG00000005095",418.340308554659,0.579595175647362,0.200518954651821,2.89047574905707,0.00384659208320374,0.0848230130909866,"GRK5","HGNC:4544"
"4775","ENSNVIG00000005096",77.0309301272313,1.47774422477479,0.417843782395599,3.53659498366237,0.000405320723216758,0.0226139606372059,"PRIMPOL","HGNC:26575"
"4778","ENSNVIG00000005099",46.0236217597519,1.71171753824701,0.695866704523953,2.45983537812461,0.0139000758009691,0.169053073792039,"ACOT7","HGNC:24157"
"4801","ENSNVIG00000005122",1867.69993653522,3.60994468989848,0.577605080573679,6.24984926779569,4.10848996471815e-10,1.48028893428795e-06,"ANXA3","HGNC:541"
"4802","ENSNVIG00000005123",621.022820125153,-0.701027275314085,0.338307260413798,-2.07216148555792,0.0382503838631454,0.274397477469215,"PFAS","HGNC:8863"
"4826","ENSNVIG00000005149",729.302295134356,-0.566552166665674,0.266326915755166,-2.12728092111615,0.0333967490119963,0.262899919544159,"SNORA8","HGNC:32596"
"4842","ENSNVIG00000005167",33073.3615541888,-3.23825894650953,0.702718618434218,-4.60818720546347,4.06194866869987e-06,0.000953045367921423,"LRP2","HGNC:6694"
"4844","ENSNVIG00000005169",91.5061378699735,2.13774519040179,0.636490195144417,3.35864590956778,0.000783253593615408,0.0344153987536136,"CENPU","HGNC:21348"
"4847","ENSNVIG00000005172",2074.81960413471,0.516899369548831,0.245972427098065,2.10145249061901,0.0356012643176587,0.266428257288909,"TAF1D","HGNC:28759"
"4854","ENSNVIG00000005179",751.355422202477,0.803699955229556,0.33812962697071,2.3768989497604,0.0174588702381428,0.189185893136928,"C11orf54","HGNC:30204"
"4860","ENSNVIG00000005185",31.4679502631202,6.59074384186253,1.72464695347929,3.82150319435894,0.000132640695579616,0.0108614642312127,"CCDC198","HGNC:20189"
"4887","ENSNVIG00000005212",11.460233774001,2.12754107061802,0.743493806630388,2.86154511529869,0.0042158149771271,0.090012334000527,"BDKRB1","HGNC:1029"
"4921","ENSNVIG00000005248",61.7352600693469,-1.24491698291213,0.439758786416691,-2.8309087194281,0.00464159655184068,0.0947516848514559,"SCN5A","HGNC:10593"
"4930","ENSNVIG00000005258",56.4360398671998,2.33118953630401,0.897191570935624,2.59831858860752,0.00936815313255841,0.136239982791556,"CENPI","HGNC:3968"
"4940","ENSNVIG00000005268",66.2403440781645,-1.07258982200076,0.503377320926484,-2.13078694134773,0.0331066986550323,0.261606630719969,"B4GALNT4","HGNC:26315"
"4944","ENSNVIG00000005272",121.16023246111,3.20616996749036,1.0319845930372,3.10680022659484,0.0018912415804658,0.0550637851670163,"VSTM5","HGNC:34443"
"4984","ENSNVIG00000005315",97.5728521943854,0.694802524282065,0.334154990954538,2.07928219865072,0.0375914203227003,0.272793328142375,"SIGIRR","HGNC:30575"
"4988","ENSNVIG00000005319",16.9979215424502,-1.38594519071892,0.658517151284195,-2.10464554798026,0.0353221736591647,0.266428257288909,"CCNJL","HGNC:25876"
"4995","ENSNVIG00000005326",667.982749350624,1.47545237532205,0.406692924306507,3.62792733076926,0.000285705645598725,0.0179807413291215,"ZDBF2","HGNC:29313"
"4999","ENSNVIG00000005330",88.0175700900591,2.13243740220984,0.882831661989153,2.41545188513645,0.0157156986868554,0.179718556025539,"TMPRSS2","HGNC:11876"
"5023","ENSNVIG00000005357",284.795447334395,1.92408273849134,0.738532051954235,2.60527993795261,0.00917992227044241,0.134863445220811,"CPZ","HGNC:2333"
"5028","ENSNVIG00000005362",7396.00066018793,0.665390937234276,0.287531619820608,2.31414874527336,0.0206595643457452,0.206911495031883,"EEF1B2","HGNC:3208"
"5033","ENSNVIG00000005367",400.439257427026,-0.726920339085479,0.356085513365274,-2.04142070317756,0.0412090283493101,0.280938749560198,"PTPN14","HGNC:9647"
"5045","ENSNVIG00000005380",117.102142924477,4.99479198818151,0.965271528731852,5.17449426354006,2.28529131018638e-07,0.000114267119688415,"SLC22A16","HGNC:20302"
"5059","ENSNVIG00000005397",25.764546603326,-1.73885672201913,0.755543672425283,-2.30146421111228,0.0213654060700679,0.211059211648698,"GPR83","HGNC:4523"
"5064","ENSNVIG00000005402",321.362210733665,0.691509357086776,0.291427093416164,2.37283825941086,0.0176519917654124,0.189709549085103,"CDK19","HGNC:19338"
"5073","ENSNVIG00000005412",1218.39191427448,2.19363918122506,0.876275868116112,2.50336596161335,0.0123018267859343,0.159150742943344,"CENPF","HGNC:1857"
"5083","ENSNVIG00000005425",1375.61155249417,4.10096156026725,0.805404201567751,5.09180552110923,3.54669795451538e-07,0.000141986141445766,"SCNN1G","HGNC:10602"
"5094","ENSNVIG00000005443",213.36030087391,1.17113634403788,0.517387569308904,2.26355717359467,0.023601364403129,0.220585514771657,"NTAQ1","HGNC:25490"
"5099","ENSNVIG00000005448",61.6462354132136,-2.15722678219755,1.00894238987915,-2.13810699583744,0.0325080602770478,0.25925881560233,"B4GALNT3","HGNC:24137"
"5111","ENSNVIG00000005461",531.541811776527,6.05162543826964,1.3227579527537,4.57500590011304,4.7620656611177e-06,0.00103986197436407,"SCNN1B","HGNC:10600"
"5116","ENSNVIG00000005466",289.647984093212,2.49596129581246,0.808292455539737,3.08794332881133,0.00201546901773521,0.056775288671609,"CENPE","HGNC:1856"
"5120","ENSNVIG00000005470",136.480685271993,-0.870225332179387,0.384526773534155,-2.26310725825725,0.0236290782381653,0.220645177859328,"GTF2IRD1","HGNC:4661"
"5128","ENSNVIG00000005478",8.32067893056314,-1.78190009603213,0.838573095962074,-2.12491922840406,0.0335933532164537,0.26340990563413,"SLC29A4","HGNC:23097"
"5137","ENSNVIG00000005487",1502.72339793746,0.921704898408574,0.419830373383598,2.19542214390099,0.0281333301030185,0.240485645516748,"AMD1","HGNC:457"
"5139","ENSNVIG00000005489",318.3837360235,-1.01049690706098,0.434207792036243,-2.32721965288138,0.019953577548317,0.203374271657689,"MTSS2","HGNC:25094"
"5157","ENSNVIG00000005507",846.33933217071,-1.30920766669365,0.498692901450635,-2.6252783283767,0.00865781631133212,0.130309256591611,"TNRC18","HGNC:11962"
"5161","ENSNVIG00000005512",887.500670958426,-0.550953239646216,0.201042601206413,-2.74048005915196,0.00613495045843134,0.109426863869941,"RAPGEF3","HGNC:16629"
"5182","ENSNVIG00000005534",582.922969734584,1.07687631232736,0.508955082862944,2.11585727029148,0.0343569485252959,0.265070846973536,"ATAD2","HGNC:30123"
"5200","ENSNVIG00000005553",94.2575740762385,1.58652073544903,0.598445941190624,2.65106775106973,0.00802377442451258,0.126243053500082,"FUT4","HGNC:4015"
"5218","ENSNVIG00000005572",255.795881787801,0.697761866563232,0.291699606086261,2.39205625240677,0.0167542742980116,0.185559493193467,"RPF2","HGNC:20870"
"5228","ENSNVIG00000005582",110.506469938403,2.26560199864156,0.540368476358079,4.19269831192047,2.75655925791199e-05,0.0038199550024065,"SLC16A10","HGNC:17027"
"5257","ENSNVIG00000005614",131.285840388513,1.96424424623447,0.566611150764944,3.46665300106197,0.000526981719907688,0.0263710435670472,"DIAPH3","HGNC:15480"
"5273","ENSNVIG00000005630",153.920071881474,-1.23789878579493,0.58406941792542,-2.11943777195504,0.0340534874966478,0.264999385422078,"MFSD6L","HGNC:26656"
"5277","ENSNVIG00000005634",162.410056697775,-0.855550030239696,0.430336632748525,-1.98809481957269,0.0468012042118233,0.297968864627611,"INO80D","HGNC:25997"
"5310","ENSNVIG00000005668",1049.7803242919,1.46257666909829,0.4635771792028,3.1549798711262,0.00160509178853737,0.0507293483692995,"KLHL21","HGNC:29041"
"5312","ENSNVIG00000005670",864.833730825652,0.629641163833206,0.310251521229547,2.02945391319242,0.0424120785853462,0.284299012359074,"GLB1","HGNC:4298"
"5315","ENSNVIG00000005673",38.6055822740424,-0.889278489528673,0.45147348807952,-1.96972471918892,0.048869928383211,0.304370530621796,"SP2","HGNC:11207"
"5335","ENSNVIG00000005695",16233.4025433551,-1.26985068368085,0.482306882523235,-2.63286867696664,0.00846670770326283,0.129124321810749,"SERPINA1","HGNC:8941"
"5338","ENSNVIG00000005698",1074.61342681379,-0.807157967258951,0.388910408735088,-2.07543421088726,0.0379463102825516,0.273843051796354,"SESN3","HGNC:23060"
"5346","ENSNVIG00000005706",1417.45235085532,-0.672174787828385,0.30270074496875,-2.22059178578427,0.0263786226708133,0.233662390861562,"TET2","HGNC:25941"
"5360","ENSNVIG00000005720",952.840473044061,1.20101774564612,0.471353041235939,2.5480216325685,0.010833575290988,0.147294779030501,"DNAJC11","HGNC:25570"
"5363","ENSNVIG00000005724",256.683421447181,0.878892789224816,0.359535527154916,2.44452278799731,0.014504391746326,0.172330827574649,"PALB2","HGNC:26144"
"5401","ENSNVIG00000005767",15001.6047495319,1.73978305120001,0.504075832521178,3.45143119141089,0.000557621921223801,0.0275607352108514,"CPD","HGNC:2301"
"5402","ENSNVIG00000005768",91.8704712216589,-1.45316304256544,0.638219339656942,-2.27690223763283,0.0227920642438303,0.216697810451486,"TLE2","HGNC:11838"
"5418","ENSNVIG00000005784",508.238070594598,-0.850326766069661,0.383570846856377,-2.21687016372247,0.0266319651465452,0.234575629326564,"TRAF3IP2","HGNC:1343"
"5429","ENSNVIG00000005795",243.341396957245,-0.910684979870575,0.441326287605043,-2.06351854726944,0.0390633874819429,0.275005444587481,"NTN1","HGNC:8029"
"5442","ENSNVIG00000005808",192.08473260174,1.69590735127389,0.499003835419132,3.39858580415406,0.000677352120972407,0.0311884944647103,"CAMTA1","HGNC:18806"
"5450","ENSNVIG00000005816",140.396889713409,-1.33665162590717,0.641356271876985,-2.08410158989378,0.0371509274774233,0.27096111680396,"GPD1","HGNC:4455"
"5462","ENSNVIG00000005829",69.1966548230811,-1.07377660248605,0.479786787912418,-2.23802870262043,0.0252191834341906,0.228159994760549,"ANKRD37","HGNC:29593"
"5479","ENSNVIG00000005849",546.782254686827,0.585291294701606,0.297993915458765,1.96410485026362,0.0495179338657502,0.305501187713256,"UFSP2","HGNC:25640"
"5486","ENSNVIG00000005856",504.526979240916,-0.949657335200129,0.410639584258254,-2.31262978924818,0.0207430022477898,0.20717127400911,"SMARCD1","HGNC:11106"
"5513","ENSNVIG00000005886",67.0603224041058,-1.23660832201634,0.517425364315284,-2.38992598218056,0.0168517686448497,0.186248228304887,"PER3","HGNC:8847"
"5521","ENSNVIG00000005896",1196.35016990988,-1.59026031372266,0.492927003869272,-3.22615783115913,0.00125464149315247,0.0440178608585518,"SNTB1","HGNC:11168"
"5534","ENSNVIG00000005911",228.58469141843,1.33390155138639,0.515369624883213,2.58824247100062,0.00964670498381514,0.138336629081337,"EPS8L2","HGNC:21296"
"5539","ENSNVIG00000005916",168.950349179984,-1.41013591994371,0.683920488911238,-2.06184189947075,0.0392227905315137,0.275477025896771,"DACT1","HGNC:17748"
"5565","ENSNVIG00000005943",426.155635381459,-1.23253485905379,0.497347433450947,-2.47821698908065,0.0132040816323627,0.164759501719144,"AMIGO2","HGNC:24073"
"5582","ENSNVIG00000005963",107.684753464572,0.961185473769701,0.389807760035828,2.46579358420509,0.0136710090895767,0.16711330194994,"RABEPK","HGNC:16896"
"5635","ENSNVIG00000006019",19483.7220218424,0.522482301488307,0.236787220586555,2.20654771906206,0.0273456729223317,0.237699540504611,"HSPA5","HGNC:5238"
"5648","ENSNVIG00000006034",2586.60493182425,-1.73023903243294,0.629932998084405,-2.74670328065764,0.00601975681901358,0.108310530930866,"CCDC141","HGNC:26821"
"5656","ENSNVIG00000006042",258.039191038209,6.39671597576314,2.14652476310053,2.98003362724941,0.00288216742097367,0.0712483651304847,"SLC38A11","HGNC:26836"
"5659","ENSNVIG00000006046",31.919950098372,-1.28635537152445,0.569455463247377,-2.25892182013477,0.0238882484260189,0.221400280588929,"FAIM2","HGNC:17067"
"5674","ENSNVIG00000006061",102.251059434376,2.06127583621479,0.702708115371025,2.93333148020704,0.00335345647267916,0.0788064335616466,"HMMR","HGNC:5012"
"5679","ENSNVIG00000006066",48.2589803598765,-1.83756287682962,0.518814654523136,-3.54184844396617,0.000397333693217485,0.0223686452603531,"HOXB8","HGNC:5119"
"5708","ENSNVIG00000006097",571.834823830817,-0.841793007778342,0.392883963499589,-2.14259956115318,0.0321452664374459,0.257233525761505,"ERRFI1","HGNC:18185"
"5736","ENSNVIG00000006126",101.783439393489,-1.34364227363176,0.503028751374246,-2.67110432547047,0.00756021456593031,0.122562218587388,"NCKAP5L","HGNC:29321"
"5755","ENSNVIG00000006148",891.845874436736,-0.786488755060628,0.335454273965562,-2.3445483217822,0.0190501418188809,0.19866182626173,"AFAP1","HGNC:24017"
"5760","ENSNVIG00000006153",69.8035641224025,-1.47411065657597,0.695959843272916,-2.11809728797514,0.0341668291788072,0.265053689986908,"AUTS2","HGNC:14262"
"5779","ENSNVIG00000006172",616.776772124916,0.839763747237076,0.427518728133824,1.96427359077989,0.0494983726047266,0.305501187713256,"OXSR1","HGNC:8508"
"5780","ENSNVIG00000006173",445.284332380399,-0.500898994124271,0.251000147978347,-1.99561234588388,0.0459761346482734,0.295288558760769,"RERE","HGNC:9965"
"5790","ENSNVIG00000006184",220.907248905197,3.27345393841604,0.803367221160447,4.07466704166447,4.60802278703599e-05,0.00529442151971502,"TUBE1","HGNC:20775"
"5819","ENSNVIG00000006215",1092.55372014866,-1.20010758752462,0.55627813601055,-2.1573876624586,0.0309754717169482,0.252347189577861,"HFE","HGNC:4886"
"5821","ENSNVIG00000006217",22.2022501134463,2.10909175564712,0.908807085068832,2.32072547661463,0.0203016648221596,0.204539806816163,"UCHL1","HGNC:12513"
"5825","ENSNVIG00000006222",3703.03483188086,1.14879673858611,0.317864668142693,3.61410642239233,0.000301385257397719,0.0185187984465885,"LAMA4","HGNC:6484"
"5826","ENSNVIG00000006223",262.929653059349,-0.558347710112189,0.279041868301883,-2.00094599964525,0.0453982096150085,0.293398653350449,"USP42","HGNC:20068"
"5853","ENSNVIG00000006253",1252.08717687588,0.429377021802006,0.193214917271772,2.22227676757511,0.026264607213903,0.232938781025705,"EIF2AK1","HGNC:24921"
"5856","ENSNVIG00000006256",256.706243597617,-0.771237740144625,0.308245578860681,-2.50202368836961,0.0123485662215993,0.159326353075818,"CRACR2B","HGNC:28703"
"5857","ENSNVIG00000006257",132.741058221669,-1.38288120538678,0.437917925511684,-3.15785475958984,0.00158934721518497,0.0503421364071334,"SORCS2","HGNC:16698"
"5893","ENSNVIG00000006296",286.635283490722,-0.704318346754644,0.300530644008458,-2.3435824625419,0.0190995396071014,0.198791391362897,"PRPF40B","HGNC:25031"
"5909","ENSNVIG00000006312",263.039334684583,1.92878623625167,0.614895442382721,3.13677107245683,0.00170819448097654,0.0518157633266655,"H2BC3","HGNC:4751"
"5932","ENSNVIG00000006337",11.7128114837073,-5.97097440135598,1.83407562823266,-3.25557698354548,0.00113162213580745,0.0416484292929037,"TLE7","HGNC:53648"
"5935","ENSNVIG00000006340",403.694752906851,0.679984942777827,0.27734921445622,2.45172838910334,0.0142171931542365,0.170039989824777,"TSPAN4","HGNC:11859"
"5971","ENSNVIG00000006381",6210.47602188446,1.01129564843387,0.34523690789081,2.92928022850244,0.00339747972732214,0.0788477903867418,"RDX","HGNC:9944"
"5972","ENSNVIG00000006382",2101.47808780001,0.848891998568031,0.392192780214822,2.1644763529381,0.0304278095230378,0.250282541231856,"NDRG1","HGNC:7679"
"5979","ENSNVIG00000006389",69.3448453686362,3.0594411234861,0.852999978730876,3.58668370430448,0.000334910149580698,0.0197816601465452,"DSCC1","HGNC:24453"
"5987","ENSNVIG00000006398",557.940897275328,-1.36728731135777,0.634112063797738,-2.15622346493299,0.0310662201351962,0.252622912170191,"AFAP1L2","HGNC:25901"
"5994","ENSNVIG00000006406",618.650478548178,-0.889637865189942,0.42120386261697,-2.11213130777709,0.0346751883351155,0.265254147710024,"ZNF23","HGNC:13023"
"6006","ENSNVIG00000006419",51.9386069621114,2.51313959305094,0.934215443421091,2.69010709547665,0.00714290919291219,0.119067540560637,"ORC1","HGNC:8487"
"6012","ENSNVIG00000006425",51.3927063617561,-1.44881319701729,0.586772520705199,-2.46912243824245,0.0135444866261384,0.166271840933481,"KCNH3","HGNC:6252"
"6014","ENSNVIG00000006427",2701.88885940932,1.73715991096718,0.473482342979753,3.66890114641818,0.000243595240107937,0.0162532157427574,"CADM1","HGNC:5951"
"6022","ENSNVIG00000006435",254.832707746431,-0.66745746675898,0.308397351510467,-2.16427755779974,0.030443054036875,0.250282541231856,"GCA","HGNC:15990"
"6032","ENSNVIG00000006445",649.11821186613,0.935652418545325,0.326452305537195,2.86612286902265,0.0041553293316754,0.0895143682156141,"NT5DC1","HGNC:21556"
"6040","ENSNVIG00000006453",419.100020171735,-1.62222366819625,0.488551945756259,-3.32047325220476,0.000898649699010322,0.0366043144961137,"SPATS2","HGNC:18650"
"6041","ENSNVIG00000006454",2607.20984977465,1.23867084824243,0.471008995310062,2.62982418717296,0.0085429035931771,0.129600343773546,"ENPP2","HGNC:3357"
"6042","ENSNVIG00000006455",167.761093243495,-0.815890103996658,0.332432369467073,-2.45430402973279,0.0141157580382552,0.169741597930815,"TECPR1","HGNC:22214"
"6060","ENSNVIG00000006475",383.47251358774,1.21253996490151,0.564334543396023,2.1486190754951,0.0316646083042922,0.25480197369149,"RAPH1","HGNC:14436"
"6083","ENSNVIG00000006501",515.217397240317,2.65804276479006,0.793821680185705,3.34841291329842,0.000812758197099875,0.0348615212398911,"S100P","HGNC:10504"
"6089","ENSNVIG00000006507",53.6646269260797,-1.34758852918964,0.647463730656813,-2.08133439045704,0.0374033094371179,0.271976032092706,"PHOSPHO1","HGNC:16815"
"6123","ENSNVIG00000006544",162.994295593172,-0.84753552388432,0.387759442060759,-2.18572504483725,0.0288357274382193,0.243885272206347,"RAB23","HGNC:14263"
"6125","ENSNVIG00000006547",81.0791270533824,-2.04082108287113,0.61491695075436,-3.31885644129263,0.000903868842503477,0.0366099523368367,"TMEM30B","HGNC:27254"
"6126","ENSNVIG00000006548",196.832849973575,2.43162518243504,0.913570780760248,2.66167135994817,0.00777537523317349,0.123745680689784,"CHST4","HGNC:1972"
"6158","ENSNVIG00000006582",2902.68148956492,0.625760696991715,0.254661745899457,2.45722299115459,0.0140015745868013,0.169429633035248,"SELENOS","HGNC:30396"
"6165","ENSNVIG00000006589",761.02128591802,0.909598272973734,0.386288714916691,2.35471096578605,0.0185371179901917,0.195146252971154,"REXO2","HGNC:17851"
"6171","ENSNVIG00000006595",69.744049236879,1.31741344392,0.319603747910587,4.12202126080375,3.7556252902631e-05,0.00458695522739591,"CCN4","HGNC:12769"
"6192","ENSNVIG00000006617",1061.57033278878,1.51766670534139,0.402979470457619,3.76611419836832,0.000165807975275506,0.0127160634729034,"ITPK1","HGNC:6177"
"6232","ENSNVIG00000006659",3783.73750555543,1.15688367814047,0.363041793977461,3.18664048418704,0.0014393556727801,0.0481427684393477,"MAL2","HGNC:13634"
"6245","ENSNVIG00000006672",268.158302673579,-1.76327863952631,0.886018555548561,-1.99011479893286,0.0465782909463986,0.296897978381025,"PPP1R14C","HGNC:14952"
"6282","ENSNVIG00000006715",176.673682158253,3.32039207518748,0.948817572507909,3.49950524884466,0.000466122427660246,0.0247887691049427,"PBK","HGNC:18282"
"6293","ENSNVIG00000006726",301.380677928583,-2.31785862469706,0.854960797479292,-2.71107006488587,0.00670664529501646,0.116173283643963,"ETNPPL","HGNC:14404"
"6300","ENSNVIG00000006733",127.421020915677,1.69829574102349,0.636357296878166,2.66877703666631,0.00761279676679711,0.122861844348354,"ESCO2","HGNC:27230"
"6313","ENSNVIG00000006746",233.664231326769,1.54269473125376,0.333317888996734,4.62829863676735,3.68682104454102e-06,0.000916111463688365,"ALDH1A3","HGNC:409"
"6335","ENSNVIG00000006770",464.650776241857,-0.584948775707916,0.29242745068293,-2.00032101754414,0.0454656109274037,0.293570960880709,"UBE4B","HGNC:12500"
"6351","ENSNVIG00000006788",3660.91080649446,1.17929056741907,0.402275570946461,2.93154904893796,0.00337276101252648,0.0788064335616466,"SCP2","HGNC:10606"
"6396","ENSNVIG00000006836",522.999407444017,1.66394101073847,0.509397419698011,3.26648888744845,0.00108890081486522,0.0407616585554222,"DPP4","HGNC:3009"
"6401","ENSNVIG00000006841",1156.51826525369,0.573756261579452,0.267915143018936,2.14155965621883,0.032228933121874,0.257759924612902,"CARMIL1","HGNC:21581"
"6414","ENSNVIG00000006854",80.8976215498026,1.12734293120867,0.386773279488255,2.91473840359466,0.00355986798101329,0.0814362180037517,"PDE11A","HGNC:8773"
"6437","ENSNVIG00000006878",79.2979934566127,-1.17950768963163,0.466599366286968,-2.52788103639688,0.0114753227683363,0.151270738401743,"MAP3K9","HGNC:6861"
"6441","ENSNVIG00000006882",913.852304719238,0.961367409911067,0.342321690739395,2.80837421617826,0.00497923295509822,0.0979000072972381,"UGDH","HGNC:12525"
"6445","ENSNVIG00000006886",451.773513152719,-0.632124296421084,0.297458729107517,-2.12508235450909,0.0335797416756469,0.26340990563413,"ERMP1","HGNC:23703"
"6460","ENSNVIG00000006901",331.193652966084,-0.578454282268925,0.254057683679825,-2.27686198618546,0.0227944685431899,0.216697810451486,"FOXA2","HGNC:5022"
"6461","ENSNVIG00000006902",237.222189625312,0.923831069767051,0.351004911039323,2.63196052451686,0.00848937261061683,0.129124321810749,"PODN","HGNC:23174"
"6487","ENSNVIG00000006930",625.047984207182,1.06282857462543,0.452737304942933,2.34756129663182,0.0188967635894048,0.197491049202684,"ITGA3","HGNC:6139"
"6502","ENSNVIG00000006945",1467.73266678183,-0.56880292830201,0.267725836817699,-2.12457241730212,0.0336223074524959,0.263493580753328,"LYST","HGNC:1968"
"6504","ENSNVIG00000006947",1800.27033508968,-1.17568294133022,0.432337093431243,-2.71936634444066,0.00654071224070863,0.11422540005025,"TRPS1","HGNC:12340"
"6507","ENSNVIG00000006952",1093.43112511341,1.1893864403939,0.378358138322374,3.14354660287631,0.00166913835393195,0.0512913048120837,"MEF2A","HGNC:6993"
"6517","ENSNVIG00000006962",5451.94637394126,-1.29747649457828,0.591176295130842,-2.19473701037203,0.0281824682323937,0.240485645516748,"ESR1","HGNC:3467"
"6519","ENSNVIG00000006964",140.780453547031,-1.39545631550799,0.462464549449374,-3.01743413018245,0.00254924436983944,0.0660786148527446,"ZNF462","HGNC:21684"
"6527","ENSNVIG00000006972",713.177240465344,0.969763322586095,0.322458999780537,3.00740039275104,0.00263492459696308,0.0672115633476671,"OSGIN2","HGNC:1355"
"6535","ENSNVIG00000006980",977.15818804985,-1.10329419434629,0.511981930484193,-2.15494752579037,0.0311659407326256,0.252622912170191,"SGPP1","HGNC:17720"
"6549","ENSNVIG00000006995",2965.84108102151,0.677979188317877,0.270032528789712,2.51073154540523,0.0120481280561377,0.156430289680231,"NFE2L2","HGNC:7782"
"6580","ENSNVIG00000007028",1255.03859404604,0.595334602368056,0.295808418145182,2.01256815509512,0.0441600799217138,0.289420223661546,"PSMD14","HGNC:16889"
"6581","ENSNVIG00000007029",675.046571551809,-0.897022558542826,0.375674093611143,-2.38776794513632,0.0169510411816116,0.186567678881588,"ADGRL1","HGNC:20973"
"6596","ENSNVIG00000007044",157.351120787508,0.761217529325102,0.360938161009519,2.10899708469736,0.0349448332730747,0.26583838465401,"CSTB","HGNC:2482"
"6605","ENSNVIG00000007053",92.2685871475443,-0.683663507225312,0.309689810426172,-2.20757507741215,0.027273908066159,0.237218806909766,"SAMD14","HGNC:27312"
"6622","ENSNVIG00000007070",477.198688623344,-0.563667219285276,0.240551676764043,-2.34322714714716,0.0191177399687049,0.198791391362897,"AGPAT3","HGNC:326"
"6631","ENSNVIG00000007079",347.805187319628,0.736851782893725,0.323041957534335,2.28097857169346,0.0225497149094603,0.215704770756751,"LRRC28","HGNC:28355"
"6647","ENSNVIG00000007095",1037.19362160703,0.51166442046294,0.241693178226325,2.1169998434288,0.0342598610815488,0.265070846973536,"ELP1","HGNC:5959"
"6682","ENSNVIG00000007133",20.4799969829009,1.3685154220414,0.649503270685776,2.10701852293439,0.0351159740091505,0.266083815678169,"IFITM10","HGNC:40022"
"6686","ENSNVIG00000007138",18.7115469126885,-1.57781000079407,0.780764375800242,-2.02085296114708,0.0432949884911278,0.287464726296944,"HOXD4","HGNC:5138"
"6700","ENSNVIG00000007153",56.3903105925134,-1.29977813298139,0.594598375023512,-2.1859765979515,0.0288173174950603,0.243872683346335,"NFATC2","HGNC:7776"
"6704","ENSNVIG00000007157",1285.29743723744,4.55374457460816,0.862096932587488,5.28217234335889,1.27661018533457e-07,7.78858700269416e-05,"ITGB6","HGNC:6161"
"6736","ENSNVIG00000007193",309.147979815081,-0.906959790641255,0.332334681233433,-2.72905550295007,0.00635160125915336,0.111361651273623,"NCAM1","HGNC:7656"
