_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-8.303117246303172,GO:0010810,M1,1,0,GO Biological Processes,19,regulation of cell-substrate adhesion,19_GO:0022610 biological adhesion,-8.303117246303172,4.504215234480889,7.861296722586628,30211,217,680,22,3.235294117647059,0.678517288930781,182|1012|1435|2039|2199|2651|4321|4739|5291|5314|5800|6239|6251|6385|7057|51057|51144|55612|57662|79625|80005|340485,JAG1|CDH13|CSF1|DMTN|FBLN2|GCNT2|MMP12|NEDD9|PIK3CB|PKHD1|PTPRO|RREB1|RSU1|SDC4|THBS1|WDPCP|HSD17B12|FERMT1|CAMSAP3|NDNF|DOCK5|ACER2,-5.664002007373535,0,16,0,0,-8.77285959530088,4.69563605930177,
1,-5.364517067666269,GO:0001952,M1,1,0,GO Biological Processes,19,regulation of cell-matrix adhesion,19_GO:0022610 biological adhesion,-5.364517067666269,4.69563605930177,6.232120381152033,30211,123,680,13,1.911764705882353,0.5251353135111351,182|1012|1435|2039|4321|5291|5314|6385|7057|51057|55612|57662|340485,JAG1|CDH13|CSF1|DMTN|MMP12|PIK3CB|PKHD1|SDC4|THBS1|WDPCP|FERMT1|CAMSAP3|ACER2,-3.2137313050479293,0,16,0,0,-8.77285959530088,4.69563605930177,
1,-4.931747610004029,GO:0045785,M1,1,0,GO Biological Processes,19,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-4.931747610004029,2.5899696649960435,5.133269511795599,30211,446,680,26,3.823529411764706,0.7353806177494282,972|1012|1435|1948|2039|2199|2651|3108|4739|4860|5578|6239|6251|6385|6423|8915|10164|10451|10673|51144|55612|55626|79625|79679|80005|84978,CD74|CDH13|CSF1|EFNB2|DMTN|FBLN2|GCNT2|HLA-DMA|NEDD9|PNP|PRKCA|RREB1|RSU1|SDC4|SFRP2|BCL10|CHST4|VAV3|TNFSF13B|HSD17B12|FERMT1|AMBRA1|NDNF|VTCN1|DOCK5|FRMD5,-2.8839152713861624,0,16,0,0,-8.77285959530088,4.69563605930177,
1,-4.6797804605970335,GO:0010811,M1,1,0,GO Biological Processes,19,positive regulation of cell-substrate adhesion,19_GO:0022610 biological adhesion,-4.6797804605970335,4.369961427193828,5.659677830952468,30211,122,680,12,1.7647058823529411,0.5049117590117678,1012|1435|2039|2199|4739|6239|6251|6385|51144|55612|79625|80005,CDH13|CSF1|DMTN|FBLN2|NEDD9|RREB1|RSU1|SDC4|HSD17B12|FERMT1|NDNF|DOCK5,-2.704162907841196,0,16,0,0,-8.77285959530088,4.69563605930177,
1,-3.665821569012599,GO:0007162,M1,1,0,GO Biological Processes,19,negative regulation of cell adhesion,19_GO:0022610 biological adhesion,-3.665821569012599,2.621976856316297,4.320222858208977,30211,305,680,18,2.6470588235294117,0.6156046309711388,18|182|445|928|972|1012|2039|2651|3827|4321|5270|5800|6385|7057|9750|65125|79679|340485,ABAT|JAG1|ASS1|CD9|CD74|CDH13|DMTN|GCNT2|KNG1|MMP12|SERPINE2|PTPRO|SDC4|THBS1|RIPOR2|WNK1|VTCN1|ACER2,-1.926591177199694,0,16,0,0,-8.77285959530088,4.69563605930177,
1,-3.3720162304961616,GO:0050865,M1,1,0,GO Biological Processes,19,regulation of cell activation,19_GO:0050789 regulation of biological process,-3.3720162304961616,1.9571780253951803,3.833763288320943,30211,681,680,30,4.411764705882353,0.7875061183405332,18|928|972|1880|1948|2039|2150|2852|2896|3108|3929|4860|5154|5270|5321|5578|6385|6647|7006|7057|7099|7294|8915|9750|10451|10673|51293|55626|57181|79679,ABAT|CD9|CD74|GPR183|EFNB2|DMTN|F2RL1|GPER1|GRN|HLA-DMA|LBP|PNP|PDGFA|SERPINE2|PLA2G4A|PRKCA|SDC4|SOD1|TEC|THBS1|TLR4|TXK|BCL10|RIPOR2|VAV3|TNFSF13B|CD320|AMBRA1|SLC39A10|VTCN1,-1.7029377681890812,0,16,0,0,-8.77285959530088,4.69563605930177,
1,-2.759839704203978,GO:0022407,M1,1,0,GO Biological Processes,19,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.759839704203978,2.0460236068111457,3.4153457213486638,30211,456,680,21,3.088235294117647,0.6634206501821702,18|182|445|928|972|1948|2039|2651|3108|4860|5270|5314|5578|6385|8915|9750|10164|10673|55626|65125|79679,ABAT|JAG1|ASS1|CD9|CD74|EFNB2|DMTN|GCNT2|HLA-DMA|PNP|SERPINE2|PKHD1|PRKCA|SDC4|BCL10|RIPOR2|CHST4|TNFSF13B|AMBRA1|WNK1|VTCN1,-1.254242504045475,0,16,0,0,-8.77285959530088,4.69563605930177,
1,-8.459816182707648,M5885,M1,1,0,Canonical Pathways,11,NABA MATRISOME ASSOCIATED,,-8.459816182707648,2.662126967964283,6.999363289897648,30211,751,680,45,6.617647058823529,0.9533003456160921,306|1435|1514|1839|2660|3053|3625|3698|3827|4321|4324|5055|5154|5265|5268|5269|5270|5274|5276|5654|6382|6385|6423|7039|7051|7476|9573|10220|10673|11174|54507|55214|56832|56920|57402|80310|81029|112399|114902|144568|170690|171019|222663|339479|389941,ANXA3|CSF1|CTSL|HBEGF|MSTN|SERPIND1|INHBB|ITIH2|KNG1|MMP12|MMP15|SERPINB2|PDGFA|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|HTRA1|SDC1|SDC4|SFRP2|TGFA|TGM1|WNT7A|GDF3|GDF11|TNFSF13B|ADAMTS6|ADAMTSL4|P3H2|IFNK|SEMA3G|S100A14|PDGFD|WNT5B|EGLN3|C1QTNF5|A2ML1|ADAMTS16|ADAMTS19|SCUBE3|BRINP3|C1QL3,-5.794372005055662,0,17,1,1,-8.459816182707648,4.106784478497282,
1,-7.568437851217834,M3468,M1,1,0,Canonical Pathways,11,NABA ECM REGULATORS,,-7.568437851217834,4.106784478497282,7.301721103498848,30211,238,680,22,3.235294117647059,0.678517288930781,1514|3053|3698|3827|4321|4324|5055|5265|5268|5269|5270|5274|5276|5654|7051|11174|54507|55214|112399|144568|170690|171019,CTSL|SERPIND1|ITIH2|KNG1|MMP12|MMP15|SERPINB2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|HTRA1|TGM1|ADAMTS6|ADAMTSL4|P3H2|EGLN3|A2ML1|ADAMTS16|ADAMTS19,-5.079084932621529,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-7.326769260006879,GO:0052548,M1,1,0,GO Biological Processes,19,regulation of endopeptidase activity,19_GO:0008152 metabolic process,-7.326769260006879,3.128728251864126,6.71455079456759,30211,426,680,30,4.411764705882353,0.7875061183405332,489|1942|2149|2852|3053|3698|3827|4217|4824|5055|5076|5265|5268|5269|5270|5274|5276|6423|7035|7057|7429|8837|8915|10406|64065|84651|112399|130399|144568|340485,ATP2A3|EFNA1|F2R|GPER1|SERPIND1|ITIH2|KNG1|MAP3K5|NKX3-1|SERPINB2|PAX2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|SFRP2|TFPI|THBS1|VIL1|CFLAR|BCL10|WFDC2|PERP|SPINK7|EGLN3|ACVR1C|A2ML1|ACER2,-4.860897437260096,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-7.203554801061432,GO:0052547,M1,1,0,GO Biological Processes,19,regulation of peptidase activity,19_GO:0008152 metabolic process,-7.203554801061432,3.0203205624355003,6.59649853381616,30211,456,680,31,4.5588235294117645,0.7999076058491877,489|1942|2149|2852|2896|3053|3698|3827|4217|4824|5055|5076|5265|5268|5269|5270|5274|5276|6423|7035|7057|7429|8837|8915|10406|64065|84651|112399|130399|144568|340485,ATP2A3|EFNA1|F2R|GPER1|GRN|SERPIND1|ITIH2|KNG1|MAP3K5|NKX3-1|SERPINB2|PAX2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|SFRP2|TFPI|THBS1|VIL1|CFLAR|BCL10|WFDC2|PERP|SPINK7|EGLN3|ACVR1C|A2ML1|ACER2,-4.748963988724339,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-4.9846745614920325,GO:0043086,M1,1,0,GO Biological Processes,19,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-4.9846745614920325,2.147915731177967,4.948274538417884,30211,786,680,38,5.588235294117647,0.8808377994752083,306|1813|1910|2660|3053|3698|3827|5055|5076|5265|5268|5269|5270|5274|5276|5291|5575|5635|5800|6272|6423|6447|7035|7057|7429|7453|9021|9052|10406|10788|11153|51291|54206|57718|65125|84651|144568|153769,ANXA3|DRD2|EDNRB|MSTN|SERPIND1|ITIH2|KNG1|SERPINB2|PAX2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|PIK3CB|PRKAR1B|PRPSAP1|PTPRO|SORT1|SFRP2|SCG5|TFPI|THBS1|VIL1|WARS1|SOCS3|GPRC5A|WFDC2|IQGAP2|FICD|GMIP|ERRFI1|PPP4R4|WNK1|SPINK7|A2ML1|SH3RF2,-2.925790876394685,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-4.852608421846419,GO:0051346,M1,1,0,GO Biological Processes,19,negative regulation of hydrolase activity,19_GO:0065007 biological regulation,-4.852608421846419,2.7542928492151577,5.1591764405048215,30211,371,680,23,3.3823529411764706,0.6932393936514558,3053|3698|3827|5055|5076|5265|5268|5269|5270|5274|5276|6272|6423|7035|7057|7429|10406|11153|51291|57718|65125|84651|144568,SERPIND1|ITIH2|KNG1|SERPINB2|PAX2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|SORT1|SFRP2|TFPI|THBS1|VIL1|WFDC2|FICD|GMIP|PPP4R4|WNK1|SPINK7|A2ML1,-2.8343026102575832,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-4.773429139139591,GO:0030162,M1,1,0,GO Biological Processes,19,regulation of proteolysis,19_GO:0008152 metabolic process,-4.773429139139591,2.1526324123188982,4.8272595050995655,30211,743,680,36,5.294117647058823,0.8586789469235171,489|1942|2149|2852|2896|3053|3698|3827|4217|4824|5055|5076|5265|5268|5269|5270|5274|5276|5774|6423|7035|7057|7429|8837|8915|9992|10406|26471|51684|64065|84651|112399|130399|144568|153769|340485,ATP2A3|EFNA1|F2R|GPER1|GRN|SERPIND1|ITIH2|KNG1|MAP3K5|NKX3-1|SERPINB2|PAX2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|PTPN3|SFRP2|TFPI|THBS1|VIL1|CFLAR|BCL10|KCNE2|WFDC2|NUPR1|SUFU|PERP|SPINK7|EGLN3|ACVR1C|A2ML1|SH3RF2|ACER2,-2.7711359977971277,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-4.751943789892103,GO:0010951,M1,1,0,GO Biological Processes,19,negative regulation of endopeptidase activity,19_GO:0048519 negative regulation of biological process,-4.751943789892103,3.1860674947269745,5.277403066153325,30211,251,680,18,2.6470588235294117,0.6156046309711388,3053|3698|3827|5055|5076|5265|5268|5269|5270|5274|5276|6423|7035|7057|7429|10406|84651|144568,SERPIND1|ITIH2|KNG1|SERPINB2|PAX2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|SFRP2|TFPI|THBS1|VIL1|WFDC2|SPINK7|A2ML1,-2.758491812085912,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-4.504177884622794,GO:0010466,M1,1,0,GO Biological Processes,19,negative regulation of peptidase activity,19_GO:0048519 negative regulation of biological process,-4.504177884622794,3.0523013022002696,5.062806693846772,30211,262,680,18,2.6470588235294117,0.6156046309711388,3053|3698|3827|5055|5076|5265|5268|5269|5270|5274|5276|6423|7035|7057|7429|10406|84651|144568,SERPIND1|ITIH2|KNG1|SERPINB2|PAX2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|SFRP2|TFPI|THBS1|VIL1|WFDC2|SPINK7|A2ML1,-2.5741329769335013,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-4.278944942966339,GO:0045861,M1,1,0,GO Biological Processes,19,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-4.278944942966339,2.6656764705882354,4.756234310865427,30211,350,680,21,3.088235294117647,0.6634206501821702,1942|3053|3698|3827|5055|5076|5265|5268|5269|5270|5274|5276|5774|6423|7035|7057|7429|10406|51684|84651|144568,EFNA1|SERPIND1|ITIH2|KNG1|SERPINB2|PAX2|SERPINA1|SERPINB5|SERPINB6|SERPINE2|SERPINI1|SERPINI2|PTPN3|SFRP2|TFPI|THBS1|VIL1|WFDC2|SUFU|SPINK7|A2ML1,-2.3976423793871837,0,17,0,0,-8.459816182707648,4.106784478497282,
1,-8.317090305749458,GO:0051345,M1,1,0,GO Biological Processes,19,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-8.317090305749458,2.925930268121113,7.088005879515038,30211,577,680,38,5.588235294117647,0.8808377994752083,489|1663|1942|2149|2150|2321|2852|2896|4217|4739|4824|6251|6423|7294|8837|8915|9170|9693|9771|9863|10316|11138|23108|23158|23348|26037|51291|57181|64065|84253|112399|125058|130399|133522|139818|153020|201176|340485,ATP2A3|DDX11|EFNA1|F2R|F2RL1|FLT1|GPER1|GRN|MAP3K5|NEDD9|NKX3-1|RSU1|SFRP2|TXK|CFLAR|BCL10|LPAR2|RAPGEF2|RAPGEF5|MAGI2|NMUR1|TBC1D8|RAP1GAP2|TBC1D9|DOCK9|SIPA1L1|GMIP|SLC39A10|PERP|GARNL3|EGLN3|TBC1D16|ACVR1C|PPARGC1B|DOCK11|RASGEF1B|ARHGAP27|ACER2,-5.669374895057903,0,18,1,1,-8.317090305749458,3.1734243697478997,
1,-6.5519606978406575,GO:0043087,M1,1,0,GO Biological Processes,19,regulation of GTPase activity,19_GO:0065007 biological regulation,-6.5519606978406575,3.1734243697478997,6.330465168323531,30211,364,680,26,3.823529411764706,0.7353806177494282,2149|2150|3925|4739|6251|6647|8437|9693|9750|9771|10451|10788|11138|11153|23108|23158|23348|26037|51291|65125|84253|125058|139818|150696|153020|201176,F2R|F2RL1|STMN1|NEDD9|RSU1|SOD1|RASAL1|RAPGEF2|RIPOR2|RAPGEF5|VAV3|IQGAP2|TBC1D8|FICD|RAP1GAP2|TBC1D9|DOCK9|SIPA1L1|GMIP|WNK1|GARNL3|TBC1D16|DOCK11|PROM2|RASGEF1B|ARHGAP27,-4.1850789159221105,0,18,0,0,-8.317090305749458,3.1734243697478997,
1,-4.767468715194974,GO:0051056,M1,1,0,GO Biological Processes,19,regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-4.767468715194974,2.971768640566595,5.199475851383814,30211,299,680,20,2.9411764705882355,0.6479232979610383,392|1435|2149|2150|2151|3925|5291|8437|9750|10451|23108|23229|26037|51291|57221|64283|79822|84253|93663|201176,ARHGAP1|CSF1|F2R|F2RL1|F2RL2|STMN1|PIK3CB|RASAL1|RIPOR2|VAV3|RAP1GAP2|ARHGEF9|SIPA1L1|GMIP|ARFGEF3|ARHGEF28|ARHGAP28|GARNL3|ARHGAP18|ARHGAP27,-2.767240921849424,0,18,0,0,-8.317090305749458,3.1734243697478997,
1,-3.78718343408437,GO:0043547,M1,1,0,GO Biological Processes,19,positive regulation of GTPase activity,19_GO:0065007 biological regulation,-3.78718343408437,2.7767463235294123,4.4666505285817975,30211,272,680,17,2.5,0.5987118525241848,2149|2150|4739|6251|9693|9771|11138|23108|23158|23348|26037|51291|84253|125058|139818|153020|201176,F2R|F2RL1|NEDD9|RSU1|RAPGEF2|RAPGEF5|TBC1D8|RAP1GAP2|TBC1D9|DOCK9|SIPA1L1|GMIP|GARNL3|TBC1D16|DOCK11|RASGEF1B|ARHGAP27,-2.0168393692625894,0,18,0,0,-8.317090305749458,3.1734243697478997,
1,-2.3653182836709465,GO:0090630,M1,1,0,GO Biological Processes,19,activation of GTPase activity,19_GO:0065007 biological regulation,-2.3653182836709465,3.117750257997936,3.437607649136714,30211,114,680,8,1.1764705882352942,0.41349119020871017,4739|11138|23108|23158|26037|51291|84253|125058,NEDD9|TBC1D8|RAP1GAP2|TBC1D9|SIPA1L1|GMIP|GARNL3|TBC1D16,-0.9743206189568787,0,18,0,0,-8.317090305749458,3.1734243697478997,
1,-7.953564703988879,R-HSA-109582,M1,1,0,Reactome Gene Sets,6,Hemostasis,,-7.953564703988879,2.7901605569764136,6.839999085900337,30211,621,680,39,5.735294117647059,0.8916572583651623,489|747|928|972|1606|1608|2149|2151|2888|3053|3796|3827|5027|5055|5099|5154|5265|5269|5270|5291|5321|5575|5578|5593|5874|6382|6385|6520|6647|7035|7057|8515|9123|10451|11136|23348|56992|80005|139818,ATP2A3|DAGLA|CD9|CD74|DGKA|DGKG|F2R|F2RL2|GRB14|SERPIND1|KIF2A|KNG1|P2RX7|SERPINB2|PCDH7|PDGFA|SERPINA1|SERPINB6|SERPINE2|PIK3CB|PLA2G4A|PRKAR1B|PRKCA|PRKG2|RAB27B|SDC1|SDC4|SLC3A2|SOD1|TFPI|THBS1|ITGA10|SLC16A3|VAV3|SLC7A9|DOCK9|KIF15|DOCK5|DOCK11,-5.3777313006034495,0,19,1,1,-7.953564703988879,2.9839661984196666,
1,-3.9626206815895553,R-HSA-76002,M1,1,0,Reactome Gene Sets,6,"Platelet activation, signaling and aggregation",,-3.9626206815895553,2.8717680608365024,4.626331368164405,30211,263,680,17,2.5,0.5987118525241848,747|928|1606|1608|2149|2151|3827|5099|5154|5265|5291|5321|5578|5874|6647|7057|10451,DAGLA|CD9|DGKA|DGKG|F2R|F2RL2|KNG1|PCDH7|PDGFA|SERPINA1|PIK3CB|PLA2G4A|PRKCA|RAB27B|SOD1|THBS1|VAV3,-2.1600786043202596,0,19,0,0,-7.953564703988879,2.9839661984196666,
1,-2.468854781749493,R-HSA-76005,M1,1,0,Reactome Gene Sets,6,Response to elevated platelet cytosolic Ca2+,,-2.468854781749493,2.9839661984196666,3.4926908954632143,30211,134,680,9,1.3235294117647058,0.43824719567685094,928|3827|5099|5154|5265|5578|5874|6647|7057,CD9|KNG1|PCDH7|PDGFA|SERPINA1|PRKCA|RAB27B|SOD1|THBS1,-1.0459733276373853,0,19,0,0,-7.953564703988879,2.9839661984196666,
1,-2.0489146670215286,R-HSA-114608,M1,1,0,Reactome Gene Sets,6,Platelet degranulation,,-2.0489146670215286,2.7552211582307344,3.031545489112787,30211,129,680,8,1.1764705882352942,0.41349119020871017,928|3827|5099|5154|5265|5874|6647|7057,CD9|KNG1|PCDH7|PDGFA|SERPINA1|RAB27B|SOD1|THBS1,-0.7549231939189228,0,19,0,0,-7.953564703988879,2.9839661984196666,
1,-7.901397612185322,GO:0042391,M1,1,0,GO Biological Processes,19,regulation of membrane potential,19_GO:0065007 biological regulation,-7.901397612185322,3.2406262975778546,7.059087147460557,30211,425,680,31,4.5588235294117645,0.7999076058491877,18|40|134|476|598|664|1080|1136|1813|1824|1906|2852|2890|3736|4355|5027|5774|6328|6335|6647|7476|8671|9699|9992|10008|22999|23171|54831|81832|152404|375611,ABAT|ASIC2|ADORA1|ATP1A1|BCL2L1|BNIP3|CFTR|CHRNA3|DRD2|DSC2|EDN1|GPER1|GRIA1|KCNA1|MPP2|P2RX7|PTPN3|SCN3A|SCN9A|SOD1|WNT7A|SLC4A4|RIMS2|KCNE2|KCNE3|RIMS1|GPD1L|BEST2|NETO1|IGSF11|SLC26A5,-5.337917712327361,0,20,1,1,-7.901397612185322,3.608360704687967,
1,-5.730557491773906,GO:0050804,M1,1,0,GO Biological Processes,19,modulation of chemical synaptic transmission,19_GO:0023052 signaling,-5.730557491773906,2.8026972237493126,5.699689479444609,30211,428,680,27,3.9705882352941178,0.7488159797062721,134|1136|1813|1906|2852|2890|4311|4355|5270|5575|6533|7476|9456|9693|9699|22941|22943|22999|23154|23191|23236|26037|57537|64084|81832|152404|440279,ADORA1|CHRNA3|DRD2|EDN1|GPER1|GRIA1|MME|MPP2|SERPINE2|PRKAR1B|SLC6A6|WNT7A|HOMER1|RAPGEF2|RIMS2|SHANK2|DKK1|RIMS1|NCDN|CYFIP1|PLCB1|SIPA1L1|SORCS2|CLSTN2|NETO1|IGSF11|UNC13C,-3.497815429053169,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-5.711458796040052,GO:0099177,M1,1,0,GO Biological Processes,19,regulation of trans-synaptic signaling,19_GO:0023052 signaling,-5.711458796040052,2.796164129987659,5.68575939649406,30211,429,680,27,3.9705882352941178,0.7488159797062721,134|1136|1813|1906|2852|2890|4311|4355|5270|5575|6533|7476|9456|9693|9699|22941|22943|22999|23154|23191|23236|26037|57537|64084|81832|152404|440279,ADORA1|CHRNA3|DRD2|EDN1|GPER1|GRIA1|MME|MPP2|SERPINE2|PRKAR1B|SLC6A6|WNT7A|HOMER1|RAPGEF2|RIMS2|SHANK2|DKK1|RIMS1|NCDN|CYFIP1|PLCB1|SIPA1L1|SORCS2|CLSTN2|NETO1|IGSF11|UNC13C,-3.48784915612126,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-4.954950878397091,GO:0048167,M1,1,0,GO Biological Processes,19,regulation of synaptic plasticity,19_GO:0023052 signaling,-4.954950878397091,3.608360704687967,5.57352001484298,30211,197,680,16,2.3529411764705883,0.5812736844853621,134|1813|2890|4311|4355|5270|9693|9699|22941|22999|23154|26037|57537|81832|152404|440279,ADORA1|DRD2|GRIA1|MME|MPP2|SERPINE2|RAPGEF2|RIMS2|SHANK2|RIMS1|NCDN|SIPA1L1|SORCS2|NETO1|IGSF11|UNC13C,-2.9035197274475943,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-4.131457259108271,GO:0099537,M1,1,0,GO Biological Processes,19,trans-synaptic signaling,19_GO:0023052 signaling,-4.131457259108271,2.4741952713288704,4.577488099656654,30211,413,680,23,3.3823529411764706,0.6932393936514558,40|134|321|747|1006|1136|1813|2149|2744|2890|3736|4355|5027|6509|6571|7476|9456|9699|9899|22999|90019|415117|440279,ASIC2|ADORA1|APBA2|DAGLA|CDH8|CHRNA3|DRD2|F2R|GLS|GRIA1|KCNA1|MPP2|P2RX7|SLC1A4|SLC18A2|WNT7A|HOMER1|RIMS2|SV2B|RIMS1|SYT8|STX19|UNC13C,-2.283082397870298,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-4.114054429784713,GO:0099536,M1,1,0,GO Biological Processes,19,synaptic signaling,19_GO:0023052 signaling,-4.114054429784713,2.4123768964599415,4.539106353758646,30211,442,680,24,3.5294117647058822,0.707610341702916,40|134|321|747|1006|1136|1813|2149|2744|2890|3736|4355|5027|6509|6571|7476|9456|9699|9899|22999|23236|90019|415117|440279,ASIC2|ADORA1|APBA2|DAGLA|CDH8|CHRNA3|DRD2|F2R|GLS|GRIA1|KCNA1|MPP2|P2RX7|SLC1A4|SLC18A2|WNT7A|HOMER1|RIMS2|SV2B|RIMS1|PLCB1|SYT8|STX19|UNC13C,-2.269796134741572,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-3.5372366950502743,GO:0007268,M1,1,0,GO Biological Processes,19,chemical synaptic transmission,19_GO:0023052 signaling,-3.5372366950502743,2.356027183600713,4.121822864402415,30211,396,680,21,3.088235294117647,0.6634206501821702,40|134|321|1006|1136|1813|2744|2890|3736|4355|5027|6509|6571|7476|9456|9699|9899|22999|90019|415117|440279,ASIC2|ADORA1|APBA2|CDH8|CHRNA3|DRD2|GLS|GRIA1|KCNA1|MPP2|P2RX7|SLC1A4|SLC18A2|WNT7A|HOMER1|RIMS2|SV2B|RIMS1|SYT8|STX19|UNC13C,-1.827039176376066,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-3.5372366950502743,GO:0098916,M1,1,0,GO Biological Processes,19,anterograde trans-synaptic signaling,19_GO:0023052 signaling,-3.5372366950502743,2.356027183600713,4.121822864402415,30211,396,680,21,3.088235294117647,0.6634206501821702,40|134|321|1006|1136|1813|2744|2890|3736|4355|5027|6509|6571|7476|9456|9699|9899|22999|90019|415117|440279,ASIC2|ADORA1|APBA2|CDH8|CHRNA3|DRD2|GLS|GRIA1|KCNA1|MPP2|P2RX7|SLC1A4|SLC18A2|WNT7A|HOMER1|RIMS2|SV2B|RIMS1|SYT8|STX19|UNC13C,-1.827039176376066,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-3.4403922829964624,GO:0050806,M1,1,0,GO Biological Processes,19,positive regulation of synaptic transmission,19_GO:0023052 signaling,-3.4403922829964624,3.4660095953274928,4.453775753007536,30211,141,680,11,1.6176470588235294,0.4837779082623501,134|1813|2852|4311|4355|5270|9699|22941|22999|64084|152404,ADORA1|DRD2|GPER1|MME|MPP2|SERPINE2|RIMS2|SHANK2|RIMS1|CLSTN2|IGSF11,-1.7526717106333238,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-2.295503339956294,GO:0060078,M1,1,0,GO Biological Processes,19,regulation of postsynaptic membrane potential,19_GO:0065007 biological regulation,-2.295503339956294,3.344038583175205,3.43545218161528,30211,93,680,7,1.0294117647058822,0.38707327146707704,134|1136|1813|2890|3736|4355|5027,ADORA1|CHRNA3|DRD2|GRIA1|KCNA1|MPP2|P2RX7,-0.926541530217568,0,20,0,0,-7.901397612185322,3.608360704687967,
1,-7.8992732923441675,GO:0034330,M1,1,0,GO Biological Processes,19,cell junction organization,19_GO:0009987 cellular process,-7.8992732923441675,3.0996238030095755,6.984043273677003,30211,473,680,33,4.852941176470588,0.824035157360319,928|1004|1006|1813|1948|2149|2150|2705|2823|3691|4774|5063|5314|5578|5800|7368|7476|9076|9456|10420|22941|22943|23191|29841|57662|64065|79983|81671|85461|153562|266977|440279|100506658,CD9|CDH6|CDH8|DRD2|EFNB2|F2R|F2RL1|GJB1|GPM6A|ITGB4|NFIA|PAK3|PKHD1|PRKCA|PTPRO|UGT8|WNT7A|CLDN1|HOMER1|TESK2|SHANK2|DKK1|CYFIP1|GRHL1|CAMSAP3|PERP|POF1B|VMP1|TANC1|MARVELD2|ADGRF1|UNC13C|OCLN,-5.337917712327361,0,21,1,1,-7.8992732923441675,4.649435704514364,
1,-7.121279595337597,GO:0045216,M1,1,0,GO Biological Processes,19,cell-cell junction organization,19_GO:0009987 cellular process,-7.121279595337597,4.649435704514364,7.283463478516575,30211,172,680,18,2.6470588235294117,0.6156046309711388,928|1004|1006|1948|2149|2150|2705|5314|5578|5800|7368|9076|29841|57662|64065|79983|153562|100506658,CD9|CDH6|CDH8|EFNB2|F2R|F2RL1|GJB1|PKHD1|PRKCA|PTPRO|UGT8|CLDN1|GRHL1|CAMSAP3|PERP|POF1B|MARVELD2|OCLN,-4.672221271600465,0,21,0,0,-7.8992732923441675,4.649435704514364,
1,-5.6971589112246,GO:0034329,M1,1,0,GO Biological Processes,19,cell junction assembly,19_GO:0009987 cellular process,-5.6971589112246,3.4307290483761075,5.961619609575787,30211,259,680,20,2.9411764705882355,0.6479232979610383,928|1004|1006|1813|1948|2705|2823|3691|5578|5800|7368|7476|9076|10420|22941|79983|81671|153562|266977|100506658,CD9|CDH6|CDH8|DRD2|EFNB2|GJB1|GPM6A|ITGB4|PRKCA|PTPRO|UGT8|WNT7A|CLDN1|TESK2|SHANK2|POF1B|VMP1|MARVELD2|ADGRF1|OCLN,-3.4783681577323,0,21,0,0,-7.8992732923441675,4.649435704514364,
