Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0048569,post-embryonic animal organ development,19_GO:0032502 developmental process,-3.3,19,7.2,30211,17,282,3,1.1,0.61,3791|4643|7422,KDR|MYO1E|VEGFA,-1.8
MyList,GO Biological Processes,19,GO:0038083,peptidyl-tyrosine autophosphorylation,19_GO:0008152 metabolic process,-3.3,19,7.2,30211,17,282,3,1.1,0.61,660|3791|7294,BMX|KDR|TXK,-1.8
MyList,GO Biological Processes,19,GO:0032535,regulation of cellular component size,19_GO:0065007 biological regulation,-3.3,3.4,4.3,30211,351,282,11,3.9,1.2,822|2006|4897|6369|6559|7422|7430|23075|26999|57142|80206,CAPG|ELN|NRCAM|CCL24|SLC12A3|VEGFA|EZR|SWAP70|CYFIP2|RTN4|FHOD3,-1.8
MyList,GO Biological Processes,19,GO:0010038,response to metal ion,19_GO:0050896 response to stimulus,-3.3,3.4,4.3,30211,351,282,11,3.9,1.2,445|825|1543|1728|1800|2244|3707|5179|5743|9076|84329,ASS1|CAPN3|CYP1A1|NQO1|DPEP1|FGB|ITPKB|PENK|PTGS2|CLDN1|HVCN1,-1.8
MyList,Canonical Pathways,11,M167,PID AP1 PATHWAY,,-3.3,7.7,5.4,30211,70,282,5,1.8,0.79,467|2355|2908|5179|7076,ATF3|FOSL2|NR3C1|PENK|TIMP1,-1.8
MyList,GO Biological Processes,19,GO:0045165,cell fate commitment,19_GO:0032502 developmental process,-3.3,4,4.5,30211,244,282,9,3.2,1,652|2034|3791|4286|4854|7004|7005|7481|8643,BMP4|EPAS1|KDR|MITF|NOTCH3|TEAD4|TEAD3|WNT11|PTCH2,-1.8
MyList,GO Biological Processes,19,GO:0018212,peptidyl-tyrosine modification,19_GO:0008152 metabolic process,-3.3,5,4.8,30211,149,282,7,2.5,0.93,660|1950|2321|3791|6098|7294|55872,BMX|EGF|FLT1|KDR|ROS1|TXK|PBK,-1.8
MyList,KEGG Pathway,24,hsa04514,Cell adhesion molecules,,-3.3,5,4.8,30211,149,282,7,2.5,0.93,1493|4897|5797|6385|9076|23705|79679,CTLA4|NRCAM|PTPRM|SDC4|CLDN1|CADM1|VTCN1,-1.8
MyList,GO Biological Processes,19,GO:0009064,glutamine family amino acid metabolic process,19_GO:0008152 metabolic process,-3.3,7.5,5.4,30211,71,282,5,1.8,0.79,445|1610|4942|8659|26227,ASS1|DAO|OAT|ALDH4A1|PHGDH,-1.8
MyList,WikiPathways,27,WP2880,Glucocorticoid receptor pathway,,-3.3,7.5,5.4,30211,71,282,5,1.8,0.79,2040|2908|5743|6286|8553,STOM|NR3C1|PTGS2|S100P|BHLHE40,-1.8
MyList,Reactome Gene Sets,6,R-HSA-8957275,Post-translational protein phosphorylation,,-3.3,6,5,30211,108,282,6,2.1,0.86,652|1356|3484|5179|5768|7076,BMP4|CP|IGFBP1|PENK|QSOX1|TIMP1,-1.8
MyList,KEGG Pathway,24,hsa05130,Pathogenic Escherichia coli infection,,-3.3,4.4,4.6,30211,197,282,8,2.8,0.99,3606|4642|4643|7430|9076|10382|26999|64005,IL18|MYO1D|MYO1E|EZR|CLDN1|TUBB4A|CYFIP2|MYO1G,-1.8
MyList,GO Biological Processes,19,GO:0071548,response to dexamethasone,19_GO:0050896 response to stimulus,-3.2,10,5.9,30211,41,282,4,1.4,0.7,445|2908|5327|9076,ASS1|NR3C1|PLAT|CLDN1,-1.8
MyList,GO Biological Processes,19,GO:0008652,cellular amino acid biosynthetic process,19_GO:0008152 metabolic process,-3.2,7.4,5.3,30211,72,282,5,1.8,0.79,445|4942|10955|26227|29968,ASS1|OAT|SERINC3|PHGDH|PSAT1,-1.8
MyList,GO Biological Processes,19,GO:0032388,positive regulation of intracellular transport,19_GO:0051179 localization,-3.2,4.3,4.6,30211,198,282,8,2.8,0.99,302|2040|2810|5743|7430|8934|9585|161291,ANXA2|STOM|SFN|PTGS2|EZR|RAB29|KIF20B|TMEM30B,-1.8
MyList,GO Biological Processes,19,GO:0001558,regulation of cell growth,19_GO:0040007 growth,-3.2,3.1,4.2,30211,415,282,12,4.3,1.2,1410|2810|3484|4897|6098|6446|7422|7481|8643|10516|10591|57142,CRYAB|SFN|IGFBP1|NRCAM|ROS1|SGK1|VEGFA|WNT11|PTCH2|FBLN5|DNPH1|RTN4,-1.8
MyList,Reactome Gene Sets,6,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,,-3.2,18,6.9,30211,18,282,3,1.1,0.61,290|10159|59272,ANPEP|ATP6AP2|ACE2,-1.8
MyList,WikiPathways,27,WP5033,Genes associated with the development of rheumatoid arthritis,,-3.2,18,6.9,30211,18,282,3,1.1,0.61,1493|3572|6583,CTLA4|IL6ST|SLC22A4,-1.8
MyList,Reactome Gene Sets,6,R-HSA-74259,Purine catabolism,,-3.2,18,6.9,30211,18,282,3,1.1,0.61,10591|11164|22978,DNPH1|NUDT5|NT5C2,-1.8
MyList,GO Biological Processes,19,GO:0070293,renal absorption,19_GO:0032501 multicellular organismal process,-3.2,18,6.9,30211,18,282,3,1.1,0.61,1910|6446|26249,EDNRB|SGK1|KLHL3,-1.8
MyList,GO Biological Processes,19,GO:0030903,notochord development,19_GO:0032502 developmental process,-3.2,18,6.9,30211,18,282,3,1.1,0.61,2735|6491|7481,GLI1|STIL|WNT11,-1.8
MyList,GO Biological Processes,19,GO:0010092,specification of animal organ identity,19_GO:0032502 developmental process,-3.2,18,6.9,30211,18,282,3,1.1,0.61,652|4036|7481,BMP4|LRP2|WNT11,-1.8
MyList,WikiPathways,27,WP5055,Burn wound healing,,-3.2,5.8,4.9,30211,110,282,6,2.1,0.86,1950|2006|3791|4322|7076|7422,EGF|ELN|KDR|MMP13|TIMP1|VEGFA,-1.7
MyList,GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-3.2,4.9,4.7,30211,153,282,7,2.5,0.93,3832|6491|7430|9133|9787|80258|259266,KIF11|STIL|EZR|CCNB2|DLGAP5|EFHC2|ASPM,-1.7
MyList,Reactome Gene Sets,6,R-HSA-5173105,O-linked glycosylation,,-3.2,5.8,4.9,30211,111,282,6,2.1,0.86,2650|9508|10418|54507|92949|157869,GCNT1|ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-1.7
MyList,GO Biological Processes,19,GO:0001938,positive regulation of endothelial cell proliferation,19_GO:0048518 positive regulation of biological process,-3.2,5.8,4.9,30211,111,282,6,2.1,0.86,652|1232|1950|3791|6369|7422,BMP4|CCR3|EGF|KDR|CCL24|VEGFA,-1.7
MyList,WikiPathways,27,WP466,DNA replication,,-3.2,10,5.8,30211,42,282,4,1.4,0.7,4171|4175|51053|55388,MCM2|MCM6|GMNN|MCM10,-1.7
MyList,KEGG Pathway,24,hsa04510,Focal adhesion,,-3.2,4.3,4.5,30211,201,282,8,2.8,0.99,1950|2321|2889|3694|3791|3910|7422|284217,EGF|FLT1|RAPGEF1|ITGB6|KDR|LAMA4|VEGFA|LAMA1,-1.7
MyList,Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-3.2,2.9,4.1,30211,480,282,13,4.6,1.2,290|302|2040|4257|5269|5317|5329|5768|6286|10159|10855|11001|84329,ANPEP|ANXA2|STOM|MGST1|SERPINB6|PKP1|PLAUR|QSOX1|S100P|ATP6AP2|HPSE|SLC27A2|HVCN1,-1.7
MyList,GO Biological Processes,19,GO:0001654,eye development,19_GO:0032502 developmental process,-3.2,3.2,4.2,30211,364,282,11,3.9,1.2,220|652|1410|1543|2321|3791|4286|5797|7422|157506|284217,ALDH1A3|BMP4|CRYAB|CYP1A1|FLT1|KDR|MITF|PTPRM|VEGFA|RDH10|LAMA1,-1.7
MyList,KEGG Pathway,24,hsa01230,Biosynthesis of amino acids,,-3.2,7.1,5.2,30211,75,282,5,1.8,0.79,445|5214|8277|26227|29968,ASS1|PFKP|TKTL1|PHGDH|PSAT1,-1.7
MyList,GO Biological Processes,19,GO:0030050,vesicle transport along actin filament,19_GO:0051179 localization,-3.2,17,6.7,30211,19,282,3,1.1,0.61,4642|4643|64005,MYO1D|MYO1E|MYO1G,-1.7
MyList,GO Biological Processes,19,GO:0070482,response to oxygen levels,19_GO:0050896 response to stimulus,-3.2,3.5,4.2,30211,309,282,10,3.5,1.1,523|1410|1543|1803|2034|5179|5327|5743|7422|28984,ATP6V1A|CRYAB|CYP1A1|DPP4|EPAS1|PENK|PLAT|PTGS2|VEGFA|RGCC,-1.7
MyList,GO Biological Processes,19,GO:0031960,response to corticosteroid,19_GO:0050896 response to stimulus,-3.1,4.8,4.6,30211,157,282,7,2.5,0.93,2|445|2908|5327|5743|6446|9076,A2M|ASS1|NR3C1|PLAT|PTGS2|SGK1|CLDN1,-1.7
MyList,GO Biological Processes,19,GO:0140694,non-membrane-bounded organelle assembly,19_GO:0009987 cellular process,-3.1,3.5,4.2,30211,310,282,10,3.5,1.1,825|1040|3832|3880|7430|9133|9787|54443|80206|259266,CAPN3|CDS1|KIF11|KRT19|EZR|CCNB2|DLGAP5|ANLN|FHOD3|ASPM,-1.7
MyList,GO Biological Processes,19,GO:0006875,cellular metal ion homeostasis,19_GO:0065007 biological regulation,-3.1,2.7,4,30211,550,282,14,5,1.3,477|479|523|825|1232|1317|1356|1910|5732|6338|6340|23075|286097|338557,ATP1A2|ATP12A|ATP6V1A|CAPN3|CCR3|SLC31A1|CP|EDNRB|PTGER2|SCNN1B|SCNN1G|SWAP70|MICU3|FFAR4,-1.7
MyList,GO Biological Processes,19,GO:0003151,outflow tract morphogenesis,19_GO:0032502 developmental process,-3.1,7,5.1,30211,76,282,5,1.8,0.79,652|2006|4036|7422|7481,BMP4|ELN|LRP2|VEGFA|WNT11,-1.7
MyList,GO Biological Processes,19,GO:0033273,response to vitamin,19_GO:0050896 response to stimulus,-3.1,7,5.1,30211,76,282,5,1.8,0.79,1543|1591|5179|5292|5743,CYP1A1|CYP24A1|PENK|PIM1|PTGS2,-1.7
MyList,GO Biological Processes,19,GO:0090407,organophosphate biosynthetic process,19_GO:0008152 metabolic process,-3.1,2.9,4,30211,488,282,13,4.6,1.2,132|159|523|660|1040|3707|5281|60481|79071|84803|85465|129642|154141,ADK|ADSS2|ATP6V1A|BMX|CDS1|ITPKB|PIGF|ELOVL5|ELOVL6|GPAT3|SELENOI|MBOAT2|MBOAT1,-1.7
MyList,GO Biological Processes,19,GO:0150063,visual system development,19_GO:0032502 developmental process,-3.1,3.2,4.1,30211,368,282,11,3.9,1.2,220|652|1410|1543|2321|3791|4286|5797|7422|157506|284217,ALDH1A3|BMP4|CRYAB|CYP1A1|FLT1|KDR|MITF|PTPRM|VEGFA|RDH10|LAMA1,-1.7
MyList,GO Biological Processes,19,GO:0007588,excretion,19_GO:0032501 multicellular organismal process,-3.1,9.7,5.6,30211,44,282,4,1.4,0.7,1136|1910|6338|6340,CHRNA3|EDNRB|SCNN1B|SCNN1G,-1.7
MyList,WikiPathways,27,WP4136,Fibrin complement receptor 3 signaling pathway,,-3.1,9.7,5.6,30211,44,282,4,1.4,0.7,2244|3929|5327|5340,FGB|LBP|PLAT|PLG,-1.7
MyList,GO Biological Processes,19,GO:0048286,lung alveolus development,19_GO:0032502 developmental process,-3.1,9.7,5.6,30211,44,282,4,1.4,0.7,652|3694|3791|4321,BMP4|ITGB6|KDR|MMP12,-1.7
MyList,GO Biological Processes,19,GO:0008283,cell population proliferation,19_GO:0009987 cellular process,-3.1,2.8,4,30211,489,282,13,4.6,1.2,652|1543|2120|3606|3707|4036|5179|7005|8878|55388|81610|259266|282991,BMP4|CYP1A1|ETV6|IL18|ITPKB|LRP2|PENK|TEAD3|SQSTM1|MCM10|FAM83D|ASPM|BLOC1S2,-1.7
MyList,GO Biological Processes,19,GO:0002520,immune system development,19_GO:0002376 immune system process,-3.1,2.5,3.9,30211,683,282,16,5.7,1.4,302|652|2034|2120|2321|3694|3707|3791|4286|4643|7422|9133|23075|54443|57379|282991,ANXA2|BMP4|EPAS1|ETV6|FLT1|ITGB6|ITPKB|KDR|MITF|MYO1E|VEGFA|CCNB2|SWAP70|ANLN|AICDA|BLOC1S2,-1.7
MyList,GO Biological Processes,19,GO:0070373,negative regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-3.1,7,5.1,30211,77,282,5,1.8,0.79,467|5801|7430|59272|65268,ATF3|PTPRR|EZR|ACE2|WNK2,-1.7
MyList,GO Biological Processes,19,GO:0140013,meiotic nuclear division,19_GO:0022414 reproductive process,-3.1,4.7,4.5,30211,160,282,7,2.5,0.93,994|2175|9133|9985|55706|164045|259266,CDC25B|FANCA|CCNB2|REC8|NDC1|HFM1|ASPM,-1.7
MyList,GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-3.1,3,4,30211,431,282,12,4.3,1.2,477|672|1040|1410|3694|5179|5743|7076|7295|8553|51514|55872,ATP1A2|BRCA1|CDS1|CRYAB|ITGB6|PENK|PTGS2|TIMP1|TXN|BHLHE40|DTL|PBK,-1.7
MyList,GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-3.1,2.8,4,30211,493,282,13,4.6,1.2,3791|6369|6385|6491|7422|7481|9076|23075|23767|28984|54443|57633|59272,KDR|CCL24|SDC4|STIL|VEGFA|WNT11|CLDN1|SWAP70|FLRT3|RGCC|ANLN|LRRN1|ACE2,-1.7
MyList,GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-3.1,3.4,4.2,30211,315,282,10,3.5,1.1,132|159|523|5214|10591|22978|60481|79071|284486|390916,ADK|ADSS2|ATP6V1A|PFKP|DNPH1|NT5C2|ELOVL5|ELOVL6|THEM5|NUDT19,-1.7
MyList,WikiPathways,27,WP516,Hypertrophy model,,-3.1,16,6.5,30211,20,282,3,1.1,0.61,467|3606|7422,ATF3|IL18|VEGFA,-1.7
MyList,Reactome Gene Sets,6,R-HSA-1566948,Elastic fibre formation,,-3.1,9.5,5.6,30211,45,282,4,1.4,0.7,652|2006|3694|10516,BMP4|ELN|ITGB6|FBLN5,-1.7
MyList,GO Biological Processes,19,GO:0071695,anatomical structure maturation,19_GO:0032502 developmental process,-3.1,4.1,4.3,30211,210,282,8,2.8,0.99,231|994|2034|3791|4897|7422|9985|10159,AKR1B1|CDC25B|EPAS1|KDR|NRCAM|VEGFA|REC8|ATP6AP2,-1.6
MyList,GO Biological Processes,19,GO:0048880,sensory system development,19_GO:0032502 developmental process,-3.1,3.2,4.1,30211,374,282,11,3.9,1.2,220|652|1410|1543|2321|3791|4286|5797|7422|157506|284217,ALDH1A3|BMP4|CRYAB|CYP1A1|FLT1|KDR|MITF|PTPRM|VEGFA|RDH10|LAMA1,-1.6
MyList,GO Biological Processes,19,GO:0048469,cell maturation,19_GO:0032502 developmental process,-3.1,4.6,4.5,30211,162,282,7,2.5,0.93,231|994|2034|3791|4897|7422|9985,AKR1B1|CDC25B|EPAS1|KDR|NRCAM|VEGFA|REC8,-1.6
MyList,GO Biological Processes,19,GO:0060560,developmental growth involved in morphogenesis,19_GO:0040007 growth,-3.1,5.4,4.7,30211,118,282,6,2.1,0.86,652|7481|23767|26999|51299|157506,BMP4|WNT11|FLRT3|CYFIP2|NRN1|RDH10,-1.6
MyList,GO Biological Processes,19,GO:0030900,forebrain development,19_GO:0032502 developmental process,-3.1,3.1,4.1,30211,375,282,11,3.9,1.2,220|477|652|2735|4036|4854|6491|22943|57142|259266|282991,ALDH1A3|ATP1A2|BMP4|GLI1|LRP2|NOTCH3|STIL|DKK1|RTN4|ASPM|BLOC1S2,-1.6
MyList,GO Biological Processes,19,GO:1902903,regulation of supramolecular fiber organization,19_GO:0050789 regulation of biological process,-3.1,3.1,4.1,30211,375,282,11,3.9,1.2,822|1410|2006|6369|6385|7481|10382|23075|26999|28984|80206,CAPG|CRYAB|ELN|CCL24|SDC4|WNT11|TUBB4A|SWAP70|CYFIP2|RGCC|FHOD3,-1.6
MyList,GO Biological Processes,19,GO:0003018,vascular process in circulatory system,19_GO:0032501 multicellular organismal process,-3.1,3.7,4.2,30211,263,282,9,3.2,1,477|1910|2244|4036|5743|6338|7422|59272|114134,ATP1A2|EDNRB|FGB|LRP2|PTGS2|SCNN1B|VEGFA|ACE2|SLC2A13,-1.6
MyList,GO Biological Processes,19,GO:0051897,positive regulation of protein kinase B signaling,19_GO:0023052 signaling,-3,5.4,4.7,30211,119,282,6,2.1,0.86,1950|3606|4036|7295|10855|57142,EGF|IL18|LRP2|TXN|HPSE|RTN4,-1.6
MyList,GO Biological Processes,19,GO:0099515,actin filament-based transport,19_GO:0051179 localization,-3,15,6.4,30211,21,282,3,1.1,0.61,4642|4643|64005,MYO1D|MYO1E|MYO1G,-1.6
MyList,GO Biological Processes,19,GO:0003081,regulation of systemic arterial blood pressure by renin-angiotensin,19_GO:0032501 multicellular organismal process,-3,15,6.4,30211,21,282,3,1.1,0.61,1910|10159|59272,EDNRB|ATP6AP2|ACE2,-1.6
MyList,GO Biological Processes,19,GO:0009070,serine family amino acid biosynthetic process,19_GO:0008152 metabolic process,-3,15,6.4,30211,21,282,3,1.1,0.61,10955|26227|29968,SERINC3|PHGDH|PSAT1,-1.6
MyList,GO Biological Processes,19,GO:0071636,positive regulation of transforming growth factor beta production,19_GO:0048518 positive regulation of biological process,-3,15,6.4,30211,21,282,3,1.1,0.61,5743|7481|10159,PTGS2|WNT11|ATP6AP2,-1.6
MyList,Canonical Pathways,11,M103,PID S1P S1P1 PATHWAY,,-3,15,6.4,30211,21,282,3,1.1,0.61,3791|5743|7422,KDR|PTGS2|VEGFA,-1.6
MyList,GO Biological Processes,19,GO:2000047,regulation of cell-cell adhesion mediated by cadherin,19_GO:0022610 biological adhesion,-3,15,6.4,30211,21,282,3,1.1,0.61,5340|7422|28984,PLG|VEGFA|RGCC,-1.6
MyList,WikiPathways,27,WP497,Urea cycle and metabolism of amino groups,,-3,15,6.4,30211,21,282,3,1.1,0.61,445|2628|4942,ASS1|GATM|OAT,-1.6
MyList,GO Biological Processes,19,GO:0072112,glomerular visceral epithelial cell differentiation,19_GO:0032502 developmental process,-3,15,6.4,30211,21,282,3,1.1,0.61,652|1910|4643,BMP4|EDNRB|MYO1E,-1.6
MyList,GO Biological Processes,19,GO:0061318,renal filtration cell differentiation,19_GO:0032502 developmental process,-3,15,6.4,30211,21,282,3,1.1,0.61,652|1910|4643,BMP4|EDNRB|MYO1E,-1.6
MyList,GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-3,2.4,3.8,30211,700,282,16,5.7,1.4,652|660|994|1439|1950|2321|3791|5292|6098|6446|7294|7481|8878|55872|65268|284217,BMP4|BMX|CDC25B|CSF2RB|EGF|FLT1|KDR|PIM1|ROS1|SGK1|TXK|WNT11|SQSTM1|PBK|WNK2|LAMA1,-1.6
MyList,GO Biological Processes,19,GO:0110053,regulation of actin filament organization,19_GO:0050789 regulation of biological process,-3,3.6,4.1,30211,269,282,9,3.2,1,822|2006|6369|6385|7481|23075|26999|28984|80206,CAPG|ELN|CCL24|SDC4|WNT11|SWAP70|CYFIP2|RGCC|FHOD3,-1.6
MyList,GO Biological Processes,19,GO:0001838,embryonic epithelial tube formation,19_GO:0032502 developmental process,-3,5.3,4.6,30211,122,282,6,2.1,0.86,652|4036|6385|6491|9585|57216,BMP4|LRP2|SDC4|STIL|KIF20B|VANGL2,-1.6
MyList,GO Biological Processes,19,GO:0008406,gonad development,19_GO:0022414 reproductive process,-3,3.9,4.2,30211,217,282,8,2.8,0.99,2|2175|3791|4036|7422|9985|157506|259266,A2M|FANCA|KDR|LRP2|VEGFA|REC8|RDH10|ASPM,-1.6
MyList,WikiPathways,27,WP2586,Aryl hydrocarbon receptor Netpath,,-3,8.9,5.3,30211,48,282,4,1.4,0.7,1543|1728|5743|7422,CYP1A1|NQO1|PTGS2|VEGFA,-1.6
MyList,WikiPathways,27,WP2848,Pluripotent stem cell differentiation pathway,,-3,8.9,5.3,30211,48,282,4,1.4,0.7,652|1950|7422|22943,BMP4|EGF|VEGFA|DKK1,-1.6
MyList,GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-3,2.9,3.9,30211,446,282,12,4.3,1.2,1950|2040|2244|2810|5743|7430|8878|8934|9585|55691|57142|161291,EGF|STOM|FGB|SFN|PTGS2|EZR|SQSTM1|RAB29|KIF20B|FRMD4A|RTN4|TMEM30B,-1.6
MyList,Canonical Pathways,11,M211,PID HEDGEHOG 2PATHWAY,,-3,15,6.2,30211,22,282,3,1.1,0.61,4036|6491|8643,LRP2|STIL|PTCH2,-1.6
MyList,GO Biological Processes,19,GO:0090335,regulation of brown fat cell differentiation,19_GO:0032502 developmental process,-3,15,6.2,30211,22,282,3,1.1,0.61,5292|5743|338557,PIM1|PTGS2|FFAR4,-1.6
MyList,GO Biological Processes,19,GO:0072311,glomerular epithelial cell differentiation,19_GO:0032502 developmental process,-3,15,6.2,30211,22,282,3,1.1,0.61,652|1910|4643,BMP4|EDNRB|MYO1E,-1.6
MyList,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-3,2.4,3.7,30211,707,282,16,5.7,1.4,392|1362|2040|2810|2889|4688|10382|11004|23075|23229|26999|54443|54821|57216|79682|81624,ARHGAP1|CPD|STOM|SFN|RAPGEF1|NCF2|TUBB4A|KIF2C|SWAP70|ARHGEF9|CYFIP2|ANLN|ERCC6L|VANGL2|CENPU|DIAPH3,-1.6
MyList,GO Biological Processes,19,GO:0001523,retinoid metabolic process,19_GO:0008152 metabolic process,-3,6.5,4.8,30211,83,282,5,1.8,0.79,220|231|1543|4036|157506,ALDH1A3|AKR1B1|CYP1A1|LRP2|RDH10,-1.6
MyList,GO Biological Processes,19,GO:0046683,response to organophosphorus,19_GO:0050896 response to stimulus,-3,5.2,4.5,30211,124,282,6,2.1,0.86,445|2889|5179|5327|5743|7430,ASS1|RAPGEF1|PENK|PLAT|PTGS2|EZR,-1.6
MyList,GO Biological Processes,19,GO:0045787,positive regulation of cell cycle,19_GO:0048518 positive regulation of biological process,-2.9,3.3,4,30211,329,282,10,3.5,1.1,994|1543|1950|2735|6491|9585|9787|28984|51514|81610,CDC25B|CYP1A1|EGF|GLI1|STIL|KIF20B|DLGAP5|RGCC|DTL|FAM83D,-1.5
MyList,GO Biological Processes,19,GO:0071241,cellular response to inorganic substance,19_GO:0050896 response to stimulus,-2.9,3.9,4.2,30211,220,282,8,2.8,0.99,825|1543|1728|1800|3707|5743|9076|84329,CAPN3|CYP1A1|NQO1|DPEP1|ITPKB|PTGS2|CLDN1|HVCN1,-1.5
MyList,GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-2.9,3.9,4.2,30211,220,282,8,2.8,0.99,1610|2731|3030|3032|4942|8659|11001|390916,DAO|GLDC|HADHA|HADHB|OAT|ALDH4A1|SLC27A2|NUDT19,-1.5
MyList,GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-2.9,2.5,3.7,30211,643,282,15,5.3,1.3,302|652|2034|2120|2321|3694|3707|3791|4286|4643|7422|9133|54443|57379|282991,ANXA2|BMP4|EPAS1|ETV6|FLT1|ITGB6|ITPKB|KDR|MITF|MYO1E|VEGFA|CCNB2|ANLN|AICDA|BLOC1S2,-1.5
MyList,GO Biological Processes,19,GO:0019693,ribose phosphate metabolic process,19_GO:0008152 metabolic process,-2.9,3.2,4,30211,330,282,10,3.5,1.1,132|159|523|5214|11164|22978|60481|79071|284486|390916,ADK|ADSS2|ATP6V1A|PFKP|NUDT5|NT5C2|ELOVL5|ELOVL6|THEM5|NUDT19,-1.5
MyList,GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-2.9,3.5,4.1,30211,274,282,9,3.2,1,1410|1543|1803|2034|5179|5327|5743|7422|28984,CRYAB|CYP1A1|DPP4|EPAS1|PENK|PLAT|PTGS2|VEGFA|RGCC,-1.5
MyList,GO Biological Processes,19,GO:0051099,positive regulation of binding,19_GO:0065007 biological regulation,-2.9,4.4,4.3,30211,171,282,7,2.5,0.93,302|652|1950|5329|7295|10418|51053,ANXA2|BMP4|EGF|PLAUR|TXN|SPON1|GMNN,-1.5
MyList,KEGG Pathway,24,hsa05165,Human papillomavirus infection,,-2.9,3.2,4,30211,331,282,10,3.5,1.1,523|1950|3694|3910|4854|5743|7422|7481|245973|284217,ATP6V1A|EGF|ITGB6|LAMA4|NOTCH3|PTGS2|VEGFA|WNT11|ATP6V1C2|LAMA1,-1.5
MyList,GO Biological Processes,19,GO:0045137,development of primary sexual characteristics,19_GO:0022414 reproductive process,-2.9,3.9,4.2,30211,222,282,8,2.8,0.99,2|2175|3791|4036|7422|9985|157506|259266,A2M|FANCA|KDR|LRP2|VEGFA|REC8|RDH10|ASPM,-1.5
MyList,GO Biological Processes,19,GO:0007596,blood coagulation,19_GO:0032501 multicellular organismal process,-2.9,4.4,4.3,30211,172,282,7,2.5,0.93,928|2244|3705|5327|5329|5340|5627,CD9|FGB|ITPK1|PLAT|PLAUR|PLG|PROS1,-1.5
MyList,GO Biological Processes,19,GO:0034754,cellular hormone metabolic process,19_GO:0008152 metabolic process,-2.9,5.1,4.5,30211,126,282,6,2.1,0.86,220|231|1543|1910|6338|157506,ALDH1A3|AKR1B1|CYP1A1|EDNRB|SCNN1B|RDH10,-1.5
MyList,Reactome Gene Sets,6,R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",,-2.9,6.3,4.8,30211,85,282,5,1.8,0.79,1317|1356|6583|85413|114134,SLC31A1|CP|SLC22A4|SLC22A16|SLC2A13,-1.5
MyList,GO Biological Processes,19,GO:2000177,regulation of neural precursor cell proliferation,19_GO:0050789 regulation of biological process,-2.9,6.3,4.8,30211,85,282,5,1.8,0.79,1950|2735|4036|7422|259266,EGF|GLI1|LRP2|VEGFA|ASPM,-1.5
MyList,GO Biological Processes,19,GO:0030282,bone mineralization,19_GO:0110148 biomineralization,-2.9,8.6,5.2,30211,50,282,4,1.4,0.7,4322|5743|7481|54829,MMP13|PTGS2|WNT11|ASPN,-1.5
MyList,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-2.9,2.4,3.7,30211,715,282,16,5.7,1.4,302|1439|2889|3572|3598|3606|3929|5055|5292|5743|7076|7422|8878|23650|55706|84867,ANXA2|CSF2RB|RAPGEF1|IL6ST|IL13RA2|IL18|LBP|SERPINB2|PIM1|PTGS2|TIMP1|VEGFA|SQSTM1|TRIM29|NDC1|PTPN5,-1.5
MyList,WikiPathways,27,WP3612,Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling,,-2.9,14,6,30211,23,282,3,1.1,0.61,368|1728|140809,ABCC6|NQO1|SRXN1,-1.5
MyList,GO Biological Processes,19,GO:0035162,embryonic hemopoiesis,19_GO:0002376 immune system process,-2.9,14,6,30211,23,282,3,1.1,0.61,3791|7422|282991,KDR|VEGFA|BLOC1S2,-1.5
MyList,GO Biological Processes,19,GO:0071295,cellular response to vitamin,19_GO:0050896 response to stimulus,-2.9,14,6,30211,23,282,3,1.1,0.61,1591|5179|5292,CYP24A1|PENK|PIM1,-1.5
MyList,GO Biological Processes,19,GO:0003401,axis elongation,19_GO:0040007 growth,-2.9,14,6,30211,23,282,3,1.1,0.61,652|7481|157506,BMP4|WNT11|RDH10,-1.5
